user_id,file_id,rating,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,pred_rating
67,2,4,422,232,0.5498,11.2936,7.9858,0.901,0.0164,57.2763,170.8534,0.6724,0.1552,5.4431,4.2
68,2,4,434,291,0.6705,13.9684,9.8772,0.9342,0.0108,29.5186,292.7653,0.732,0.1684,5.3618,4.13
69,2,4,569,210,0.3691,8.8037,6.2251,0.8429,0.0248,116.691,76.6661,0.581,0.1333,5.1336,3.76
70,2,3,281,169,0.6014,10.0817,7.1288,0.9098,0.016,49.1382,159.0642,0.6331,0.1893,5.4733,3.32
71,2,5,381,193,0.5066,9.8877,6.9917,0.8856,0.0193,89.418,106.0077,0.658,0.1554,4.832,4.74
72,2,5,365,238,0.6521,12.4575,8.8088,0.9275,0.0123,37.9809,214.1447,0.7269,0.1555,5.3699,4.74
73,2,3,445,195,0.4382,9.2439,6.5364,0.8647,0.0222,96.9575,88.1656,0.5692,0.2103,5.1978,3.42
74,2,4,449,177,0.3942,8.3531,5.9066,0.8476,0.025,144.6421,67.4373,0.5819,0.2034,4.784,3.98
75,2,4,6,6,1.0,2.4495,1.7321,1.0,0.0,0.0,0.0,1.0,0.0,5.5,3.46
0,3,5,407,190,0.4668,9.418,6.6595,0.8732,0.0211,84.6368,112.0558,0.6158,0.1737,5.1867,4.6
1,3,4,441,144,0.3265,6.8571,4.8487,0.8162,0.0302,142.2247,50.4208,0.5139,0.1667,4.737,3.5
2,3,4,493,219,0.4442,9.8633,6.9744,0.8691,0.0211,77.0215,131.5455,0.5662,0.1918,5.0446,4.05
3,3,5,683,327,0.4788,12.5123,8.8475,0.8871,0.0173,54.3207,116.3879,0.5933,0.1988,5.3367,4.8
4,3,5,439,197,0.4487,9.4023,6.6484,0.8683,0.0216,100.975,101.7322,0.5838,0.1777,5.2027,3.46
5,3,2,392,157,0.4005,7.9297,5.6071,0.8468,0.0257,159.5689,63.5625,0.6561,0.1274,4.6862,2.44
6,3,4,410,203,0.4951,10.0255,7.0891,0.8832,0.0194,102.558,113.4553,0.6355,0.1724,4.9195,4.3
7,3,4,323,194,0.6006,10.7944,7.6328,0.9118,0.0153,76.6805,108.8763,0.7113,0.1701,4.808,3.95
8,3,2,338,166,0.4911,9.0292,6.3846,0.8779,0.021,136.7249,61.1496,0.6506,0.1566,4.7781,2.71
9,3,3,360,214,0.5944,11.2788,7.9753,0.9116,0.015,58.7963,177.1782,0.6589,0.215,5.1611,3.63
10,3,2,682,244,0.3578,9.3432,6.6067,0.8425,0.0241,119.796,86.7269,0.5451,0.2008,4.9531,4.29
11,3,4,482,213,0.4419,9.7019,6.8603,0.8678,0.0214,117.3361,53.5222,0.6385,0.1643,4.7386,3.94
12,3,5,456,201,0.4408,9.4127,6.6558,0.8662,0.0219,146.8721,50.9411,0.6119,0.194,4.4123,4.52
13,3,4,13,13,1.0,3.6056,2.5495,1.0,0.0,0.0,0.0,1.0,0.0,3.7692,3.84
14,3,5,344,209,0.6076,11.2685,7.9681,0.9147,0.0146,55.7734,194.7096,0.6746,0.1866,5.561,3.73
15,3,4,349,180,0.5158,9.6352,6.8131,0.8869,0.0193,109.8513,86.8857,0.6778,0.1556,4.6619,4.14
16,3,5,619,276,0.4459,11.0934,7.8442,0.8743,0.0195,78.4527,81.5173,0.5942,0.2065,4.6284,4.31
17,3,4,331,158,0.4773,8.6845,6.1408,0.8725,0.022,129.0605,60.3956,0.6266,0.2025,4.7674,3.59
18,3,3,631,229,0.3629,9.1163,6.4462,0.8428,0.0244,86.0958,75.8112,0.4803,0.2445,4.7686,3.57
19,3,5,321,198,0.6168,11.0513,7.8144,0.9163,0.0145,60.1702,177.6157,0.7273,0.1414,5.0623,4.25
20,3,5,445,253,0.5685,11.9934,8.4806,0.9074,0.0152,67.4662,171.1558,0.6996,0.1423,5.0247,4.6
21,3,4,10,9,0.9,2.846,2.0125,0.9542,0.0199,200.0,28.0,0.8889,0.1111,4.4,3.92
22,3,4,405,234,0.5778,11.6276,8.2219,0.9086,0.0152,57.1864,160.5943,0.6667,0.1923,5.4691,4.37
23,3,4,258,150,0.5814,9.3386,6.6034,0.9023,0.0176,130.4008,91.0846,0.7867,0.0933,5.2209,3.94
24,3,4,396,175,0.4419,8.7941,6.2184,0.8635,0.0228,82.5171,113.9247,0.5486,0.1829,5.1086,3.8
25,3,4,761,261,0.343,9.4612,6.6901,0.8387,0.0243,99.91,68.7432,0.4751,0.2375,4.5046,4.21
26,3,5,328,218,0.6646,12.037,8.5115,0.9295,0.0122,45.3599,209.3477,0.7569,0.1239,5.3354,4.27
27,3,4,505,217,0.4297,9.6564,6.8281,0.8643,0.0218,117.3218,47.5596,0.6359,0.1567,4.5307,3.97
28,3,3,485,202,0.4165,9.1723,6.4858,0.8584,0.0229,107.0464,77.7916,0.6188,0.1584,5.1485,3.23
29,3,4,426,197,0.4624,9.5447,6.7491,0.8726,0.021,100.399,85.6096,0.6396,0.1624,4.7981,3.96
30,3,4,292,214,0.7329,12.5234,8.8554,0.9453,0.0096,29.0861,306.0759,0.7664,0.1636,5.3219,3.88
31,3,4,254,165,0.6496,10.353,7.3207,0.9221,0.0141,76.5702,157.1526,0.7152,0.1818,5.1575,3.88
32,3,4,429,165,0.3846,7.9663,5.633,0.8424,0.026,191.2617,42.942,0.6,0.1818,4.3753,4.0
33,3,5,895,400,0.4469,13.3705,9.4544,0.8815,0.0174,57.9508,88.1065,0.6425,0.1525,5.2201,4.39
34,3,4,362,184,0.5083,9.6708,6.8383,0.8851,0.0195,104.0872,104.3157,0.6739,0.1467,4.9171,4.23
35,3,1,369,183,0.4959,9.5266,6.7363,0.8814,0.0201,127.9368,61.4977,0.6557,0.1749,4.6369,2.6
36,3,4,509,221,0.4342,9.7957,6.9266,0.8661,0.0215,101.5899,79.6639,0.6063,0.1629,4.6582,3.93
37,3,5,665,244,0.3669,9.4619,6.6906,0.8457,0.0237,90.4517,67.5513,0.5615,0.1639,4.7353,4.24
38,3,4,408,113,0.277,5.5943,3.9558,0.7864,0.0355,213.019,32.042,0.4336,0.1947,4.152,3.57
39,3,2,475,190,0.4,8.7178,6.1644,0.8513,0.0241,106.1939,68.2197,0.5421,0.1579,4.7916,2.75
40,3,2,336,193,0.5744,10.529,7.4451,0.9047,0.0164,62.1811,135.1778,0.6736,0.1606,5.0298,2.9
41,3,4,347,173,0.4986,9.2871,6.567,0.881,0.0203,100.4908,77.2872,0.6243,0.1965,4.7579,4.07
42,3,5,423,183,0.4326,8.8978,6.2917,0.8614,0.0229,116.1355,68.621,0.6066,0.1749,4.6265,4.38
43,3,5,424,201,0.4741,9.7614,6.9024,0.8766,0.0204,110.0258,84.3661,0.6567,0.1443,4.9434,4.44
44,3,4,363,172,0.4738,9.0277,6.3835,0.8733,0.0215,131.2904,54.9399,0.6686,0.1337,4.3499,3.59
45,3,4,598,205,0.3428,8.3831,5.9277,0.8326,0.0262,220.5792,45.3356,0.5707,0.1756,4.4047,3.98
46,3,5,529,245,0.4631,10.6522,7.5322,0.8773,0.0196,65.966,141.7436,0.6204,0.1184,5.1096,4.76
47,3,4,751,271,0.3609,9.8889,6.9925,0.8461,0.0232,88.5459,96.5958,0.5498,0.2103,5.008,4.01
48,3,4,256,185,0.7227,11.5625,8.1759,0.9414,0.0106,32.6538,258.4518,0.7351,0.1838,5.0664,3.9
49,3,5,376,195,0.5186,10.0564,7.1109,0.8893,0.0187,69.3187,107.7934,0.6359,0.1744,4.9468,4.64
50,3,4,686,186,0.2711,7.1015,5.0215,0.8002,0.0306,229.4112,43.8639,0.5591,0.1882,4.4009,3.79
51,3,5,483,175,0.3623,7.9628,5.6305,0.8357,0.0266,157.7443,48.217,0.5714,0.16,4.2091,4.51
52,3,3,454,240,0.5286,11.2638,7.9647,0.8958,0.017,78.1114,110.8869,0.6792,0.1625,4.815,4.38
53,3,5,430,227,0.5279,10.9469,7.7406,0.8946,0.0174,76.9064,105.9383,0.6476,0.1806,4.9,4.98
54,3,4,848,269,0.3172,9.2375,6.5319,0.8297,0.0253,115.1989,78.9414,0.5353,0.1636,4.8196,4.18
55,3,5,1071,416,0.3884,12.7116,8.9884,0.8644,0.0194,40.6786,144.2246,0.488,0.1995,5.7927,4.88
56,3,4,514,225,0.4377,9.9243,7.0176,0.8677,0.0212,97.5034,83.6222,0.6311,0.1289,5.2977,4.05
57,3,4,310,222,0.7161,12.6088,8.9157,0.9418,0.0101,33.0905,310.0,0.7883,0.1171,5.3065,3.77
58,3,2,371,159,0.4286,8.2549,5.8371,0.8568,0.0242,147.6304,52.49,0.6352,0.1384,4.6119,2.05
59,3,5,181,128,0.7072,9.5142,6.7275,0.9334,0.0128,80.5836,115.1521,0.7578,0.1641,5.2541,4.53
60,3,4,775,341,0.44,12.2491,8.6614,0.8766,0.0185,63.4006,101.3667,0.5455,0.2463,4.8052,4.1
61,3,5,833,402,0.4826,13.9285,9.8489,0.8917,0.0161,48.7398,176.5258,0.5796,0.2065,5.2365,4.71
62,3,4,362,194,0.5359,10.1964,7.21,0.8941,0.018,86.6884,119.2184,0.6649,0.1804,5.2127,4.0
63,3,5,1115,380,0.3408,11.3801,8.0469,0.8466,0.0219,55.356,108.5574,0.4105,0.2684,4.8045,4.82
64,3,5,259,192,0.7413,11.9303,8.436,0.9461,0.0097,31.3054,280.3385,0.7917,0.1146,5.6757,3.58
65,3,3,454,195,0.4295,9.1518,6.4713,0.8619,0.0226,98.7793,96.9342,0.5897,0.1538,5.0176,3.19
66,3,4,329,133,0.4043,7.3325,5.1849,0.8437,0.027,119.548,73.5941,0.4737,0.2256,4.6353,3.71
67,3,4,313,157,0.5016,8.8742,6.275,0.8799,0.0209,106.9726,97.3593,0.5924,0.2357,4.8914,3.95
68,3,4,753,345,0.4582,12.5725,8.8901,0.8822,0.0178,59.611,70.7536,0.5884,0.2174,4.6746,4.01
69,3,4,442,226,0.5113,10.7497,7.6012,0.8899,0.0181,59.0692,135.966,0.6106,0.1814,5.009,4.26
70,3,2,430,208,0.4837,10.0307,7.0927,0.8802,0.0198,94.6458,106.7907,0.6298,0.1635,4.7837,2.96
71,3,5,295,164,0.5559,9.5484,6.7518,0.8968,0.0182,102.9589,113.083,0.689,0.1585,5.0881,4.58
72,3,4,364,204,0.5604,10.6925,7.5607,0.9018,0.0167,78.6439,149.9056,0.6863,0.1569,5.489,3.77
73,3,4,491,208,0.4236,9.3869,6.6375,0.8614,0.0224,112.8252,69.279,0.5865,0.1779,4.6191,4.03
74,3,3,343,191,0.5569,10.313,7.2924,0.8997,0.0172,93.4985,93.4741,0.7487,0.1099,5.0262,3.31
75,3,5,397,196,0.4937,9.837,6.9558,0.882,0.0197,78.5488,124.12,0.5969,0.1888,4.9547,4.63
0,4,5,586,238,0.4061,9.8317,6.9521,0.8586,0.0222,204.4287,42.2309,0.6471,0.1681,4.227,4.45
1,4,4,473,258,0.5455,11.8629,8.3883,0.9016,0.016,93.059,56.7368,0.7364,0.1473,4.9049,3.99
2,4,4,947,422,0.4456,13.7132,9.6967,0.8821,0.0172,49.6204,191.2583,0.5995,0.1754,5.0876,4.25
3,4,5,683,302,0.4422,11.5557,8.1711,0.875,0.0192,92.9497,83.9883,0.6093,0.1921,5.1523,4.15
4,4,5,476,248,0.521,11.3671,8.0377,0.8943,0.0172,83.6805,123.6667,0.6613,0.1734,5.0441,4.66
5,4,4,378,216,0.5714,11.1098,7.8558,0.9057,0.0159,82.8644,105.1866,0.7315,0.1204,5.1323,3.91
6,4,4,321,164,0.5109,9.1536,6.4726,0.8836,0.0202,155.0839,60.0846,0.6768,0.1646,4.2461,3.8
7,4,4,446,232,0.5202,10.9855,7.7679,0.8929,0.0176,87.9768,103.3945,0.6724,0.194,5.0135,4.31
8,4,4,394,187,0.4746,9.4209,6.6616,0.8753,0.0209,110.799,81.3365,0.6791,0.1283,4.5355,3.83
9,4,4,689,287,0.4165,10.9338,7.7314,0.866,0.0205,64.2904,131.7338,0.4808,0.2753,5.1161,4.3
10,4,2,544,204,0.375,8.7464,6.1847,0.8443,0.0247,130.7715,64.1616,0.6275,0.1667,4.7537,2.83
11,4,4,393,189,0.4809,9.5338,6.7414,0.8775,0.0205,95.8245,76.4877,0.5926,0.1958,4.9898,4.15
12,4,5,487,263,0.54,11.9177,8.4271,0.9004,0.0161,52.5364,185.2258,0.6312,0.2053,5.0821,4.07
13,4,4,1146,473,0.4127,13.9723,9.8799,0.8744,0.0178,50.7875,168.7826,0.6258,0.1416,5.192,4.31
14,4,5,336,174,0.5179,9.4925,6.7122,0.8869,0.0194,114.9731,81.4384,0.6782,0.1494,4.7113,4.2
15,4,4,249,162,0.6506,10.2663,7.2594,0.9221,0.0141,68.386,169.1466,0.7407,0.142,4.8474,3.81
16,4,4,390,187,0.4795,9.4691,6.6957,0.8768,0.0207,88.0999,101.6373,0.5615,0.2406,4.7051,4.22
17,4,5,29,27,0.931,5.0138,3.5453,0.9788,0.0063,71.3436,117.74,0.963,0.0,5.7931,3.47
18,4,3,631,230,0.3645,9.1562,6.4744,0.8435,0.0243,85.694,75.5875,0.4783,0.2478,4.7559,3.52
19,4,5,1373,368,0.268,9.9314,7.0226,0.8178,0.0252,116.8939,60.2814,0.4728,0.2065,4.7779,4.83
20,4,5,468,237,0.5064,10.9553,7.7466,0.8893,0.018,65.6549,120.6463,0.6624,0.1266,5.0385,4.79
21,4,4,10,9,0.9,2.846,2.0125,0.9542,0.0199,200.0,28.0,0.8889,0.1111,4.4,3.92
22,4,3,570,259,0.4544,10.8483,7.6709,0.8757,0.0196,90.6125,85.4961,0.6216,0.1969,4.8649,3.71
23,4,3,268,154,0.5746,9.407,6.6518,0.9009,0.0177,125.5848,88.1712,0.7727,0.0974,5.1754,3.38
24,4,4,424,201,0.4741,9.7614,6.9024,0.8766,0.0204,68.5297,104.063,0.597,0.1493,5.0542,4.18
25,4,4,784,294,0.375,10.5,7.4246,0.8528,0.0221,61.27,128.5141,0.4932,0.2245,4.9337,4.26
26,4,4,1186,454,0.3828,13.183,9.3218,0.8643,0.0192,62.3491,92.8111,0.5771,0.1938,4.9874,4.26
27,4,4,505,217,0.4297,9.6564,6.8281,0.8643,0.0218,117.3218,47.5596,0.6359,0.1567,4.5307,3.97
28,4,3,492,218,0.4431,9.8282,6.9496,0.8687,0.0212,109.9709,75.7772,0.633,0.1422,4.6484,3.5
29,4,5,424,237,0.559,11.5097,8.1386,0.9039,0.0159,71.8672,124.4701,0.7046,0.1477,4.3986,4.6
30,4,4,375,199,0.5307,10.2763,7.2665,0.8931,0.018,64.2844,124.338,0.6332,0.1809,4.816,4.08
31,4,5,371,234,0.6307,12.1487,8.5904,0.9221,0.0132,46.4978,215.9605,0.7179,0.1496,5.3827,4.72
32,4,5,551,308,0.559,13.1212,9.2781,0.9078,0.0146,42.2924,212.9006,0.6591,0.1623,5.2849,4.59
33,4,4,1167,504,0.4319,14.7535,10.4323,0.8811,0.0168,52.4419,83.9902,0.631,0.1647,5.0891,3.78
34,4,5,738,333,0.4512,12.2579,8.6676,0.8795,0.0182,64.9966,138.2223,0.6006,0.1742,5.294,4.78
35,4,1,291,183,0.6289,10.7276,7.5856,0.9182,0.0144,71.5627,159.995,0.7432,0.1202,4.9656,2.43
36,4,4,467,216,0.4625,9.9953,7.0677,0.8746,0.0204,120.9598,62.496,0.625,0.1852,4.6702,3.95
37,4,5,753,276,0.3665,10.058,7.1121,0.8485,0.0229,76.4714,105.5297,0.5543,0.1558,5.1448,4.69
38,4,4,549,240,0.4372,10.243,7.2429,0.8688,0.0208,79.4954,119.5145,0.6292,0.1333,5.2568,4.42
39,4,2,387,177,0.4574,8.9974,6.3621,0.8687,0.022,68.7726,117.8161,0.5198,0.1921,5.2842,2.67
40,4,4,411,191,0.4647,9.4213,6.6619,0.8727,0.0212,95.9028,76.0025,0.5969,0.1937,4.9805,4.26
41,4,5,420,214,0.5095,10.4421,7.3837,0.8884,0.0185,100.907,91.134,0.6449,0.1495,4.9071,4.64
42,4,4,504,240,0.4762,10.6904,7.5593,0.8808,0.0192,103.6155,71.6826,0.7083,0.1292,4.7976,4.1
43,4,5,327,171,0.5229,9.4563,6.6866,0.888,0.0193,106.7998,93.899,0.6433,0.1754,4.8073,4.63
44,4,4,341,186,0.5455,10.0725,7.1223,0.8961,0.0178,79.6347,111.7221,0.6667,0.1774,5.3666,3.95
45,4,4,422,188,0.4455,9.1517,6.4712,0.8662,0.0221,112.9804,70.5722,0.617,0.1596,4.8555,3.89
46,4,5,546,231,0.4231,9.8859,6.9904,0.8635,0.0217,93.4536,67.603,0.6537,0.1429,4.7363,4.41
47,4,5,913,298,0.3264,9.8624,6.9737,0.8358,0.0241,83.6643,125.747,0.5134,0.1812,5.1479,4.8
48,4,4,342,171,0.5,9.2466,6.5383,0.8812,0.0204,129.7835,63.866,0.6667,0.152,4.6871,3.66
49,4,5,412,213,0.517,10.4938,7.4202,0.8904,0.0182,91.6675,84.5933,0.6714,0.169,4.8592,4.69
50,4,4,539,198,0.3673,8.5285,6.0305,0.8408,0.0253,165.1516,53.6057,0.5354,0.2222,4.59,3.88
51,4,4,462,197,0.4264,9.1653,6.4808,0.8611,0.0226,126.9654,61.6459,0.5888,0.1675,4.8355,3.8
52,4,2,315,217,0.6889,12.2266,8.6455,0.9352,0.0113,38.2968,219.723,0.7512,0.1382,5.6159,3.12
53,4,5,430,227,0.5279,10.9469,7.7406,0.8946,0.0174,76.9064,105.9383,0.6476,0.1806,4.9,4.98
54,4,4,671,263,0.392,10.153,7.1793,0.8561,0.0221,132.7733,55.1469,0.6426,0.1863,4.8495,4.14
55,4,5,1343,363,0.2703,9.9053,7.0041,0.8184,0.0252,88.6425,80.808,0.4766,0.1625,5.2167,4.67
56,4,4,446,191,0.4283,9.0441,6.3952,0.861,0.0228,106.3766,68.9919,0.5969,0.1885,4.8767,3.65
57,4,4,758,313,0.4129,11.3687,8.0389,0.8666,0.0201,111.9109,130.9691,0.5623,0.2396,5.2045,4.1
58,4,2,371,159,0.4286,8.2549,5.8371,0.8568,0.0242,147.6304,52.49,0.6352,0.1384,4.6119,2.05
59,4,4,1650,563,0.3412,13.8601,9.8006,0.8549,0.0196,159.6033,97.7731,0.5844,0.1723,4.8382,4.07
60,4,3,460,221,0.4804,10.3042,7.2862,0.8804,0.0195,103.2136,57.2874,0.638,0.19,4.4326,3.42
61,4,5,1001,346,0.3457,10.936,7.7329,0.8462,0.0223,118.5628,52.8693,0.5376,0.2023,4.4915,4.75
62,4,4,388,186,0.4794,9.4427,6.677,0.8767,0.0207,122.0906,72.1648,0.629,0.1935,4.8866,4.09
63,4,5,2452,628,0.2561,12.6823,8.9678,0.8255,0.0224,57.6418,138.4608,0.422,0.2197,4.9152,4.44
64,4,5,960,380,0.3958,12.2644,8.6723,0.865,0.0197,92.3611,127.2509,0.5868,0.1895,5.1677,4.43
65,4,4,423,190,0.4492,9.2381,6.5323,0.8677,0.0219,112.8939,85.1395,0.6,0.1895,5.0189,4.07
66,4,4,213,117,0.5493,8.0167,5.6687,0.8883,0.0208,147.6779,59.8757,0.7094,0.1026,4.4695,3.65
67,4,4,470,224,0.4766,10.3323,7.3061,0.8796,0.0196,82.5713,112.9984,0.6161,0.1741,4.9021,4.25
68,4,3,289,112,0.3875,6.5882,4.6586,0.8327,0.0295,113.2649,99.3988,0.2768,0.4643,5.083,3.22
69,4,4,369,185,0.5014,9.6307,6.8099,0.8832,0.0198,73.0018,130.5854,0.5946,0.1838,5.0136,3.93
70,4,4,477,240,0.5031,10.9888,7.7703,0.8886,0.0181,94.2297,76.8816,0.6833,0.1583,4.4256,4.02
71,4,5,514,223,0.4339,9.8361,6.9552,0.8662,0.0214,101.5912,78.3459,0.6233,0.148,4.8677,4.57
72,4,4,450,241,0.5356,11.3608,8.0333,0.8978,0.0167,51.2593,162.694,0.6349,0.1743,5.2244,4.42
73,4,3,533,203,0.3809,8.7929,6.2175,0.8463,0.0245,169.6651,39.6001,0.6453,0.1281,4.4315,3.18
74,4,4,392,218,0.5561,11.0107,7.7857,0.9017,0.0165,93.1903,113.4697,0.7202,0.1422,5.1913,4.03
75,4,5,409,197,0.4817,9.741,6.8879,0.8785,0.0202,111.3097,70.405,0.6599,0.1371,4.7604,4.47
