user_id,file_id,rating,token_count,pos_count_NOUN,pos_ratio_NOUN,pos_count_VERB,pos_ratio_VERB,pos_count_ADJ,pos_ratio_ADJ,pos_count_ADV,pos_ratio_ADV,pos_count_PRON,pos_ratio_PRON,pos_count_PROPN,pos_ratio_PROPN,pos_count_AUX,pos_ratio_AUX,pos_count_ADP,pos_ratio_ADP,pos_count_DET,pos_ratio_DET,pos_count_CCONJ,pos_ratio_CCONJ,pos_count_SCONJ,pos_ratio_SCONJ,pos_count_PART,pos_ratio_PART,pos_count_NUM,pos_ratio_NUM,pos_entropy,pred_rating
23,1,4,270.0,112.0,0.4148,21.0,0.0778,23.0,0.0852,1.0,0.0037,2.0,0.0074,64.0,0.237,2.0,0.0074,6.0,0.0222,2.0,0.0074,4.0,0.0148,0.0,0.0,1.0,0.0037,29.0,0.1074,2.383,3.93
24,1,4,846.0,309.0,0.3652,85.0,0.1005,85.0,0.1005,17.0,0.0201,17.0,0.0201,104.0,0.1229,5.0,0.0059,48.0,0.0567,28.0,0.0331,35.0,0.0414,10.0,0.0118,9.0,0.0106,94.0,0.1111,2.9243,4.13
25,1,3,536.0,134.0,0.25,47.0,0.0877,25.0,0.0466,3.0,0.0056,3.0,0.0056,164.0,0.306,1.0,0.0019,15.0,0.028,9.0,0.0168,13.0,0.0243,0.0,0.0,1.0,0.0019,96.0,0.1791,2.4724,3.92
26,1,4,575.0,188.0,0.327,52.0,0.0904,33.0,0.0574,1.0,0.0017,13.0,0.0226,113.0,0.1965,5.0,0.0087,49.0,0.0852,13.0,0.0226,23.0,0.04,4.0,0.007,1.0,0.0017,80.0,0.1391,2.8116,4.02
27,1,3,604.0,259.0,0.4288,44.0,0.0728,77.0,0.1275,3.0,0.005,1.0,0.0017,81.0,0.1341,1.0,0.0017,45.0,0.0745,3.0,0.005,22.0,0.0364,1.0,0.0017,2.0,0.0033,65.0,0.1076,2.5152,3.37
28,1,3,504.0,158.0,0.3135,41.0,0.0813,22.0,0.0437,2.0,0.004,5.0,0.0099,129.0,0.256,1.0,0.002,43.0,0.0853,4.0,0.0079,9.0,0.0179,0.0,0.0,1.0,0.002,89.0,0.1766,2.5566,3.84
29,1,4,199.0,83.0,0.4171,19.0,0.0955,24.0,0.1206,4.0,0.0201,2.0,0.0101,28.0,0.1407,0.0,0.0,8.0,0.0402,3.0,0.0151,8.0,0.0402,3.0,0.0151,0.0,0.0,17.0,0.0854,2.6543,3.75
30,1,3,726.0,209.0,0.2879,121.0,0.1667,59.0,0.0813,27.0,0.0372,45.0,0.062,64.0,0.0882,16.0,0.022,68.0,0.0937,29.0,0.0399,36.0,0.0496,13.0,0.0179,13.0,0.0179,25.0,0.0344,3.1934,3.34
31,1,4,407.0,132.0,0.3243,39.0,0.0958,39.0,0.0958,4.0,0.0098,10.0,0.0246,122.0,0.2998,3.0,0.0074,13.0,0.0319,3.0,0.0074,7.0,0.0172,3.0,0.0074,3.0,0.0074,27.0,0.0663,2.6213,4.07
32,1,5,1119.0,296.0,0.2645,133.0,0.1189,100.0,0.0894,8.0,0.0071,6.0,0.0054,329.0,0.294,11.0,0.0098,36.0,0.0322,23.0,0.0206,18.0,0.0161,4.0,0.0036,2.0,0.0018,146.0,0.1305,2.6595,4.48
33,1,5,1159.0,403.0,0.3477,102.0,0.088,107.0,0.0923,10.0,0.0086,19.0,0.0164,235.0,0.2028,12.0,0.0104,88.0,0.0759,41.0,0.0354,33.0,0.0285,6.0,0.0052,12.0,0.0104,85.0,0.0733,2.8304,4.93
34,1,2,134.0,26.0,0.194,10.0,0.0746,9.0,0.0672,4.0,0.0299,7.0,0.0522,48.0,0.3582,4.0,0.0299,4.0,0.0299,7.0,0.0522,1.0,0.0075,0.0,0.0,1.0,0.0075,13.0,0.097,2.8613,3.68
35,1,1,450.0,116.0,0.2578,35.0,0.0778,21.0,0.0467,2.0,0.0044,3.0,0.0067,137.0,0.3044,3.0,0.0067,16.0,0.0356,3.0,0.0067,11.0,0.0244,1.0,0.0022,2.0,0.0044,82.0,0.1822,2.5027,2.31
36,1,4,568.0,156.0,0.2746,49.0,0.0863,22.0,0.0387,0.0,0.0,3.0,0.0053,168.0,0.2958,0.0,0.0,40.0,0.0704,7.0,0.0123,11.0,0.0194,2.0,0.0035,1.0,0.0018,106.0,0.1866,2.5131,3.98
37,1,5,576.0,187.0,0.3247,53.0,0.092,42.0,0.0729,10.0,0.0174,9.0,0.0156,127.0,0.2205,1.0,0.0017,25.0,0.0434,12.0,0.0208,20.0,0.0347,6.0,0.0104,6.0,0.0104,76.0,0.1319,2.8151,4.8
38,1,5,508.0,203.0,0.3996,41.0,0.0807,50.0,0.0984,3.0,0.0059,3.0,0.0059,112.0,0.2205,1.0,0.002,17.0,0.0335,13.0,0.0256,20.0,0.0394,2.0,0.0039,1.0,0.002,42.0,0.0827,2.5667,4.76
39,1,4,563.0,202.0,0.3588,32.0,0.0568,24.0,0.0426,3.0,0.0053,3.0,0.0053,128.0,0.2274,1.0,0.0018,41.0,0.0728,6.0,0.0107,11.0,0.0195,1.0,0.0018,1.0,0.0018,106.0,0.1883,2.4843,3.96
40,1,4,410.0,130.0,0.3171,36.0,0.0878,22.0,0.0537,2.0,0.0049,14.0,0.0341,114.0,0.278,4.0,0.0098,15.0,0.0366,3.0,0.0073,8.0,0.0195,2.0,0.0049,3.0,0.0073,57.0,0.139,2.6649,3.83
41,1,5,435.0,119.0,0.2736,51.0,0.1172,16.0,0.0368,2.0,0.0046,3.0,0.0069,144.0,0.331,1.0,0.0023,19.0,0.0437,3.0,0.0069,8.0,0.0184,3.0,0.0069,3.0,0.0069,63.0,0.1448,2.5383,4.7
42,1,5,470.0,151.0,0.3213,41.0,0.0872,29.0,0.0617,5.0,0.0106,12.0,0.0255,122.0,0.2596,4.0,0.0085,22.0,0.0468,8.0,0.017,11.0,0.0234,1.0,0.0021,3.0,0.0064,59.0,0.1255,2.7245,3.84
43,1,5,466.0,176.0,0.3777,44.0,0.0944,27.0,0.0579,2.0,0.0043,1.0,0.0021,113.0,0.2425,1.0,0.0021,26.0,0.0558,14.0,0.03,16.0,0.0343,0.0,0.0,5.0,0.0107,41.0,0.088,2.5875,4.56
44,1,4,474.0,136.0,0.2869,39.0,0.0823,28.0,0.0591,2.0,0.0042,4.0,0.0084,131.0,0.2764,1.0,0.0021,23.0,0.0485,4.0,0.0084,13.0,0.0274,0.0,0.0,1.0,0.0021,92.0,0.1941,2.5674,3.91
45,1,2,467.0,170.0,0.364,27.0,0.0578,25.0,0.0535,5.0,0.0107,12.0,0.0257,123.0,0.2634,2.0,0.0043,13.0,0.0278,7.0,0.015,17.0,0.0364,1.0,0.0021,2.0,0.0043,63.0,0.1349,2.5922,2.86
46,1,5,426.0,87.0,0.2042,56.0,0.1315,17.0,0.0399,3.0,0.007,6.0,0.0141,149.0,0.3498,3.0,0.007,17.0,0.0399,6.0,0.0141,11.0,0.0258,0.0,0.0,2.0,0.0047,69.0,0.162,2.6257,4.58
47,1,5,808.0,278.0,0.3441,95.0,0.1176,73.0,0.0903,11.0,0.0136,24.0,0.0297,98.0,0.1213,10.0,0.0124,56.0,0.0693,30.0,0.0371,37.0,0.0458,6.0,0.0074,12.0,0.0149,77.0,0.0953,3.0016,4.76
48,1,4,639.0,283.0,0.4429,59.0,0.0923,54.0,0.0845,9.0,0.0141,11.0,0.0172,56.0,0.0876,8.0,0.0125,57.0,0.0892,18.0,0.0282,42.0,0.0657,3.0,0.0047,9.0,0.0141,28.0,0.0438,2.7483,4.02
49,1,4,452.0,162.0,0.3584,36.0,0.0796,20.0,0.0442,3.0,0.0066,5.0,0.0111,91.0,0.2013,2.0,0.0044,29.0,0.0642,5.0,0.0111,11.0,0.0243,1.0,0.0022,2.0,0.0044,84.0,0.1858,2.6022,3.93
50,1,5,365.0,98.0,0.2685,21.0,0.0575,24.0,0.0658,1.0,0.0027,1.0,0.0027,101.0,0.2767,2.0,0.0055,13.0,0.0356,6.0,0.0164,10.0,0.0274,2.0,0.0055,1.0,0.0027,64.0,0.1753,2.5211,3.97
51,1,4,436.0,98.0,0.2248,32.0,0.0734,12.0,0.0275,1.0,0.0023,5.0,0.0115,136.0,0.3119,0.0,0.0,46.0,0.1055,2.0,0.0046,7.0,0.0161,1.0,0.0023,3.0,0.0069,93.0,0.2133,2.5402,3.77
52,1,4,357.0,92.0,0.2577,19.0,0.0532,17.0,0.0476,3.0,0.0084,3.0,0.0084,156.0,0.437,3.0,0.0084,6.0,0.0168,6.0,0.0168,7.0,0.0196,1.0,0.0028,1.0,0.0028,42.0,0.1176,2.3543,4.01
53,1,5,452.0,127.0,0.281,33.0,0.073,24.0,0.0531,4.0,0.0088,5.0,0.0111,165.0,0.365,2.0,0.0044,13.0,0.0288,2.0,0.0044,4.0,0.0088,4.0,0.0088,2.0,0.0044,65.0,0.1438,2.4522,4.97
54,1,5,770.0,328.0,0.426,69.0,0.0896,68.0,0.0883,9.0,0.0117,6.0,0.0078,89.0,0.1156,4.0,0.0052,36.0,0.0468,24.0,0.0312,32.0,0.0416,3.0,0.0039,9.0,0.0117,91.0,0.1182,2.6979,4.75
55,1,4,1175.0,377.0,0.3209,83.0,0.0706,56.0,0.0477,5.0,0.0043,14.0,0.0119,332.0,0.2826,5.0,0.0043,66.0,0.0562,15.0,0.0128,19.0,0.0162,2.0,0.0017,6.0,0.0051,195.0,0.166,2.5584,4.12
56,1,4,431.0,145.0,0.3364,28.0,0.065,26.0,0.0603,2.0,0.0046,4.0,0.0093,128.0,0.297,2.0,0.0046,12.0,0.0278,3.0,0.007,9.0,0.0209,1.0,0.0023,2.0,0.0046,64.0,0.1485,2.4593,4.02
57,1,4,698.0,330.0,0.4728,68.0,0.0974,58.0,0.0831,1.0,0.0014,13.0,0.0186,24.0,0.0344,5.0,0.0072,75.0,0.1074,36.0,0.0516,50.0,0.0716,5.0,0.0072,6.0,0.0086,25.0,0.0358,2.5962,4.07
58,1,2,392.0,155.0,0.3954,29.0,0.074,24.0,0.0612,3.0,0.0077,3.0,0.0077,89.0,0.227,3.0,0.0077,7.0,0.0179,2.0,0.0051,3.0,0.0077,3.0,0.0077,0.0,0.0,71.0,0.1811,2.3976,2.08
59,1,3,761.0,183.0,0.2405,25.0,0.0329,67.0,0.088,0.0,0.0,3.0,0.0039,308.0,0.4047,1.0,0.0013,6.0,0.0079,2.0,0.0026,1.0,0.0013,1.0,0.0013,1.0,0.0013,163.0,0.2142,2.1287,3.25
60,1,4,1613.0,567.0,0.3515,105.0,0.0651,141.0,0.0874,8.0,0.005,23.0,0.0143,332.0,0.2058,10.0,0.0062,95.0,0.0589,42.0,0.026,58.0,0.036,8.0,0.005,7.0,0.0043,216.0,0.1339,2.745,4.29
61,1,5,501.0,145.0,0.2894,39.0,0.0778,41.0,0.0818,4.0,0.008,7.0,0.014,97.0,0.1936,5.0,0.01,47.0,0.0938,25.0,0.0499,17.0,0.0339,3.0,0.006,10.0,0.02,60.0,0.1198,2.992,4.57
62,1,4,386.0,150.0,0.3886,30.0,0.0777,24.0,0.0622,2.0,0.0052,8.0,0.0207,77.0,0.1995,2.0,0.0052,26.0,0.0674,6.0,0.0155,11.0,0.0285,0.0,0.0,2.0,0.0052,47.0,0.1218,2.6351,3.95
63,1,5,1891.0,690.0,0.3649,170.0,0.0899,189.0,0.0999,20.0,0.0106,24.0,0.0127,305.0,0.1613,4.0,0.0021,173.0,0.0915,86.0,0.0455,116.0,0.0613,14.0,0.0074,25.0,0.0132,74.0,0.0391,2.8513,4.67
64,1,5,683.0,206.0,0.3016,64.0,0.0937,42.0,0.0615,7.0,0.0102,9.0,0.0132,172.0,0.2518,4.0,0.0059,27.0,0.0395,8.0,0.0117,16.0,0.0234,4.0,0.0059,8.0,0.0117,116.0,0.1698,2.7228,4.87
65,1,4,440.0,116.0,0.2636,40.0,0.0909,17.0,0.0386,2.0,0.0045,4.0,0.0091,173.0,0.3932,0.0,0.0,14.0,0.0318,4.0,0.0091,5.0,0.0114,1.0,0.0023,2.0,0.0045,59.0,0.1341,2.3668,4.3
66,1,4,392.0,136.0,0.3469,33.0,0.0842,25.0,0.0638,1.0,0.0026,6.0,0.0153,111.0,0.2832,1.0,0.0026,4.0,0.0102,3.0,0.0077,9.0,0.023,3.0,0.0077,1.0,0.0026,58.0,0.148,2.4653,3.89
67,1,4,460.0,154.0,0.3348,41.0,0.0891,25.0,0.0543,3.0,0.0065,9.0,0.0196,116.0,0.2522,4.0,0.0087,14.0,0.0304,7.0,0.0152,8.0,0.0174,4.0,0.0087,2.0,0.0043,69.0,0.15,2.6379,4.04
68,1,4,702.0,238.0,0.339,55.0,0.0783,52.0,0.0741,4.0,0.0057,12.0,0.0171,159.0,0.2265,5.0,0.0071,42.0,0.0598,10.0,0.0142,25.0,0.0356,3.0,0.0043,4.0,0.0057,92.0,0.1311,2.7361,4.19
69,1,4,635.0,203.0,0.3197,28.0,0.0441,44.0,0.0693,5.0,0.0079,13.0,0.0205,146.0,0.2299,3.0,0.0047,35.0,0.0551,6.0,0.0094,15.0,0.0236,3.0,0.0047,7.0,0.011,126.0,0.1984,2.6782,4.08
70,1,5,2353.0,857.0,0.3642,209.0,0.0888,191.0,0.0812,21.0,0.0089,39.0,0.0166,322.0,0.1368,17.0,0.0072,213.0,0.0905,58.0,0.0246,94.0,0.0399,12.0,0.0051,22.0,0.0093,296.0,0.1258,2.847,4.66
71,1,5,350.0,111.0,0.3171,21.0,0.06,21.0,0.06,0.0,0.0,0.0,0.0,118.0,0.3371,0.0,0.0,12.0,0.0343,2.0,0.0057,6.0,0.0171,1.0,0.0029,1.0,0.0029,56.0,0.16,2.3226,4.25
72,1,5,528.0,215.0,0.4072,44.0,0.0833,24.0,0.0455,3.0,0.0057,7.0,0.0133,88.0,0.1667,1.0,0.0019,25.0,0.0473,7.0,0.0133,15.0,0.0284,2.0,0.0038,5.0,0.0095,92.0,0.1742,2.5727,4.48
73,1,4,311.0,83.0,0.2669,17.0,0.0547,12.0,0.0386,1.0,0.0032,4.0,0.0129,123.0,0.3955,2.0,0.0064,7.0,0.0225,5.0,0.0161,5.0,0.0161,1.0,0.0032,4.0,0.0129,40.0,0.1286,2.4053,3.98
74,1,3,518.0,173.0,0.334,44.0,0.0849,37.0,0.0714,4.0,0.0077,6.0,0.0116,87.0,0.168,6.0,0.0116,53.0,0.1023,11.0,0.0212,7.0,0.0135,4.0,0.0077,4.0,0.0077,82.0,0.1583,2.8058,3.48
75,1,5,556.0,173.0,0.3112,61.0,0.1097,23.0,0.0414,12.0,0.0216,6.0,0.0108,119.0,0.214,3.0,0.0054,25.0,0.045,7.0,0.0126,10.0,0.018,4.0,0.0072,2.0,0.0036,92.0,0.1655,2.6654,4.67
0,2,5,362.0,138.0,0.3812,46.0,0.1271,27.0,0.0746,8.0,0.0221,5.0,0.0138,84.0,0.232,5.0,0.0138,7.0,0.0193,2.0,0.0055,7.0,0.0193,2.0,0.0055,3.0,0.0083,27.0,0.0746,2.6088,4.44
1,2,5,411.0,108.0,0.2628,27.0,0.0657,16.0,0.0389,5.0,0.0122,8.0,0.0195,138.0,0.3358,1.0,0.0024,18.0,0.0438,4.0,0.0097,16.0,0.0389,4.0,0.0097,1.0,0.0024,63.0,0.1533,2.6307,4.58
2,2,4,1171.0,395.0,0.3373,110.0,0.0939,109.0,0.0931,29.0,0.0248,23.0,0.0196,191.0,0.1631,19.0,0.0162,88.0,0.0751,50.0,0.0427,64.0,0.0547,22.0,0.0188,11.0,0.0094,60.0,0.0512,3.0296,3.86
3,2,5,1273.0,286.0,0.2247,115.0,0.0903,91.0,0.0715,10.0,0.0079,31.0,0.0244,479.0,0.3763,13.0,0.0102,34.0,0.0267,29.0,0.0228,23.0,0.0181,5.0,0.0039,10.0,0.0079,139.0,0.1092,2.6567,4.92
4,2,5,408.0,114.0,0.2794,37.0,0.0907,20.0,0.049,1.0,0.0025,5.0,0.0123,120.0,0.2941,1.0,0.0025,12.0,0.0294,4.0,0.0098,7.0,0.0172,0.0,0.0,2.0,0.0049,83.0,0.2034,2.5015,4.47
5,2,4,444.0,162.0,0.3649,34.0,0.0766,37.0,0.0833,2.0,0.0045,6.0,0.0135,96.0,0.2162,2.0,0.0045,14.0,0.0315,8.0,0.018,20.0,0.045,2.0,0.0045,2.0,0.0045,56.0,0.1261,2.6553,4.35
6,2,4,491.0,169.0,0.3442,61.0,0.1242,24.0,0.0489,4.0,0.0081,8.0,0.0163,113.0,0.2301,2.0,0.0041,14.0,0.0285,10.0,0.0204,13.0,0.0265,2.0,0.0041,5.0,0.0102,64.0,0.1303,2.672,4.2
7,2,4,474.0,184.0,0.3882,45.0,0.0949,45.0,0.0949,9.0,0.019,10.0,0.0211,36.0,0.0759,5.0,0.0105,47.0,0.0992,27.0,0.057,24.0,0.0506,2.0,0.0042,10.0,0.0211,29.0,0.0612,2.934,4.1
8,2,3,508.0,154.0,0.3031,44.0,0.0866,39.0,0.0768,5.0,0.0098,16.0,0.0315,126.0,0.248,6.0,0.0118,23.0,0.0453,13.0,0.0256,13.0,0.0256,4.0,0.0079,2.0,0.0039,62.0,0.122,2.8389,3.51
9,2,4,636.0,277.0,0.4355,52.0,0.0818,63.0,0.0991,6.0,0.0094,5.0,0.0079,53.0,0.0833,1.0,0.0016,59.0,0.0928,8.0,0.0126,31.0,0.0487,3.0,0.0047,2.0,0.0031,76.0,0.1195,2.6188,4.18
10,2,3,488.0,204.0,0.418,43.0,0.0881,27.0,0.0553,1.0,0.002,3.0,0.0061,102.0,0.209,3.0,0.0061,10.0,0.0205,8.0,0.0164,17.0,0.0348,1.0,0.002,1.0,0.002,67.0,0.1373,2.4573,3.29
11,2,4,514.0,154.0,0.2996,40.0,0.0778,23.0,0.0447,4.0,0.0078,6.0,0.0117,143.0,0.2782,1.0,0.0019,10.0,0.0195,1.0,0.0019,10.0,0.0195,1.0,0.0019,2.0,0.0039,97.0,0.1887,2.41,3.87
12,2,5,342.0,95.0,0.2778,22.0,0.0643,24.0,0.0702,1.0,0.0029,7.0,0.0205,125.0,0.3655,2.0,0.0058,12.0,0.0351,4.0,0.0117,10.0,0.0292,1.0,0.0029,2.0,0.0058,34.0,0.0994,2.5432,4.56
13,2,2,1431.0,593.0,0.4144,121.0,0.0846,156.0,0.109,25.0,0.0175,22.0,0.0154,185.0,0.1293,11.0,0.0077,93.0,0.065,49.0,0.0342,69.0,0.0482,15.0,0.0105,8.0,0.0056,82.0,0.0573,2.7878,3.26
14,2,5,544.0,188.0,0.3456,61.0,0.1121,37.0,0.068,3.0,0.0055,4.0,0.0074,103.0,0.1893,1.0,0.0018,10.0,0.0184,2.0,0.0037,10.0,0.0184,1.0,0.0018,2.0,0.0037,94.0,0.1728,2.4381,4.44
15,2,4,286.0,78.0,0.2727,23.0,0.0804,17.0,0.0594,0.0,0.0,3.0,0.0105,82.0,0.2867,0.0,0.0,5.0,0.0175,5.0,0.0175,6.0,0.021,1.0,0.0035,1.0,0.0035,56.0,0.1958,2.4702,3.92
16,2,2,852.0,329.0,0.3862,68.0,0.0798,86.0,0.1009,16.0,0.0188,7.0,0.0082,113.0,0.1326,5.0,0.0059,71.0,0.0833,20.0,0.0235,36.0,0.0423,3.0,0.0035,6.0,0.007,92.0,0.108,2.7943,4.37
17,2,2,132.0,55.0,0.4167,12.0,0.0909,12.0,0.0909,0.0,0.0,1.0,0.0076,23.0,0.1742,1.0,0.0076,5.0,0.0379,1.0,0.0076,5.0,0.0379,0.0,0.0,1.0,0.0076,16.0,0.1212,2.5347,2.89
18,2,4,1015.0,224.0,0.2207,112.0,0.1103,34.0,0.0335,6.0,0.0059,7.0,0.0069,276.0,0.2719,8.0,0.0079,30.0,0.0296,18.0,0.0177,20.0,0.0197,2.0,0.002,6.0,0.0059,202.0,0.199,2.5453,3.94
19,2,5,1037.0,385.0,0.3713,68.0,0.0656,57.0,0.055,2.0,0.0019,11.0,0.0106,278.0,0.2681,3.0,0.0029,35.0,0.0338,11.0,0.0106,25.0,0.0241,4.0,0.0039,6.0,0.0058,149.0,0.1437,2.4793,4.76
20,2,5,566.0,247.0,0.4364,30.0,0.053,40.0,0.0707,3.0,0.0053,11.0,0.0194,93.0,0.1643,1.0,0.0018,32.0,0.0565,10.0,0.0177,29.0,0.0512,3.0,0.0053,4.0,0.0071,63.0,0.1113,2.6116,4.74
21,2,4,10.0,2.0,0.2,1.0,0.1,3.0,0.3,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.1,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4464,3.9
22,2,4,434.0,144.0,0.3318,37.0,0.0853,38.0,0.0876,4.0,0.0092,4.0,0.0092,136.0,0.3134,1.0,0.0023,11.0,0.0253,4.0,0.0092,6.0,0.0138,2.0,0.0046,2.0,0.0046,43.0,0.0991,2.4921,4.17
23,2,4,270.0,112.0,0.4148,21.0,0.0778,23.0,0.0852,1.0,0.0037,2.0,0.0074,64.0,0.237,2.0,0.0074,6.0,0.0222,2.0,0.0074,4.0,0.0148,0.0,0.0,1.0,0.0037,29.0,0.1074,2.383,3.93
24,2,4,312.0,78.0,0.25,23.0,0.0737,25.0,0.0801,2.0,0.0064,3.0,0.0096,122.0,0.391,2.0,0.0064,8.0,0.0256,5.0,0.016,5.0,0.016,0.0,0.0,4.0,0.0128,34.0,0.109,2.5124,3.95
25,2,4,645.0,186.0,0.2884,70.0,0.1085,35.0,0.0543,1.0,0.0016,3.0,0.0047,160.0,0.2481,1.0,0.0016,17.0,0.0264,11.0,0.0171,12.0,0.0186,1.0,0.0016,2.0,0.0031,109.0,0.169,2.4762,4.04
26,2,4,399.0,110.0,0.2757,32.0,0.0802,26.0,0.0652,1.0,0.0025,5.0,0.0125,107.0,0.2682,3.0,0.0075,27.0,0.0677,4.0,0.01,9.0,0.0226,3.0,0.0075,2.0,0.005,69.0,0.1729,2.7063,3.9
27,2,4,546.0,157.0,0.2875,44.0,0.0806,34.0,0.0623,5.0,0.0092,6.0,0.011,124.0,0.2271,3.0,0.0055,45.0,0.0824,8.0,0.0147,9.0,0.0165,2.0,0.0037,1.0,0.0018,105.0,0.1923,2.7071,3.99
28,2,3,511.0,136.0,0.2661,45.0,0.0881,23.0,0.045,2.0,0.0039,4.0,0.0078,168.0,0.3288,3.0,0.0059,27.0,0.0528,6.0,0.0117,6.0,0.0117,1.0,0.002,6.0,0.0117,83.0,0.1624,2.5691,3.4
29,2,4,226.0,90.0,0.3982,21.0,0.0929,25.0,0.1106,5.0,0.0221,6.0,0.0265,21.0,0.0929,1.0,0.0044,15.0,0.0664,6.0,0.0265,10.0,0.0442,3.0,0.0133,3.0,0.0133,20.0,0.0885,2.8855,3.96
30,2,4,232.0,100.0,0.431,19.0,0.0819,25.0,0.1078,8.0,0.0345,5.0,0.0216,20.0,0.0862,3.0,0.0129,21.0,0.0905,2.0,0.0086,8.0,0.0345,1.0,0.0043,2.0,0.0086,18.0,0.0776,2.7576,3.75
31,2,4,504.0,159.0,0.3155,32.0,0.0635,52.0,0.1032,8.0,0.0159,4.0,0.0079,161.0,0.3194,4.0,0.0079,17.0,0.0337,7.0,0.0139,9.0,0.0179,3.0,0.006,4.0,0.0079,42.0,0.0833,2.5997,4.05
32,2,4,618.0,229.0,0.3706,49.0,0.0793,46.0,0.0744,4.0,0.0065,6.0,0.0097,94.0,0.1521,2.0,0.0032,39.0,0.0631,14.0,0.0227,24.0,0.0388,2.0,0.0032,6.0,0.0097,103.0,0.1667,2.7315,4.13
33,2,5,1159.0,404.0,0.3486,104.0,0.0897,107.0,0.0923,10.0,0.0086,19.0,0.0164,232.0,0.2002,12.0,0.0104,88.0,0.0759,41.0,0.0354,33.0,0.0285,6.0,0.0052,12.0,0.0104,85.0,0.0733,2.8318,4.91
34,2,5,519.0,190.0,0.3661,62.0,0.1195,59.0,0.1137,8.0,0.0154,8.0,0.0154,85.0,0.1638,2.0,0.0039,23.0,0.0443,7.0,0.0135,20.0,0.0385,8.0,0.0154,4.0,0.0077,43.0,0.0829,2.8062,4.62
35,2,2,405.0,115.0,0.284,26.0,0.0642,32.0,0.079,1.0,0.0025,1.0,0.0025,150.0,0.3704,0.0,0.0,11.0,0.0272,2.0,0.0049,5.0,0.0123,1.0,0.0025,2.0,0.0049,52.0,0.1284,2.3297,3.02
36,2,4,583.0,122.0,0.2093,35.0,0.06,37.0,0.0635,2.0,0.0034,1.0,0.0017,299.0,0.5129,2.0,0.0034,11.0,0.0189,4.0,0.0069,9.0,0.0154,2.0,0.0034,3.0,0.0051,56.0,0.0961,2.1765,4.1
37,2,5,535.0,121.0,0.2262,46.0,0.086,25.0,0.0467,6.0,0.0112,14.0,0.0262,170.0,0.3178,3.0,0.0056,35.0,0.0654,10.0,0.0187,21.0,0.0393,3.0,0.0056,8.0,0.015,69.0,0.129,2.8353,4.66
38,2,4,584.0,230.0,0.3938,55.0,0.0942,37.0,0.0634,6.0,0.0103,9.0,0.0154,78.0,0.1336,3.0,0.0051,41.0,0.0702,18.0,0.0308,32.0,0.0548,1.0,0.0017,5.0,0.0086,68.0,0.1164,2.7794,4.06
39,2,2,674.0,219.0,0.3249,55.0,0.0816,25.0,0.0371,1.0,0.0015,3.0,0.0045,103.0,0.1528,2.0,0.003,19.0,0.0282,5.0,0.0074,6.0,0.0089,4.0,0.0059,2.0,0.003,177.0,0.2626,2.3197,2.99
40,2,2,331.0,74.0,0.2236,20.0,0.0604,16.0,0.0483,3.0,0.0091,4.0,0.0121,160.0,0.4834,1.0,0.003,9.0,0.0272,6.0,0.0181,7.0,0.0211,1.0,0.003,2.0,0.006,28.0,0.0846,2.345,3.17
41,2,5,331.0,88.0,0.2659,17.0,0.0514,17.0,0.0514,2.0,0.006,5.0,0.0151,83.0,0.2508,1.0,0.003,30.0,0.0906,4.0,0.0121,4.0,0.0121,0.0,0.0,2.0,0.006,77.0,0.2326,2.6116,4.39
42,2,4,425.0,103.0,0.2424,47.0,0.1106,12.0,0.0282,1.0,0.0024,8.0,0.0188,160.0,0.3765,1.0,0.0024,23.0,0.0541,6.0,0.0141,7.0,0.0165,3.0,0.0071,0.0,0.0,53.0,0.1247,2.5088,4.26
43,2,5,301.0,67.0,0.2226,21.0,0.0698,16.0,0.0532,3.0,0.01,2.0,0.0066,136.0,0.4518,1.0,0.0033,7.0,0.0233,3.0,0.01,5.0,0.0166,1.0,0.0033,1.0,0.0033,36.0,0.1196,2.3469,4.46
44,2,4,402.0,149.0,0.3706,32.0,0.0796,24.0,0.0597,2.0,0.005,7.0,0.0174,95.0,0.2363,2.0,0.005,17.0,0.0423,4.0,0.01,9.0,0.0224,1.0,0.0025,2.0,0.005,56.0,0.1393,2.5714,4.01
45,2,2,473.0,180.0,0.3805,42.0,0.0888,20.0,0.0423,1.0,0.0021,4.0,0.0085,122.0,0.2579,0.0,0.0,18.0,0.0381,7.0,0.0148,10.0,0.0211,1.0,0.0021,3.0,0.0063,65.0,0.1374,2.4605,3.02
46,2,5,493.0,183.0,0.3712,32.0,0.0649,21.0,0.0426,4.0,0.0081,6.0,0.0122,83.0,0.1684,1.0,0.002,42.0,0.0852,11.0,0.0223,22.0,0.0446,4.0,0.0081,4.0,0.0081,77.0,0.1562,2.7218,4.77
47,2,5,831.0,249.0,0.2996,83.0,0.0999,54.0,0.065,8.0,0.0096,10.0,0.012,176.0,0.2118,9.0,0.0108,64.0,0.077,30.0,0.0361,32.0,0.0385,7.0,0.0084,10.0,0.012,99.0,0.1191,2.9347,4.78
