user_id,file_id,rating,token_count,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,pred_rating
48,1,4,847.0,42.0,0.0496,8.0,2.7237,2.1905,5.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,8.0,3.97
49,1,4,563.0,104.0,0.1847,8.0,1.9288,1.4231,10.0,14.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,63.0,3.93
50,1,5,463.0,66.0,0.1425,3.0,0.9998,1.4697,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,51.0,3.76
51,1,4,487.0,105.0,0.2156,8.0,1.9124,1.6762,14.0,18.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,59.0,3.7
52,1,4,480.0,79.0,0.1646,8.0,2.2094,1.7722,13.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,35.0,3.91
53,1,5,612.0,117.0,0.1912,8.0,2.1964,1.6923,27.0,19.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,50.0,4.87
54,1,5,1080.0,101.0,0.0935,10.0,2.1611,1.8911,8.0,8.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,0.0,1.0,42.0,4.73
55,1,4,1563.0,229.0,0.1465,8.0,2.0032,1.559,44.0,33.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,1.0,0.0,0.0,121.0,4.19
56,1,4,609.0,73.0,0.1199,9.0,1.8984,1.7534,5.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,45.0,4.03
57,1,4,923.0,37.0,0.0401,7.0,2.5601,1.5676,5.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,8.0,4.13
58,1,2,642.0,84.0,0.1308,7.0,1.5176,1.2619,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,56.0,2.19
59,1,3,1018.0,235.0,0.2308,12.0,2.151,1.5319,30.0,49.0,5.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,13.0,6.0,0.0,0.0,2.0,0.0,121.0,3.72
60,1,4,2094.0,272.0,0.1299,10.0,2.3262,1.7316,29.0,38.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,59.0,0.0,1.0,1.0,0.0,114.0,4.25
61,1,5,652.0,67.0,0.1028,8.0,2.4039,2.0149,5.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,1.0,0.0,25.0,4.51
62,1,4,563.0,52.0,0.0924,5.0,1.6255,1.5769,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,31.0,3.84
63,1,5,2561.0,121.0,0.0472,13.0,2.8501,2.0496,10.0,21.0,3.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,17.0,34.0,2.0,0.0,1.0,0.0,23.0,4.59
64,1,5,920.0,152.0,0.1652,10.0,2.4033,1.7697,27.0,25.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,1.0,0.0,60.0,4.85
65,1,4,570.0,78.0,0.1368,9.0,2.1442,1.7692,16.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,35.0,4.54
66,1,4,596.0,76.0,0.1275,7.0,1.9485,1.4868,6.0,19.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,39.0,4.03
67,1,4,674.0,75.0,0.1113,8.0,1.7916,1.64,1.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,43.0,4.08
68,1,4,923.0,116.0,0.1257,8.0,2.1493,1.6121,19.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0,57.0,4.18
69,1,4,887.0,136.0,0.1533,6.0,2.077,1.9632,30.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,54.0,4.11
70,1,5,2959.0,325.0,0.1098,11.0,2.4519,1.8462,48.0,29.0,2.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,5.0,19.0,57.0,0.0,3.0,6.0,0.0,143.0,4.61
71,1,5,487.0,89.0,0.1828,8.0,2.1953,1.5393,16.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,42.0,4.49
72,1,5,734.0,100.0,0.1362,7.0,1.9763,1.84,10.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,45.0,3.66
73,1,4,414.0,62.0,0.1498,8.0,2.1937,1.5806,18.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,24.0,4.06
74,1,3,645.0,110.0,0.1705,9.0,2.4817,2.0,20.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,1.0,1.0,33.0,3.21
75,1,5,668.0,117.0,0.1751,10.0,2.0076,1.4274,9.0,22.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,68.0,4.6
0,2,5,415.0,56.0,0.1349,9.0,2.5868,1.3929,9.0,10.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,21.0,4.45
1,2,5,562.0,87.0,0.1548,7.0,2.0644,1.5402,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,40.0,4.62
2,2,4,1513.0,128.0,0.0846,8.0,2.4374,2.0391,21.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,37.0,3.0,0.0,0.0,0.0,23.0,4.23
3,2,5,1669.0,238.0,0.1426,13.0,2.3535,1.6807,47.0,44.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,20.0,7.0,1.0,1.0,1.0,0.0,103.0,4.93
4,2,5,542.0,116.0,0.214,7.0,2.3252,1.7759,17.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,15.0,0.0,0.0,0.0,0.0,44.0,4.77
5,2,4,591.0,82.0,0.1387,7.0,1.9372,1.4146,15.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,45.0,4.15
6,2,4,670.0,83.0,0.1239,8.0,1.9333,1.4458,12.0,11.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,48.0,3.99
7,2,4,589.0,28.0,0.0475,5.0,1.8175,2.0357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,8.0,3.99
8,2,3,655.0,90.0,0.1374,8.0,2.3025,1.8111,16.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,38.0,3.48
9,2,4,828.0,84.0,0.1014,6.0,1.9069,1.6548,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,2.0,0.0,41.0,3.9
10,2,3,659.0,104.0,0.1578,8.0,2.1353,1.3558,16.0,20.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,50.0,3.49
11,2,4,686.0,129.0,0.188,6.0,1.7339,1.5039,22.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,74.0,3.98
12,2,5,437.0,77.0,0.1762,7.0,1.9813,1.3766,9.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,39.0,4.6
13,2,2,1929.0,135.0,0.07,11.0,2.6308,1.9407,21.0,17.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,11.0,48.0,3.0,0.0,0.0,0.0,25.0,3.22
14,2,5,683.0,125.0,0.183,8.0,1.5953,1.288,12.0,17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,85.0,4.52
15,2,4,396.0,76.0,0.1919,7.0,1.847,1.5132,2.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,43.0,3.79
16,2,2,1109.0,108.0,0.0974,9.0,2.0444,1.963,2.0,12.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,0.0,1.0,0.0,43.0,4.17
17,2,2,182.0,20.0,0.1099,5.0,2.1211,2.05,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,2.87
18,2,4,1249.0,282.0,0.2258,8.0,1.6154,1.4291,52.0,30.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,180.0,3.88
19,2,5,1406.0,226.0,0.1607,11.0,2.0144,1.4336,23.0,54.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,2.0,1.0,3.0,0.0,0.0,117.0,4.71
20,2,5,794.0,79.0,0.0995,7.0,2.2065,1.7848,12.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,21.0,4.64
21,2,4,10.0,1.0,0.1,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.96
22,2,4,585.0,74.0,0.1265,10.0,2.2797,1.5,5.0,12.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,38.0,4.01
23,2,4,370.0,33.0,0.0892,5.0,1.6513,1.3333,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,19.0,3.91
24,2,4,451.0,54.0,0.1197,7.0,2.2423,2.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,2.0,0.0,21.0,3.9
25,2,4,820.0,145.0,0.1768,8.0,1.6658,1.4828,23.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,93.0,4.09
26,2,4,525.0,83.0,0.1581,8.0,2.0574,1.8193,6.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,44.0,4.02
27,2,4,720.0,138.0,0.1917,9.0,1.8956,1.4855,25.0,23.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,76.0,3.99
28,2,3,663.0,124.0,0.187,8.0,1.9483,1.4597,21.0,30.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,61.0,3.39
29,2,4,314.0,15.0,0.0478,6.0,2.4402,2.4,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,3.94
30,2,4,303.0,21.0,0.0693,8.0,2.7386,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,3.98
31,2,4,666.0,74.0,0.1111,8.0,2.2022,1.7162,11.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,35.0,4.1
32,2,4,865.0,102.0,0.1179,6.0,1.8005,1.902,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,41.0,3.78
33,2,5,1465.0,142.0,0.0969,12.0,2.7198,1.7606,26.0,28.0,2.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,7.0,4.0,1.0,0.0,0.0,44.0,4.93
34,2,5,682.0,50.0,0.0733,7.0,2.3342,2.26,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,18.0,0.0,0.0,0.0,0.0,14.0,4.55
35,2,2,539.0,95.0,0.1763,6.0,1.9087,1.4316,15.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,50.0,2.68
36,2,4,751.0,115.0,0.1531,9.0,2.4108,1.7652,24.0,23.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,1.0,0.0,0.0,42.0,4.2
37,2,5,694.0,91.0,0.1311,7.0,2.1187,1.978,18.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,43.0,4.56
38,2,4,793.0,69.0,0.087,6.0,2.024,2.0435,5.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,26.0,4.06
39,2,2,876.0,197.0,0.2249,7.0,1.143,1.1675,7.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,157.0,3.07
40,2,2,444.0,48.0,0.1081,8.0,2.4505,2.0208,15.0,10.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,2.73
41,2,5,410.0,92.0,0.2244,5.0,1.7849,1.5,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,53.0,4.33
42,2,4,574.0,89.0,0.1551,7.0,2.2558,1.6404,19.0,17.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,36.0,4.4
43,2,5,391.0,64.0,0.1637,7.0,2.0226,1.625,10.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,4.63
44,2,4,540.0,74.0,0.137,6.0,1.9873,1.5405,13.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,34.0,3.99
45,2,2,629.0,104.0,0.1653,9.0,2.0747,1.3269,22.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,49.0,3.11
46,2,5,632.0,92.0,0.1456,8.0,1.7031,1.4783,7.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,59.0,4.43
47,2,5,1027.0,151.0,0.147,10.0,2.3161,1.7152,17.0,24.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,64.0,4.71
48,2,4,847.0,42.0,0.0496,8.0,2.7237,2.1905,5.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,8.0,3.97
49,2,5,523.0,34.0,0.065,10.0,2.7978,1.8529,6.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,10.0,4.39
50,2,5,600.0,44.0,0.0733,8.0,2.2423,1.75,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,4.76
51,2,5,520.0,97.0,0.1865,9.0,2.1761,1.8866,13.0,31.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,38.0,4.71
52,2,4,428.0,41.0,0.0958,8.0,2.7016,1.6341,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,12.0,4.06
53,2,5,612.0,118.0,0.1928,8.0,2.164,1.678,28.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,0.0,50.0,4.97
54,2,4,1032.0,162.0,0.157,8.0,2.0807,1.858,28.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,70.0,4.14
55,2,5,1387.0,179.0,0.1291,10.0,2.2294,2.0559,60.0,50.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,43.0,4.94
56,2,4,669.0,104.0,0.1555,7.0,1.948,1.4904,18.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,52.0,4.05
57,2,5,510.0,21.0,0.0412,9.0,2.9104,2.0952,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,5.0,4.37
58,2,2,642.0,84.0,0.1308,7.0,1.5176,1.2619,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,56.0,2.19
59,2,4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97
60,2,4,462.0,108.0,0.2338,5.0,1.5762,1.3333,21.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,65.0,3.95
61,2,5,1646.0,210.0,0.1276,14.0,2.1163,1.4476,21.0,35.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,7.0,16.0,2.0,1.0,0.0,1.0,0.0,118.0,4.71
62,2,4,652.0,58.0,0.089,7.0,1.6955,1.6897,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,38.0,3.91
63,2,5,877.0,81.0,0.0924,8.0,2.4056,1.716,10.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,1.0,0.0,31.0,4.69
64,2,5,721.0,111.0,0.154,8.0,1.9061,1.5946,23.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,57.0,4.48
65,2,3,401.0,58.0,0.1446,7.0,2.2053,1.7414,13.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,23.0,3.35
66,2,4,606.0,112.0,0.1848,7.0,1.6746,1.4821,20.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,70.0,4.01
67,2,4,725.0,64.0,0.0883,7.0,2.1052,1.7969,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,32.0,4.1
68,2,4,607.0,62.0,0.1021,9.0,2.5296,2.0484,11.0,14.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,20.0,4.05
69,2,4,868.0,112.0,0.129,5.0,1.9516,1.9732,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0,39.0,3.76
70,2,3,400.0,56.0,0.14,9.0,2.6276,1.4821,10.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,17.0,3.31
71,2,5,519.0,86.0,0.1657,6.0,1.7282,1.4419,16.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,49.0,4.48
72,2,5,547.0,33.0,0.0603,6.0,2.0785,2.2121,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,6.0,4.53
73,2,3,673.0,88.0,0.1308,5.0,1.8309,1.875,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,46.0,3.41
74,2,4,572.0,87.0,0.1521,8.0,2.4468,2.0805,12.0,6.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,31.0,3.88
75,2,4,6.0,2.0,0.3333,1.0,-0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
0,3,5,684.0,73.0,0.1067,6.0,1.6118,1.4795,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,46.0,4.4
1,3,4,673.0,93.0,0.1382,7.0,1.8573,1.4839,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,53.0,3.64
2,3,4,693.0,109.0,0.1573,9.0,2.2026,1.5138,14.0,25.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,50.0,4.16
3,3,5,980.0,93.0,0.0949,8.0,2.1764,1.6129,7.0,23.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,42.0,4.7
4,3,5,692.0,101.0,0.146,5.0,1.8469,1.4455,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,52.0,4.01
5,3,2,515.0,80.0,0.1553,7.0,2.1297,1.825,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,1.0,0.0,30.0,2.93
6,3,4,588.0,94.0,0.1599,9.0,2.2829,1.5851,11.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,0.0,46.0,4.45
7,3,4,401.0,18.0,0.0449,5.0,2.135,2.2222,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,3.72
8,3,2,452.0,54.0,0.1195,7.0,1.8015,1.537,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,32.0,2.9
9,3,3,524.0,52.0,0.0992,7.0,2.204,1.9423,7.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,22.0,3.51
10,3,2,882.0,112.0,0.127,7.0,2.079,1.625,6.0,14.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,56.0,4.21
11,3,4,686.0,129.0,0.188,6.0,1.7339,1.5039,22.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,74.0,3.98
12,3,5,601.0,125.0,0.208,7.0,1.6185,1.384,11.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,78.0,4.45
13,3,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97
14,3,5,519.0,50.0,0.0963,8.0,2.3634,1.64,6.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,22.0,4.14
15,3,4,541.0,80.0,0.1479,5.0,1.6259,1.5375,7.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0,4.02
16,3,5,806.0,142.0,0.1762,10.0,1.9286,1.6479,20.0,24.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,82.0,3.94
17,3,4,458.0,64.0,0.1397,5.0,1.4986,1.7031,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,38.0,3.91
18,3,3,876.0,103.0,0.1176,6.0,2.1619,2.0971,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,33.0,0.0,0.0,0.0,0.0,33.0,3.45
19,3,5,462.0,66.0,0.1429,7.0,2.0784,1.5606,14.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,4.5
20,3,5,586.0,51.0,0.087,7.0,2.0376,1.7255,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,17.0,4.56
21,3,4,10.0,1.0,0.1,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.96
