user_id,file_id,rating,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,pred_rating
64,2,3.0,510,253,0.4961,11.203,7.9217,0.8876,0.018,66.8205,176.415,0.5455,0.2767,5.0824,3.49
65,2,4.0,748,240,0.3209,8.7753,6.2051,0.8282,0.026,112.8857,176.9095,0.0,0.7583,5.7219,3.75
66,2,4.0,618,221,0.3576,8.8899,6.2861,0.84,0.0249,82.5819,299.2462,0.0,0.8145,5.4854,3.9
67,2,4.0,522,195,0.3736,8.5349,6.0351,0.8426,0.0251,64.0772,281.6113,0.0,0.8205,5.7854,3.97
68,2,4.0,712,263,0.3694,9.8563,6.9695,0.8484,0.0231,74.9195,152.5131,0.384,0.3498,5.2992,3.75
69,2,4.0,568,190,0.3345,7.9722,5.6372,0.8273,0.0272,92.9875,181.9143,0.0,0.8105,5.2465,3.69
70,2,4.0,894,221,0.2472,7.3913,5.2265,0.7943,0.0303,82.5538,115.9176,0.0,0.5973,5.038,4.04
71,2,5.0,895,375,0.419,12.5349,8.8635,0.872,0.0188,63.4437,199.7017,0.4347,0.344,5.6693,4.3
72,2,5.0,1564,385,0.2462,9.7351,6.8838,0.8094,0.0259,71.8696,157.5317,0.0,0.6805,5.2877,4.6
73,2,4.0,2583,725,0.2807,14.2651,10.087,0.8383,0.0206,48.2082,177.4486,0.3503,0.2869,5.2652,4.36
74,2,3.0,1269,408,0.3215,11.4533,8.0987,0.8412,0.0222,77.3491,145.6784,0.299,0.4289,5.6225,3.11
75,2,4.0,294,123,0.4184,7.1735,5.0724,0.8467,0.027,67.3331,194.9615,0.0,0.878,5.6259,3.62
0,3,5.0,550,169,0.3073,7.2062,5.0955,0.813,0.0296,70.5455,128.7532,0.0,0.6568,5.2655,4.1
1,3,4.0,802,247,0.308,8.7219,6.1673,0.8239,0.0263,63.7123,189.4184,0.0,0.7247,5.1421,4.17
2,3,4.0,716,234,0.3268,8.745,6.1836,0.8299,0.0259,92.1476,184.5678,0.0,0.7906,5.3966,3.89
3,3,5.0,2538,403,0.1588,7.9994,5.6565,0.7653,0.0299,64.1378,232.65,0.0,0.0372,5.9913,4.49
4,3,5.0,548,202,0.3686,8.629,6.1016,0.8417,0.0251,80.0522,288.9989,0.0,0.8515,5.5109,4.32
5,3,4.0,738,249,0.3374,9.1658,6.4812,0.8355,0.0249,79.6484,221.6024,0.0,0.8153,5.4607,4.01
6,3,4.0,708,242,0.3418,9.0949,6.4311,0.8364,0.0249,84.5064,210.4394,0.0,0.7975,5.7881,3.31
7,3,4.0,839,272,0.3242,9.3905,6.6401,0.8327,0.0249,81.6853,157.0845,0.0993,0.6691,5.5292,3.67
8,3,3.0,843,341,0.4045,11.7447,8.3047,0.8657,0.0199,77.2252,182.1897,0.4076,0.4135,5.4828,3.15
9,3,3.0,1511,544,0.36,13.9948,9.8958,0.8605,0.0191,41.5133,240.4315,0.3971,0.3419,5.6949,3.38
10,3,3.0,456,174,0.3816,8.1483,5.7617,0.8426,0.0257,90.0277,254.4112,0.0,0.8391,5.8026,3.27
11,3,4.0,784,248,0.3163,8.8571,6.2629,0.8273,0.0259,93.1903,203.9539,0.0,0.7742,5.5893,3.7
12,3,5.0,28,13,0.4643,2.4568,1.7372,0.7697,0.0691,459.1837,24.0227,0.0,0.9231,5.5714,3.83
13,3,2.0,16,8,0.5,2.0,1.4142,0.75,0.0902,625.0,16.0,0.0,1.0,6.0,3.14
14,3,5.0,810,258,0.3185,9.0652,6.4101,0.8292,0.0255,85.0175,189.6048,0.0,0.7868,5.6543,4.18
15,3,4.0,530,207,0.3906,8.9915,6.358,0.8501,0.0239,72.6949,307.6005,0.0,0.8792,5.8302,3.99
16,3,4.0,504,197,0.3909,8.7751,6.2049,0.849,0.0243,53.225,295.3926,0.0,0.8528,5.6389,4.02
17,3,5.0,36,15,0.4167,2.5,1.7678,0.7557,0.0682,462.963,19.5,0.0,0.8,5.1667,4.57
18,3,4.0,1066,386,0.3621,11.8225,8.3598,0.8543,0.0209,68.1125,147.7297,0.5026,0.2228,5.3555,3.99
19,3,5.0,1218,429,0.3522,12.2923,8.692,0.8531,0.0207,50.1104,207.8089,0.3706,0.3403,5.4499,4.51
20,3,4.0,820,229,0.2793,7.997,5.6548,0.8099,0.0283,89.9762,226.3224,0.0087,0.4061,5.4524,3.54
21,3,4.0,20,9,0.45,2.0125,1.423,0.7335,0.089,700.0,20.0,0.0,0.8889,4.4,4.0
22,3,4.0,786,270,0.3435,9.6306,6.8098,0.8397,0.024,61.8003,271.887,0.0,0.7704,5.4097,3.5
23,3,3.0,836,263,0.3146,9.096,6.4319,0.8281,0.0255,83.3887,184.4172,0.0,0.7452,5.61,2.81
24,3,3.0,562,190,0.3381,8.0147,5.6672,0.8287,0.0271,114.2969,166.1992,0.0,0.8053,5.6904,3.17
25,3,4.0,628,202,0.3217,8.0607,5.6998,0.8239,0.0273,89.9631,148.766,0.0,0.7723,5.5828,3.57
26,3,4.0,288,183,0.6354,10.7834,7.625,0.9199,0.0141,50.8777,135.8552,0.6885,0.1967,5.2361,3.84
27,3,2.0,520,200,0.3846,8.7706,6.2017,0.8472,0.0244,87.574,242.3637,0.0,0.845,5.9962,2.6
28,3,3.0,886,350,0.395,11.7585,8.3145,0.8631,0.0202,59.185,232.1182,0.3543,0.4114,5.4345,3.41
29,3,3.0,670,217,0.3239,8.3834,5.928,0.8268,0.0266,80.5079,183.6526,0.0,0.7558,4.9254,3.43
30,3,4.0,662,240,0.3625,9.3279,6.5958,0.8438,0.024,83.3782,280.8921,0.0,0.8208,5.8761,3.86
31,3,5.0,854,275,0.322,9.4103,6.6541,0.8321,0.0249,69.5446,194.5926,0.0509,0.7018,5.1768,4.52
32,3,4.0,692,236,0.341,8.9714,6.3437,0.8355,0.0252,87.624,205.3428,0.0,0.8008,5.6879,3.71
33,3,5.0,2188,521,0.2381,11.1382,7.8759,0.8134,0.0243,60.802,112.9001,0.2303,0.3436,5.2349,4.89
34,3,4.0,674,221,0.3279,8.5126,6.0193,0.8288,0.0263,84.9263,194.7366,0.0,0.7873,5.6944,3.87
35,3,1.0,668,233,0.3488,9.015,6.3746,0.8381,0.0249,84.7108,248.1763,0.0,0.8069,5.9671,2.24
36,3,4.0,8,4,0.5,1.4142,1.0,0.6667,0.1603,1250.0,0.0,0.0,1.0,6.0,3.63
37,3,1.0,82,35,0.4268,3.8651,2.733,0.8068,0.0438,205.235,57.2266,0.0,0.8571,4.9024,1.77
38,3,4.0,502,191,0.3805,8.5247,6.0279,0.8446,0.025,56.7451,279.7898,0.0,0.8272,5.7689,3.97
39,3,2.0,396,159,0.4015,7.9901,5.6498,0.8474,0.0255,61.4733,242.8916,0.0,0.8491,6.0051,2.38
40,3,1.0,27,25,0.9259,4.8113,3.4021,0.9766,0.0071,54.8697,62.8425,0.92,0.08,4.5556,2.54
41,3,4.0,30,14,0.4667,2.556,1.8074,0.7759,0.0659,422.2222,26.0526,0.0,0.9286,4.0,4.08
42,3,3.0,421,251,0.5962,12.233,8.65,0.9144,0.0142,61.3853,140.3333,0.7092,0.1793,5.5962,3.29
43,3,5.0,12,6,0.5,1.7321,1.2247,0.7211,0.1123,833.3333,12.0,0.0,1.0,5.1667,4.9
44,3,4.0,68,29,0.4265,3.5168,2.4867,0.798,0.0479,250.8651,50.493,0.0,0.8621,5.7647,3.47
45,3,4.0,548,211,0.385,9.0135,6.3735,0.8487,0.024,51.5478,316.551,0.0,0.8436,5.8066,4.13
46,3,5.0,630,222,0.3524,8.8447,6.2541,0.8382,0.0251,74.1245,233.9536,0.0,0.8288,5.4127,4.35
47,3,5.0,1824,436,0.239,10.2088,7.2187,0.8094,0.0254,92.9132,115.531,0.0,0.7339,5.0318,4.38
48,3,4.0,692,240,0.3468,9.1234,6.4512,0.8381,0.0248,89.2947,211.4984,0.0,0.85,5.5087,3.79
49,3,2.0,742,208,0.2803,7.6359,5.3994,0.8076,0.0291,85.9846,109.2568,0.0,0.6875,4.9164,2.9
50,3,4.0,634,177,0.2792,7.0296,4.9707,0.8022,0.0306,130.8103,110.6374,0.0,0.7175,4.8044,3.83
51,3,5.0,10,5,0.5,1.5811,1.118,0.699,0.1307,1000.0,10.0,0.0,1.0,4.6,4.64
52,3,2.0,648,219,0.338,8.6031,6.0833,0.8324,0.0259,73.1596,194.9655,0.0,0.8174,5.2932,3.13
53,3,5.0,620,213,0.3435,8.5543,6.0488,0.8338,0.0258,87.513,158.0727,0.0,0.8122,5.7323,4.85
54,3,4.0,1800,429,0.2383,10.1116,7.15,0.8087,0.0255,79.1358,140.4027,0.0,0.697,5.14,4.18
55,3,5.0,2443,661,0.2706,13.3733,9.4564,0.8324,0.0215,71.4581,165.3211,0.3253,0.3888,5.4011,4.47
56,3,4.0,1214,331,0.2727,9.4999,6.7174,0.817,0.0258,97.6933,135.5044,0.0,0.7281,5.2603,3.56
57,3,4.0,678,225,0.3319,8.6411,6.1102,0.8308,0.026,89.5833,173.1182,0.0,0.7822,5.5516,3.84
58,3,2.0,978,308,0.3149,9.8488,6.9641,0.8322,0.0244,85.5006,179.5321,0.0,0.7792,5.3579,2.79
59,3,3.0,508,156,0.3071,6.9214,4.8942,0.8105,0.0304,92.8452,131.7619,0.0,0.7179,5.626,3.15
60,3,4.0,1486,498,0.3351,12.9187,9.1349,0.8503,0.0205,47.2784,142.9426,0.4639,0.2169,5.1561,4.15
61,3,5.0,1088,413,0.3796,12.5209,8.8536,0.8615,0.0198,44.6042,178.9449,0.368,0.3947,5.3732,4.26
62,3,2.0,624,207,0.3317,8.2866,5.8595,0.8286,0.0266,91.8393,174.7719,0.0,0.7874,5.6474,2.79
63,3,5.0,2520,553,0.2194,11.016,7.7895,0.8064,0.0247,59.7884,154.0509,0.0,0.6076,5.7119,4.78
64,3,5.0,845,355,0.4201,12.2124,8.6355,0.8713,0.0191,45.9648,273.6282,0.3521,0.4507,5.3562,3.9
65,3,4.0,1179,357,0.3028,10.3971,7.3518,0.8311,0.0239,74.4726,199.699,0.0392,0.6947,5.2977,3.84
66,3,4.0,55,28,0.5091,3.7755,2.6697,0.8315,0.042,238.0165,28.9732,0.3214,0.4286,5.1273,3.85
67,3,5.0,860,290,0.3372,9.8889,6.9925,0.8391,0.0238,64.6295,217.1112,0.0,0.7931,5.5977,4.32
68,3,2.0,631,231,0.3661,9.196,6.5025,0.8441,0.0242,90.3655,147.0285,0.4848,0.0563,6.1125,2.43
69,3,4.0,850,263,0.3094,9.0208,6.3787,0.8261,0.0258,83.9585,163.2582,0.0,0.7605,5.3224,3.85
70,3,5.0,824,260,0.3155,9.0575,6.4046,0.8282,0.0256,59.5014,222.7502,0.0,0.7231,5.4029,4.59
71,3,4.0,345,225,0.6522,12.1136,8.5656,0.9269,0.0125,64.8603,152.7179,0.7778,0.1333,5.6232,3.58
72,3,4.0,201,121,0.602,8.5347,6.0349,0.9043,0.018,93.067,92.4299,0.6942,0.1653,4.8557,3.68
73,3,4.0,784,242,0.3087,8.6429,6.1114,0.8236,0.0265,80.8257,181.3233,0.0,0.7645,4.9617,3.9
74,3,3.0,1604,476,0.2968,11.8852,8.4041,0.8354,0.0223,86.3801,111.2327,0.3676,0.3403,5.0686,3.19
75,3,4.0,536,219,0.4086,9.4594,6.6888,0.8576,0.0227,51.2364,332.8438,0.0,0.8721,5.944,4.16
0,4,5.0,352,111,0.3153,5.9163,4.1835,0.8032,0.0336,103.9514,98.475,0.0,0.6757,5.1136,4.53
1,4,4.0,538,193,0.3587,8.3208,5.8837,0.837,0.0259,71.6546,225.6688,0.0,0.8394,5.4164,3.96
2,4,4.0,2110,571,0.2706,12.4307,8.7898,0.8292,0.0223,55.9691,203.6209,0.0,0.7373,5.3507,4.28
3,4,5.0,1160,375,0.3233,11.0104,7.7855,0.84,0.0227,82.1046,277.9648,0.0,0.7653,5.9603,4.28
4,4,5.0,820,249,0.3037,8.6955,6.1486,0.8224,0.0265,82.3914,157.4746,0.0,0.751,5.4634,4.35
5,4,3.0,688,243,0.3532,9.2643,6.5508,0.8407,0.0244,81.97,269.0504,0.0,0.8313,5.5988,3.1
6,4,4.0,544,194,0.3566,8.3177,5.8815,0.8363,0.026,81.9096,227.0875,0.0,0.8093,5.8199,3.74
7,4,4.0,763,252,0.3303,9.123,6.4509,0.8331,0.0251,88.1875,155.6163,0.1627,0.5595,5.4443,3.74
8,4,3.0,898,291,0.3241,9.7108,6.8666,0.8343,0.0244,77.4302,139.297,0.3265,0.3402,5.4833,3.24
9,4,3.0,1366,474,0.347,12.8249,9.0686,0.8534,0.0203,74.4069,197.1392,0.3608,0.3797,5.2848,3.11
10,4,3.0,280,108,0.3857,6.4542,4.5638,0.8309,0.03,122.449,154.6675,0.0,0.8611,5.8286,3.14
11,4,4.0,1022,305,0.2984,9.5406,6.7462,0.8255,0.0252,73.5866,174.4619,0.0,0.7672,4.9041,3.67
12,4,5.0,1693,524,0.3095,12.7351,9.0051,0.8422,0.0212,54.7894,228.5555,0.1985,0.5248,5.2888,4.62
13,4,4.0,120,47,0.3917,4.2905,3.0338,0.8042,0.0409,211.1111,73.7266,0.0,0.8511,4.85,3.32
14,4,5.0,686,222,0.3236,8.476,5.9934,0.8273,0.0265,81.7262,171.5,0.0,0.7523,5.7522,3.56
15,4,1.0,754,251,0.3329,9.1409,6.4636,0.834,0.0251,82.7769,221.9445,0.0,0.7968,5.7029,2.24
16,4,4.0,976,309,0.3166,9.8908,6.9939,0.8329,0.0243,82.6391,228.4179,0.0,0.7767,5.7213,3.63
17,4,4.0,134,62,0.4627,5.356,3.7873,0.8426,0.0321,101.3589,112.7228,0.0,0.9355,5.806,3.45
18,4,4.0,1066,386,0.3621,11.8225,8.3598,0.8543,0.0209,68.1125,147.7297,0.5026,0.2228,5.3555,3.99
19,4,5.0,2040,630,0.3088,13.9484,9.863,0.8458,0.0202,50.5142,173.0445,0.427,0.2603,5.3956,4.33
20,4,4.0,816,271,0.3321,9.4869,6.7082,0.8356,0.0245,88.788,176.3757,0.0,0.8192,5.6814,3.76
21,4,4.0,20,9,0.45,2.0125,1.423,0.7335,0.089,700.0,20.0,0.0,0.8889,4.4,4.0
22,4,3.0,990,316,0.3192,10.0431,7.1016,0.8344,0.024,68.3808,198.0116,0.0,0.7563,5.4323,3.4
23,4,3.0,836,263,0.3146,9.096,6.4319,0.8281,0.0255,83.3887,184.4172,0.0,0.7452,5.61,2.81
24,4,4.0,622,212,0.3408,8.5004,6.0107,0.8327,0.026,102.7181,190.0641,0.0,0.7925,5.5884,3.23
25,4,4.0,1724,438,0.2541,10.5489,7.4592,0.8161,0.0247,73.8449,246.4341,0.0,0.6279,5.4977,4.03
26,4,5.0,1396,562,0.4026,15.0416,10.636,0.8744,0.0174,59.8517,156.7179,0.6263,0.1406,5.1526,4.46
27,4,2.0,618,211,0.3414,8.4877,6.0017,0.8328,0.026,103.1095,161.4544,0.0,0.8294,5.8091,2.77
28,4,4.0,1039,379,0.3648,11.7579,8.3141,0.8548,0.0209,59.7672,211.2269,0.2744,0.4697,5.2416,4.08
29,4,4.0,794,240,0.3023,8.5173,6.0226,0.8208,0.0268,81.3723,163.3566,0.0,0.7708,4.7305,3.9
30,4,4.0,616,220,0.3571,8.8641,6.2678,0.8397,0.025,63.2484,297.3352,0.0,0.8045,5.6558,3.76
31,4,4.0,982,309,0.3147,9.8606,6.9725,0.8322,0.0244,73.2119,196.8796,0.0518,0.6796,5.6141,3.51
32,4,4.0,566,210,0.371,8.827,6.2416,0.8436,0.0247,72.2321,218.6674,0.1,0.719,5.1519,3.99
33,4,5.0,2120,599,0.2825,13.0094,9.1991,0.835,0.0215,43.2716,200.4059,0.2688,0.3773,5.3434,4.84
34,4,4.0,500,178,0.356,7.9604,5.6289,0.8338,0.0267,70.24,250.0,0.0,0.7865,6.024,3.52
35,4,1.0,914,306,0.3348,10.1216,7.157,0.8395,0.0235,56.6199,258.7968,0.0,0.8039,5.6018,2.36
36,4,4.0,8,4,0.5,1.4142,1.0,0.6667,0.1603,1250.0,0.0,0.0,1.0,5.25,4.24
37,4,5.0,1424,369,0.2591,9.7785,6.9144,0.814,0.0256,82.3365,179.7389,0.0,0.6992,5.3469,3.93
38,4,4.0,16,8,0.5,2.0,1.4142,0.75,0.0902,625.0,16.0,0.0,1.0,5.25,3.87
39,4,2.0,790,268,0.3392,9.535,6.7423,0.838,0.0243,76.6223,233.4905,0.0,0.8134,5.6937,2.63
40,4,2.0,979,292,0.2983,9.3324,6.599,0.8243,0.0255,69.6339,155.8187,0.0034,0.7363,5.3626,3.01
41,4,5.0,12,6,0.5,1.7321,1.2247,0.7211,0.1123,833.3333,12.0,0.0,1.0,3.3333,4.69
42,4,3.0,1158,331,0.2858,9.7269,6.8779,0.8225,0.0252,78.7344,164.0033,0.0,0.7372,5.5838,3.35
43,4,5.0,12,6,0.5,1.7321,1.2247,0.7211,0.1123,833.3333,12.0,0.0,1.0,5.1667,4.9
44,4,3.0,80,36,0.45,4.0249,2.846,0.8178,0.0416,175.0,67.0968,0.0,0.8889,5.175,2.86
45,4,4.0,916,308,0.3362,10.1766,7.1959,0.8402,0.0234,82.2353,239.3482,0.0,0.8182,5.9869,3.69
46,4,5.0,554,189,0.3412,8.0298,5.678,0.8298,0.0269,88.4281,165.1645,0.0,0.8201,5.2419,3.41
47,4,5.0,1486,402,0.2705,10.4284,7.374,0.821,0.0245,65.7097,169.5492,0.0,0.7139,5.2073,4.65
48,4,5.0,634,213,0.336,8.4593,5.9816,0.8309,0.0262,82.2478,199.5596,0.0,0.784,5.6278,4.22
49,4,4.0,496,161,0.3246,7.2291,5.1118,0.8187,0.0292,72.8408,140.1249,0.0,0.7143,5.4677,3.78
50,4,4.0,810,249,0.3074,8.749,6.1865,0.8239,0.0263,77.8235,192.8017,0.0,0.7349,5.1728,3.99
51,4,4.0,20,10,0.5,2.2361,1.5811,0.7686,0.0772,500.0,20.0,0.0,1.0,4.2,4.01
52,4,2.0,736,254,0.3451,9.3626,6.6203,0.8388,0.0244,51.8372,228.6592,0.0,0.7598,5.6033,2.8
53,4,5.0,620,213,0.3435,8.5543,6.0488,0.8338,0.0258,87.513,158.0727,0.0,0.8122,5.7323,4.85
54,4,4.0,1814,375,0.2067,8.8047,6.2258,0.7899,0.028,90.1903,95.7389,0.0,0.608,4.9901,4.01
55,4,5.0,2503,672,0.2685,13.4319,9.4978,0.832,0.0215,65.8962,172.7198,0.3378,0.3542,5.7143,4.33
56,4,2.0,772,251,0.3251,9.0337,6.3878,0.831,0.0254,82.0827,192.3396,0.0,0.745,5.5933,2.77
57,4,5.0,1810,376,0.2077,8.8379,6.2493,0.7905,0.0279,100.5342,125.3954,0.0027,0.4973,4.8845,3.89
58,4,3.0,978,308,0.3149,9.8488,6.9641,0.8322,0.0244,85.5006,179.5321,0.0,0.7792,5.3579,2.79
59,4,4.0,1824,597,0.3273,13.9785,9.8843,0.8513,0.0198,50.4963,239.6599,0.2714,0.4288,5.6864,3.69
60,4,4.0,1250,433,0.3464,12.2471,8.66,0.8513,0.0208,82.0864,96.7262,0.4734,0.2517,4.9432,3.65
61,4,5.0,2030,565,0.2783,12.5401,8.8672,0.8321,0.0221,48.5379,186.3994,0.3469,0.2708,5.1251,4.85
62,4,4.0,808,258,0.3193,9.0764,6.418,0.8295,0.0255,79.2814,152.8174,0.0,0.7907,5.4381,4.01
63,4,5.0,984,260,0.2642,8.2885,5.8609,0.8069,0.028,95.6772,117.1821,0.0,0.7154,5.0264,3.51
64,4,4.0,1096,287,0.2619,8.6692,6.13,0.8086,0.0274,76.0563,162.5601,0.0,0.669,5.2153,3.95
65,4,4.0,446,163,0.3655,7.7183,5.4576,0.835,0.027,79.9332,230.206,0.0,0.8344,5.87,3.59
66,4,4.0,71,34,0.4789,4.0351,2.8532,0.8273,0.0405,202.3408,38.2394,0.2647,0.4412,4.5211,3.82
67,4,3.0,534,182,0.3408,7.8759,5.5691,0.8286,0.0273,111.588,185.4767,0.0,0.8022,5.7678,3.19
68,4,3.0,273,100,0.3663,6.0523,4.2796,0.821,0.0319,126.9305,104.7678,0.04,0.73,5.5311,3.07
69,4,4.0,744,219,0.2944,8.0289,5.6773,0.815,0.028,88.8108,106.9736,0.0639,0.6667,4.8414,3.72
70,4,4.0,806,231,0.2866,8.1366,5.7535,0.8133,0.0279,79.0289,153.3678,0.0,0.697,5.1762,4.02
71,4,5.0,1584,440,0.2778,11.0554,7.8174,0.8261,0.0236,59.3849,147.6452,0.25,0.3795,5.2639,4.81
72,4,5.0,832,240,0.2885,8.3205,5.8835,0.8151,0.0275,72.9244,132.3365,0.0,0.7167,5.4303,3.87
73,4,4.0,1173,366,0.312,10.6864,7.5564,0.8352,0.0233,52.1393,162.4719,0.2377,0.4399,5.2941,4.23
74,4,1.0,2155,699,0.3244,15.0575,10.6473,0.8533,0.0191,82.4543,155.5924,0.4578,0.2732,5.4858,2.34
75,4,4.0,684,231,0.3377,8.8325,6.2455,0.8337,0.0255,82.675,175.5336,0.0,0.8052,5.4181,3.91
