user_id,file_id,rating,n_sentences,n_words,n_chars,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,pred_rating
39,2,3.0,70,774,4400,1434,188,11.0571,1.8527,5.6848,0.2429,38.8725,10.5843,14.1386,12.4912,10.8738,14.9494,3.16
40,2,2.0,94,974,5586,1796,214,10.3617,1.8439,5.7351,0.2197,40.3203,10.2096,12.9332,11.7487,10.7632,15.0658,2.62
41,2,5.0,1,16,60,18,0,16.0,1.125,3.75,0.0,95.42,3.925,6.4,0.0,4.2325,4.4,4.31
42,2,4.0,86,1200,6764,2198,254,13.9535,1.8317,5.6367,0.2117,37.7132,11.4655,14.0481,12.9469,12.0954,15.2223,3.85
43,2,5.0,2,12,62,18,2,6.0,1.5,5.1667,0.1667,73.845,4.45,9.0667,8.8418,5.905,9.6467,4.86
44,2,4.0,4,52,270,82,6,13.0,1.5769,5.1923,0.1154,60.2323,8.0877,9.8154,10.1258,9.5258,12.4538,3.85
45,2,4.0,60,764,4492,1434,172,12.7333,1.877,5.8796,0.2251,35.1196,11.5242,14.0986,12.8015,12.6295,16.4473,4.23
46,2,5.0,75,986,5506,1800,208,13.1467,1.8256,5.5842,0.211,39.0489,11.0788,13.6968,12.6427,11.4448,14.7834,4.28
47,2,4.0,126,1582,8512,2776,308,12.5556,1.7547,5.3805,0.1947,45.64,10.0126,12.8098,12.0608,10.1901,13.48,4.02
48,2,2.0,50,706,4090,1312,174,14.12,1.8584,5.7932,0.2465,35.2862,11.8454,15.5064,13.7861,12.916,16.1677,2.77
49,2,3.0,5,448,2644,811,93,89.6,1.8103,5.9018,0.2076,-37.2577,40.7152,44.1436,27.7669,51.1674,18.5721,3.53
50,2,5.0,58,744,3814,1218,102,12.8276,1.6371,5.1263,0.1371,55.3166,8.7305,10.6149,10.7049,9.1289,12.0354,4.33
51,2,4.0,1,14,66,24,4,14.0,1.7143,4.7143,0.2857,47.5964,10.0986,17.0286,14.5546,7.7743,9.8057,3.4
52,2,1.0,62,726,4148,1326,160,11.7097,1.8264,5.7135,0.2204,40.4323,10.5288,13.4993,12.3063,11.3354,15.2675,2.12
53,2,5.0,46,620,3554,1140,134,13.4783,1.8387,5.7323,0.2161,37.5997,11.3633,14.0365,12.8794,12.3081,15.7095,4.9
54,2,4.0,122,1810,9676,3096,326,14.8361,1.7105,5.3459,0.1801,47.0683,10.3799,13.1388,12.4675,11.167,13.6385,4.08
55,2,5.0,40,2115,11654,3806,389,52.875,1.7995,5.5102,0.1839,0.9269,26.2657,28.507,20.9443,30.9604,16.04,4.89
56,2,4.0,70,740,4318,1376,172,10.5714,1.8595,5.8351,0.2324,38.7947,10.4745,13.5259,12.084,11.3392,15.7106,3.97
57,2,4.0,54,672,3782,1194,130,12.4444,1.7768,5.628,0.1935,43.8878,10.2294,12.7159,11.9929,11.3,14.9139,3.63
58,2,3.0,126,1458,7326,2400,226,11.5714,1.6461,5.0247,0.155,55.8307,8.3467,10.8288,10.78,8.022,11.1872,2.76
59,2,4.0,10,564,3156,1082,140,56.4,1.9184,5.5957,0.2482,-12.711,29.0436,32.4891,24.5042,33.126,16.5782,3.9
60,2,2.0,58,812,4398,1412,155,14.0,1.7389,5.4163,0.1909,45.5127,10.3892,13.2355,12.468,11.0806,13.9333,2.94
61,2,5.0,30,1207,6243,2004,195,40.2333,1.6603,5.1723,0.1616,25.5355,19.6927,22.5556,17.6938,23.0483,13.8776,4.72
62,2,4.0,32,544,3146,1000,116,17.0,1.8382,5.7831,0.2132,34.0653,12.7312,15.3294,14.0058,14.3083,16.4634,3.99
63,2,5.0,76,756,3856,1272,124,9.9474,1.6825,5.1005,0.164,54.3956,8.1434,10.5398,10.4262,7.5672,11.2154,4.37
64,2,3.0,43,509,2591,812,76,11.8372,1.5953,5.0904,0.1493,59.8591,7.8509,10.7074,10.7239,8.4643,11.6308,3.12
65,2,4.0,56,748,4280,1410,184,13.3571,1.885,5.7219,0.246,33.8042,11.8626,15.1824,13.4843,12.1988,15.6289,3.69
66,2,4.0,70,602,3370,1104,132,8.6,1.8339,5.598,0.2193,42.9592,9.4039,12.2108,10.9739,9.2366,13.6744,3.79
67,2,4.0,16,508,3006,956,112,31.75,1.8819,5.9173,0.2205,15.4009,18.9988,21.5189,18.2436,22.3156,18.0616,3.63
68,2,4.0,63,690,3730,1144,93,10.9524,1.658,5.4058,0.1348,55.454,8.2455,9.7723,10.07,9.5075,13.2835,3.9
69,2,4.0,34,550,2962,932,94,16.1765,1.6945,5.3855,0.1709,47.0573,10.7145,13.307,12.6279,12.0237,14.0367,3.78
70,2,4.0,62,822,4362,1402,158,13.2581,1.7056,5.3066,0.1922,49.0846,9.7067,12.9918,12.2487,10.193,13.17,3.76
71,2,5.0,39,879,5045,1562,148,22.5385,1.777,5.7395,0.1684,33.6226,14.1688,15.7503,14.2578,16.8722,16.6348,4.52
72,2,5.0,146,1536,8224,2692,288,10.5205,1.7526,5.3542,0.1875,47.8863,9.1937,11.7082,11.1526,9.0484,12.869,4.72
73,2,4.0,161,2469,13274,4191,444,15.3354,1.6974,5.3763,0.1798,47.6654,10.4207,13.3274,12.616,11.5599,13.8823,3.97
74,2,3.0,96,1244,7110,2286,269,12.9583,1.8376,5.7154,0.2162,38.2196,11.1477,13.8329,12.6919,11.9689,15.5225,3.41
75,2,4.0,21,292,1648,530,62,13.9048,1.8151,5.6438,0.2123,39.1669,11.2507,14.0551,12.945,12.1048,15.257,3.8
0,3,5.0,10,500,2802,882,90,50.0,1.764,5.604,0.18,6.8506,24.7252,27.2,20.2673,29.9648,16.5595,4.52
1,3,4.0,80,792,4114,1306,122,9.9,1.649,5.1944,0.154,57.282,7.7291,10.1216,10.1838,7.9858,11.7534,4.05
2,3,4.0,68,704,3852,1214,134,10.3529,1.7244,5.4716,0.1903,50.4398,8.7959,11.7548,11.1485,9.5177,13.5139,3.95
3,3,5.0,248,2518,15186,4942,622,10.1532,1.9627,6.031,0.247,30.4877,11.5292,13.9421,12.1763,12.0525,16.7468,4.59
4,3,5.0,54,548,3020,954,100,10.1481,1.7409,5.5109,0.1825,49.2565,8.9101,11.3585,10.9032,9.6006,13.6876,4.39
5,3,4.0,70,738,4030,1284,134,10.5429,1.7398,5.4607,0.1816,48.9438,9.0518,11.48,11.0331,9.5613,13.5014,4.0
6,3,4.0,50,708,4098,1308,164,14.16,1.8475,5.7881,0.2316,36.1677,11.7324,14.9295,13.4753,12.9121,16.1438,3.4
7,3,4.0,75,829,4629,1545,204,11.0533,1.8637,5.5838,0.2461,37.9476,10.7124,14.2645,12.5508,10.3965,14.355,3.66
8,3,3.0,102,827,4606,1529,173,8.1078,1.8489,5.5695,0.2092,42.1927,9.3885,11.6107,10.569,8.8564,13.298,3.13
9,3,3.0,140,1483,8564,2779,368,10.5929,1.8739,5.7748,0.2481,37.551,10.6533,14.163,12.3911,11.0656,15.3614,3.24
10,3,3.0,42,456,2646,840,98,10.8571,1.8421,5.8026,0.2149,39.9729,10.3811,12.9393,11.8555,11.329,15.5932,3.5
11,3,4.0,78,768,4366,1434,170,9.8462,1.8672,5.6849,0.2214,38.8771,10.2828,12.7926,11.5629,10.2689,14.6209,3.66
12,3,5.0,2,28,156,52,4,14.0,1.8571,5.5714,0.1429,35.5107,11.7843,11.3143,11.2081,11.8114,14.8457,4.08
13,3,2.0,1,16,96,28,6,16.0,1.75,6.0,0.375,42.545,11.3,21.4,17.1224,14.83,17.63,2.85
14,3,5.0,68,810,4580,1488,176,11.9118,1.837,5.6543,0.2173,39.3312,10.7326,13.4561,12.3198,11.1577,14.9625,4.13
15,3,4.0,66,516,3076,1006,118,7.8182,1.9496,5.9612,0.2287,33.9623,10.4645,12.2746,10.7677,10.5565,15.466,3.84
16,3,4.0,40,492,2830,894,98,12.3,1.8171,5.752,0.1992,40.6261,10.6485,12.8875,12.071,11.8121,15.6154,3.71
17,3,5.0,1,36,186,60,6,36.0,1.6667,5.1667,0.1667,29.295,18.1167,21.0667,17.1224,20.905,13.7578,4.83
18,3,4.0,93,1046,5684,1848,208,11.2473,1.7667,5.434,0.1989,45.9536,9.6439,12.453,11.6726,9.788,13.5204,4.0
19,3,5.0,28,1145,6424,2025,206,40.8929,1.7686,5.6105,0.1799,15.7087,21.2272,23.5536,18.6244,25.4418,16.4658,4.68
20,3,4.0,109,795,4444,1438,147,7.2936,1.8088,5.5899,0.1849,46.4071,8.5984,10.3137,9.7633,8.5454,13.0105,3.11
21,3,4.0,1,20,88,30,2,20.0,1.5,4.4,0.1,59.635,9.91,12.0,11.2081,9.294,8.592,3.99
22,3,4.0,74,782,4238,1336,130,10.5676,1.7084,5.4194,0.1662,51.5749,8.6909,10.8766,10.7009,9.3793,13.2653,3.96
23,3,3.0,62,826,4680,1516,190,13.3226,1.8354,5.6659,0.23,38.0419,11.2629,14.53,13.1297,11.9175,15.2935,2.82
24,3,3.0,54,550,3186,1042,126,10.1852,1.8945,5.7927,0.2291,36.2185,10.7379,13.2377,11.8555,10.9463,15.3551,3.24
25,3,4.0,38,628,3506,1130,138,16.5263,1.7994,5.5828,0.2197,37.8347,12.0877,15.4003,14.0157,13.1282,15.2358,3.97
26,3,4.0,36,285,1505,475,45,7.9167,1.6667,5.2807,0.1579,57.7996,7.1642,9.4825,9.5161,7.4004,11.5116,3.91
27,3,2.0,48,512,3106,984,124,10.6667,1.9219,6.0664,0.2422,33.4177,11.2481,13.9542,12.3111,12.4761,17.0955,2.68
28,3,3.0,92,883,4807,1484,148,9.5978,1.6806,5.4439,0.1676,54.9116,7.9846,10.5435,10.3748,9.0099,13.1263,3.38
29,3,3.0,20,658,3284,1012,74,32.9,1.538,4.9909,0.1125,43.3272,15.3893,17.6585,14.1178,18.5271,12.6467,3.59
30,3,4.0,56,662,3890,1244,150,11.8214,1.8792,5.8761,0.2266,35.8598,11.1944,13.792,12.4788,12.1573,16.2477,4.16
31,3,5.0,97,834,4393,1382,130,8.5979,1.6571,5.2674,0.1559,57.9196,7.3167,9.6742,9.7426,7.6784,11.7295,4.47
32,3,4.0,66,686,3930,1286,156,10.3939,1.8746,5.7289,0.2274,37.691,10.5843,13.2538,11.9119,10.7499,15.0379,3.74
33,3,5.0,216,2104,11324,3548,368,9.7407,1.6863,5.3821,0.1749,54.2862,8.1074,10.8925,10.5857,8.7902,12.8081,4.73
34,3,4.0,72,660,3824,1234,144,9.1667,1.8697,5.7939,0.2182,39.3545,10.0474,12.3939,11.2081,10.4428,15.0393,3.8
35,3,1.0,56,668,3986,1286,164,11.9286,1.9251,5.9671,0.2455,31.8598,11.7789,14.5918,12.9054,12.6392,16.8049,2.43
36,3,4.0,2,8,48,18,4,4.0,2.25,6.0,0.5,12.425,12.52,21.6,11.2081,8.83,12.08,3.85
37,3,1.0,6,82,402,130,16,13.6667,1.5854,4.9024,0.1951,58.8414,8.4473,13.2715,12.458,8.4938,10.8605,1.9
38,3,4.0,4,500,2894,912,104,125.0,1.824,5.788,0.208,-74.3504,54.6832,58.32,32.2585,68.3315,17.9966,3.85
39,3,2.0,14,384,2366,760,98,27.4286,1.9792,6.1615,0.2552,11.5575,18.4613,21.1798,18.2436,21.3048,19.3502,2.64
40,3,1.0,3,25,119,41,3,8.3333,1.64,4.76,0.12,59.6327,7.012,8.1333,8.8418,5.1563,8.6368,2.36
41,3,4.0,1,30,120,40,4,30.0,1.3333,4.0,0.1333,63.585,11.8433,17.3333,14.5546,12.41,6.7333,3.85
42,3,3.0,40,414,2348,773,98,10.35,1.8671,5.6715,0.2367,38.3689,10.4789,13.6086,12.071,10.4578,14.6885,3.06
43,3,5.0,2,12,62,18,2,6.0,1.5,5.1667,0.1667,73.845,4.45,9.0667,8.8418,5.905,9.6467,4.86
44,3,4.0,4,68,392,120,14,17.0,1.7647,5.7647,0.2059,40.2859,11.8635,15.0353,13.8167,14.2218,16.3553,3.75
45,3,4.0,48,548,3182,1018,118,11.4167,1.8577,5.8066,0.2153,38.0887,10.7829,13.1798,12.0862,11.6273,15.7499,3.98
46,3,5.0,77,610,3382,1086,116,7.9221,1.7803,5.5443,0.1902,48.1784,8.5075,10.7754,10.1409,8.6445,13.0639,4.11
47,3,5.0,188,1814,9168,2996,288,9.6489,1.6516,5.054,0.1588,57.3161,7.6619,10.2102,10.1998,7.1989,10.85,4.51
48,3,4.0,76,678,3798,1238,138,8.9211,1.826,5.6018,0.2035,43.304,9.4355,11.71,10.8271,9.4149,13.8204,3.79
49,3,2.0,58,670,3506,1096,96,11.5517,1.6358,5.2328,0.1433,56.7196,8.2179,10.352,10.4787,8.9925,12.4067,2.99
50,3,4.0,38,622,3034,1044,124,16.3684,1.6785,4.8778,0.1994,48.2236,10.5995,14.5216,13.4487,9.7287,11.0732,3.58
51,3,5.0,1,10,46,12,0,10.0,1.2,4.6,0.0,95.165,2.47,4.0,0.0,5.236,8.288,4.55
52,3,2.0,74,636,3418,1092,114,8.5946,1.717,5.3742,0.1792,52.8549,8.0223,10.6076,10.2197,8.1798,12.3564,2.86
53,3,5.0,46,620,3554,1140,134,13.4783,1.8387,5.7323,0.2161,37.5997,11.3633,14.0365,12.8794,12.3081,15.7095,4.9
54,3,4.0,244,1726,9176,3018,340,7.0738,1.7486,5.3163,0.197,51.7277,7.8017,10.709,9.8727,7.1468,11.2756,4.25
55,3,5.0,105,2414,13156,4442,525,22.9905,1.8401,5.4499,0.2175,27.8273,15.0895,17.8954,15.9032,15.7342,14.9578,4.8
56,3,4.0,66,1214,6386,2072,210,18.3939,1.7068,5.2603,0.173,43.7737,11.7233,14.2769,13.3193,12.543,13.5213,3.92
57,3,4.0,54,678,3764,1232,154,12.5556,1.8171,5.5516,0.2271,40.3637,10.7486,14.1078,12.7765,10.9959,14.486,3.73
58,3,2.0,108,966,5228,1724,198,8.9444,1.7847,5.412,0.205,46.7725,8.9575,11.7765,10.8642,8.5328,12.7133,2.78
59,3,3.0,34,500,2844,946,114,14.7059,1.892,5.688,0.228,31.8453,12.4709,15.0024,13.5897,12.7134,15.6326,3.45
60,3,4.0,92,1363,7373,2343,228,14.8152,1.719,5.4094,0.1673,46.37,10.4722,12.6172,12.1224,11.4558,14.0093,3.79
61,3,5.0,100,1052,5778,1819,183,10.52,1.7291,5.4924,0.174,49.8764,8.916,11.1662,10.8572,9.6992,13.6816,3.83
62,3,2.0,56,614,3514,1122,134,10.9643,1.8274,5.7231,0.2182,41.1115,10.2489,13.1154,11.9661,11.0081,15.1523,2.44
63,3,5.0,82,2386,14236,4618,580,29.0976,1.9355,5.9665,0.2431,13.5613,18.5964,21.3624,18.3224,21.2209,18.2656,4.48
64,3,5.0,22,832,4512,1392,118,37.8182,1.6731,5.4231,0.1418,26.9072,18.9014,20.8003,16.3595,23.0218,15.305,4.56
65,3,4.0,67,1163,6230,1984,201,17.3582,1.7059,5.3568,0.1728,44.8945,11.3097,13.8564,13.0239,12.4798,13.9929,3.93
66,3,4.0,6,55,282,95,11,9.1667,1.7273,5.1273,0.2,51.4036,8.3668,11.6667,10.8642,7.3028,11.1193,3.86
67,3,5.0,88,792,4684,1472,184,9.0,1.8586,5.9141,0.2323,40.4636,9.8513,12.8929,11.3897,10.9256,15.6863,4.44
68,3,2.0,64,631,3857,1245,160,9.8594,1.9731,6.1125,0.2536,29.907,11.5372,14.0864,12.1617,12.2897,17.1394,2.68
69,3,4.0,2,840,4514,1468,158,420.0,1.7476,5.3738,0.1881,-367.3136,168.8319,175.5238,53.9051,213.8806,15.7275,4.27
70,3,5.0,7,738,4268,1286,140,105.4286,1.7425,5.7832,0.1897,-47.5945,46.0892,49.7595,28.6773,58.5231,17.9244,4.38
71,3,4.0,29,338,1932,615,73,11.6552,1.8195,5.716,0.216,41.073,10.4259,13.3011,12.1928,11.3198,15.2703,3.33
72,3,4.0,12,189,951,309,31,15.75,1.6349,5.0317,0.164,52.5345,9.8446,12.8608,12.3111,10.1445,11.9073,3.72
73,3,4.0,18,766,3864,1280,146,42.5556,1.671,5.0444,0.1906,22.273,20.7247,24.6462,19.399,23.6068,13.1654,4.22
74,3,3.0,105,1576,8098,2711,302,15.0095,1.7202,5.1383,0.1916,46.0733,10.5618,13.6688,12.8175,10.2763,12.4413,3.45
75,3,4.0,58,522,3172,1044,138,9.0,2.0,6.0766,0.2644,28.5,11.52,14.1747,11.941,11.6909,16.6417,3.85
0,4,5.0,2,314,1734,556,56,157.0,1.7707,5.5223,0.1783,-102.3213,66.5343,69.9338,33.3581,83.08,16.4825,4.66
1,4,4.0,22,526,2902,924,104,23.9091,1.7567,5.5171,0.1977,33.9543,14.4631,17.4724,15.5499,16.5101,15.4026,4.05
2,4,4.0,170,2080,11260,3702,402,12.2353,1.7798,5.4135,0.1933,43.8444,10.1835,12.6249,11.9139,10.1851,13.6119,4.09
3,4,5.0,104,1160,6914,2206,280,11.1538,1.9017,5.9603,0.2414,34.628,11.2003,14.1167,12.5027,12.2201,16.593,4.51
4,4,5.0,74,814,4474,1418,164,11.0,1.742,5.4963,0.2015,48.2956,9.2558,12.459,11.6336,9.9576,13.8274,4.43
5,4,3.0,60,678,3842,1228,154,11.3,1.8112,5.6667,0.2271,42.1372,10.1893,13.6055,12.2814,10.91,14.9005,3.02
6,4,4.0,54,530,3152,1026,122,9.8148,1.9358,5.9472,0.2302,33.1001,11.0808,13.1335,11.7158,11.4886,16.1535,3.94
7,4,4.0,64,749,4140,1340,169,11.7031,1.7891,5.5274,0.2256,43.6025,10.085,13.7066,12.4123,10.4555,14.1717,3.9
8,4,3.0,96,887,4908,1625,194,9.2396,1.832,5.5333,0.2187,42.4681,9.6313,12.4444,11.2501,9.2514,13.532,3.67
9,4,3.0,113,1364,7213,2313,216,12.0708,1.6957,5.2881,0.1584,51.1229,9.1274,11.1626,11.0274,9.5125,12.842,3.25
10,4,3.0,24,278,1624,534,68,11.5833,1.9209,5.8417,0.2446,32.5729,11.5937,14.4175,12.7451,11.8762,15.994,3.07
11,4,4.0,106,976,4966,1610,156,9.2075,1.6496,5.0881,0.1598,57.934,7.4661,10.0765,10.0594,7.1388,10.9034,3.79
12,4,5.0,133,1662,8910,3044,375,12.4962,1.8315,5.361,0.2256,39.204,10.8956,14.0238,12.7217,10.0685,13.354,4.56
13,4,4.0,8,120,582,188,18,15.0,1.5667,4.85,0.15,59.07,8.7467,12.0,11.6982,8.9135,10.7447,3.68
14,4,5.0,56,678,3934,1252,138,12.1071,1.8466,5.8024,0.2035,38.3232,10.9218,12.9845,12.097,11.9527,15.873,4.13
15,4,1.0,70,740,4286,1392,192,10.5714,1.8811,5.7919,0.2595,36.9655,10.7296,14.6069,12.5903,11.1355,15.4563,2.14
16,4,4.0,68,976,5584,1768,206,14.3529,1.8115,5.7213,0.2111,39.0159,11.3831,14.1838,13.0723,12.6938,15.779,3.96
17,4,4.0,6,134,778,248,24,22.3333,1.8507,5.806,0.1791,27.5935,14.9588,16.0975,14.5546,17.0828,17.0137,3.74
18,4,4.0,93,1046,5684,1848,208,11.2473,1.7667,5.434,0.1989,45.9536,9.6439,12.453,11.6726,9.788,13.5204,4.0
19,4,5.0,184,1972,10789,3345,321,10.7174,1.6962,5.4711,0.1628,52.4543,8.6055,10.7981,10.6746,9.6976,13.6082,4.64
20,4,4.0,74,816,4636,1476,174,11.027,1.8088,5.6814,0.2132,42.6161,10.0547,12.9402,11.8891,10.8428,14.9222,3.58
21,4,4.0,1,20,88,30,2,20.0,1.5,4.4,0.1,59.635,9.91,12.0,11.2081,9.294,8.592,3.99
22,4,3.0,76,986,5364,1700,174,12.9737,1.7241,5.4402,0.1765,47.8046,9.8146,12.2483,11.7731,10.68,13.9066,3.34
23,4,3.0,62,826,4680,1516,190,13.3226,1.8354,5.6659,0.23,38.0419,11.2629,14.53,13.1297,11.9175,15.2935,2.82
24,4,4.0,56,608,3462,1106,138,10.8571,1.8191,5.6941,0.227,41.9209,10.1094,13.4218,12.097,10.8177,14.9549,2.86
25,4,4.0,154,1718,9472,3056,356,11.1558,1.7788,5.5134,0.2072,45.0243,9.7508,12.751,11.8149,10.116,13.9654,4.12
26,4,5.0,138,1359,7082,2249,216,9.8478,1.6549,5.2112,0.1589,56.8355,7.7784,10.2967,10.2762,8.0386,11.836,4.38
27,4,2.0,60,618,3590,1150,146,10.3,1.8608,5.8091,0.2362,38.9533,10.3849,13.5698,12.0405,11.0807,15.4835,2.69
28,4,4.0,45,1019,5425,1684,150,22.6444,1.6526,5.3238,0.1472,44.0409,12.742,14.9459,13.5591,14.9675,14.1971,4.01
29,4,4.0,46,778,3740,1230,114,16.913,1.581,4.8072,0.1465,55.9176,9.6616,12.6264,12.1224,9.6684,10.7162,3.75
30,4,4.0,12,606,3474,1164,148,50.5,1.9208,5.7327,0.2442,-6.9215,26.7703,29.969,23.1916,30.8209,17.322,3.68
31,4,4.0,76,968,5495,1867,272,12.7368,1.9287,5.6767,0.281,30.7375,12.1363,16.3344,13.9365,11.6755,15.2548,3.31
32,4,4.0,27,556,2906,970,95,20.5926,1.7446,5.2266,0.1709,38.34,13.0274,15.0716,13.8449,13.4837,13.4951,4.01
33,4,5.0,87,2022,11063,3579,393,23.2414,1.77,5.4713,0.1944,33.5005,14.3605,17.071,15.2709,15.9606,15.0977,4.88
34,4,4.0,46,486,2998,972,114,10.5652,2.0,6.1687,0.2346,26.9113,12.1304,13.6088,12.1224,12.9073,17.6705,3.64
35,4,1.0,50,914,5120,1668,198,18.28,1.8249,5.6018,0.2166,33.8904,13.0736,15.9772,14.4973,14.0942,15.519,2.62
36,4,4.0,1,8,42,14,2,8.0,1.75,5.25,0.25,50.665,8.18,13.2,11.2081,7.2975,11.37,3.91
37,4,5.0,94,1416,7606,2460,288,15.0638,1.7373,5.3715,0.2034,44.5706,10.7849,14.1611,13.1286,11.4015,13.8193,3.42
38,4,4.0,2,16,84,24,4,8.0,1.5,5.25,0.25,71.815,5.23,13.2,11.2081,7.2975,11.37,3.75
39,4,2.0,96,770,4476,1466,200,8.0208,1.9039,5.813,0.2597,37.6242,10.0041,13.5979,11.3747,9.9596,14.69,2.58
40,4,2.0,98,968,5238,1662,168,9.8776,1.7169,5.4112,0.1736,51.556,8.5222,10.8932,10.6088,8.9953,13.0209,2.89
41,4,5.0,1,12,40,14,0,12.0,1.1667,3.3333,0.0,95.955,2.8567,4.8,0.0,0.27,1.3333,4.49
42,4,3.0,84,1146,6454,2042,236,13.6429,1.7818,5.6318,0.2059,42.243,10.7565,13.6945,12.7046,11.917,15.1451,3.13
43,4,5.0,2,12,62,18,2,6.0,1.5,5.1667,0.1667,73.845,4.45,9.0667,8.8418,5.905,9.6467,4.86
44,4,3.0,4,80,414,132,14,20.0,1.65,5.175,0.175,46.945,11.68,15.0,13.8167,12.9443,13.149,3.37
45,4,4.0,84,916,5484,1762,230,10.9048,1.9236,5.9869,0.2511,33.0317,11.3611,14.4056,12.5821,12.2207,16.6886,3.91
46,4,5.0,54,542,2892,912,88,10.037,1.6827,5.3358,0.1624,54.2946,8.1798,10.5093,10.4218,8.7201,12.6254,3.86
47,4,5.0,104,1474,7726,2490,232,14.1731,1.6893,5.2415,0.1574,49.5362,9.871,11.965,11.6615,10.3441,12.9317,4.41
48,4,5.0,38,634,3568,1162,142,16.6842,1.8328,5.6278,0.224,34.845,12.544,15.6327,14.1724,13.4189,15.5171,4.37
49,4,4.0,38,450,2612,812,78,11.8421,1.8044,5.8044,0.1733,42.1593,10.3209,11.6702,11.3138,11.83,15.8306,3.93
50,4,4.0,4,792,4172,1350,144,198.0,1.7045,5.2677,0.1818,-138.3395,81.7436,86.4727,37.4056,102.3808,15.0244,4.24
51,4,4.0,1,20,84,30,2,20.0,1.5,4.2,0.1,59.635,9.91,12.0,11.2081,8.352,7.416,3.93
52,4,2.0,22,722,4110,1330,152,32.8182,1.8421,5.6925,0.2105,17.6824,18.9459,21.5483,18.1451,21.7909,16.7701,2.98
53,4,5.0,46,620,3554,1140,134,13.4783,1.8387,5.7323,0.2161,37.5997,11.3633,14.0365,12.8794,12.3081,15.7095,4.9
54,4,4.0,134,1794,9012,2940,274,13.3881,1.6388,5.0234,0.1527,54.604,8.9691,11.4645,11.2981,8.9243,11.5267,3.96
55,4,5.0,63,2480,14280,4845,631,39.3651,1.9536,5.7581,0.2544,1.6024,22.8152,25.9235,21.2087,25.373,17.3055,4.3
56,4,2.0,68,766,4312,1386,158,11.2647,1.8094,5.6292,0.2063,42.3261,10.1541,12.7565,11.8371,10.7161,14.6723,2.69
57,4,5.0,169,1791,8822,2924,304,10.5976,1.6326,4.9257,0.1697,57.9598,7.8078,11.0286,10.791,7.0691,10.3703,3.86
58,4,3.0,108,966,5228,1724,198,8.9444,1.7847,5.412,0.205,46.7725,8.9575,11.7765,10.8642,8.5328,12.7133,2.78
59,4,4.0,173,1802,10340,3361,428,10.4162,1.8651,5.7381,0.2375,38.4709,10.4811,13.667,12.1146,10.8044,15.0981,3.73
60,4,4.0,102,1186,6023,2012,221,11.6275,1.6965,5.0784,0.1863,51.5127,8.9629,12.1046,11.538,8.3031,11.5154,3.7
61,4,5.0,189,1906,10181,3239,287,10.0847,1.6994,5.3416,0.1506,52.8323,8.3956,10.0569,10.1688,8.771,12.6732,4.85
62,4,4.0,58,794,4380,1412,158,13.6897,1.7783,5.5164,0.199,42.4926,10.7333,13.4356,12.558,11.3969,14.4741,3.64
63,4,5.0,72,958,4872,1616,150,13.3056,1.6868,5.0856,0.1566,50.6226,9.504,11.5853,11.3747,9.1759,11.8787,3.97
64,4,4.0,90,1060,5632,1792,162,11.7778,1.6906,5.3132,0.1528,51.8587,8.952,10.8243,10.7936,9.4841,12.9285,3.71
65,4,4.0,44,434,2606,840,108,9.8636,1.9355,6.0046,0.2488,33.0815,11.0955,13.8994,12.0793,11.7835,16.5062,3.68
66,4,4.0,6,71,321,103,8,11.8333,1.4507,4.5211,0.1127,72.0946,6.1433,9.2404,9.7256,5.7812,8.2828,3.66
67,4,3.0,74,520,3066,996,126,7.027,1.9154,5.8962,0.2423,37.661,9.7521,12.5031,10.5835,9.8544,14.6571,3.22
68,4,3.0,20,273,1510,470,48,13.65,1.7216,5.5311,0.1758,47.3319,10.0485,12.493,11.9792,11.4466,14.5546,3.24
69,4,4.0,40,734,3592,1134,89,18.35,1.545,4.8937,0.1213,57.5062,9.797,12.1901,11.6505,10.7945,11.3621,3.91
70,4,4.0,68,750,4070,1272,118,11.0294,1.696,5.4267,0.1573,52.1585,8.7243,10.7051,10.6545,9.6443,13.4251,3.99
71,4,5.0,164,1505,8191,2647,291,9.1768,1.7588,5.4425,0.1934,48.7257,8.7429,11.405,10.7388,8.7927,12.9765,4.57
72,4,5.0,64,798,4406,1488,174,12.4688,1.8647,5.5213,0.218,36.4288,11.2758,13.7093,12.5486,10.8097,14.2913,4.16
73,4,4.0,120,1117,6105,2004,241,9.3083,1.7941,5.4655,0.2158,45.6069,9.2105,12.3536,11.225,8.9668,13.1574,3.74
74,4,1.0,163,2113,11772,3829,463,12.9632,1.8121,5.5712,0.2191,40.3724,10.8486,13.9501,12.7572,11.2921,14.6754,2.67
75,4,4.0,54,684,3706,1196,116,12.6667,1.7485,5.4181,0.1696,46.052,9.9827,11.8503,11.502,10.4227,13.7218,4.0
