user_id,file_id,rating,token_count,pos_count_NOUN,pos_ratio_NOUN,pos_count_VERB,pos_ratio_VERB,pos_count_ADJ,pos_ratio_ADJ,pos_count_ADV,pos_ratio_ADV,pos_count_PRON,pos_ratio_PRON,pos_count_PROPN,pos_ratio_PROPN,pos_count_AUX,pos_ratio_AUX,pos_count_ADP,pos_ratio_ADP,pos_count_DET,pos_ratio_DET,pos_count_CCONJ,pos_ratio_CCONJ,pos_count_SCONJ,pos_ratio_SCONJ,pos_count_PART,pos_ratio_PART,pos_count_NUM,pos_ratio_NUM,pos_entropy,pred_rating
23,1,3.0,852.0,284.0,0.3333,98.0,0.115,88.0,0.1033,24.0,0.0282,30.0,0.0352,118.0,0.1385,24.0,0.0282,62.0,0.0728,44.0,0.0516,54.0,0.0634,8.0,0.0094,8.0,0.0094,2.0,0.0023,2.9757,2.79
24,1,1.0,78.0,22.0,0.2821,16.0,0.2051,10.0,0.1282,0.0,0.0,6.0,0.0769,4.0,0.0513,4.0,0.0513,4.0,0.0513,4.0,0.0513,6.0,0.0769,0.0,0.0,2.0,0.0256,0.0,0.0,2.9476,1.87
25,1,4.0,60.0,6.0,0.1,8.0,0.1333,4.0,0.0667,4.0,0.0667,8.0,0.1333,16.0,0.2667,2.0,0.0333,4.0,0.0667,4.0,0.0667,2.0,0.0333,2.0,0.0333,0.0,0.0,0.0,0.0,3.1484,3.95
26,1,4.0,396.0,122.0,0.3081,41.0,0.1035,42.0,0.1061,4.0,0.0101,20.0,0.0505,72.0,0.1818,5.0,0.0126,29.0,0.0732,18.0,0.0455,29.0,0.0732,5.0,0.0126,2.0,0.0051,3.0,0.0076,2.9433,3.91
27,1,2.0,578.0,136.0,0.2353,72.0,0.1246,60.0,0.1038,8.0,0.0138,24.0,0.0415,128.0,0.2215,28.0,0.0484,36.0,0.0623,36.0,0.0623,36.0,0.0623,2.0,0.0035,10.0,0.0173,2.0,0.0035,3.0802,2.4
28,1,4.0,904.0,266.0,0.2942,88.0,0.0973,94.0,0.104,20.0,0.0221,24.0,0.0265,178.0,0.1969,32.0,0.0354,76.0,0.0841,48.0,0.0531,54.0,0.0597,12.0,0.0133,10.0,0.0111,2.0,0.0022,3.0211,3.92
29,1,4.0,1364.0,330.0,0.2419,80.0,0.0587,150.0,0.11,20.0,0.0147,30.0,0.022,362.0,0.2654,26.0,0.0191,114.0,0.0836,104.0,0.0762,66.0,0.0484,6.0,0.0044,18.0,0.0132,46.0,0.0337,2.9883,4.07
30,1,3.0,2604.0,715.0,0.2746,296.0,0.1137,234.0,0.0899,46.0,0.0177,81.0,0.0311,407.0,0.1563,60.0,0.023,278.0,0.1068,212.0,0.0814,167.0,0.0641,23.0,0.0088,33.0,0.0127,42.0,0.0161,3.1129,3.09
31,1,5.0,918.0,255.0,0.2778,101.0,0.11,101.0,0.11,12.0,0.0131,7.0,0.0076,208.0,0.2266,7.0,0.0076,77.0,0.0839,45.0,0.049,44.0,0.0479,13.0,0.0142,14.0,0.0153,17.0,0.0185,2.8972,4.53
32,1,4.0,1030.0,274.0,0.266,68.0,0.066,121.0,0.1175,6.0,0.0058,23.0,0.0223,321.0,0.3117,16.0,0.0155,64.0,0.0621,54.0,0.0524,64.0,0.0621,8.0,0.0078,11.0,0.0107,0.0,0.0,2.7588,3.83
33,1,5.0,1947.0,552.0,0.2835,173.0,0.0889,210.0,0.1079,48.0,0.0247,43.0,0.0221,424.0,0.2178,26.0,0.0134,177.0,0.0909,71.0,0.0365,88.0,0.0452,21.0,0.0108,21.0,0.0108,84.0,0.0431,3.0149,4.76
34,1,4.0,730.0,202.0,0.2767,68.0,0.0932,100.0,0.137,10.0,0.0137,14.0,0.0192,134.0,0.1836,12.0,0.0164,76.0,0.1041,54.0,0.074,50.0,0.0685,2.0,0.0027,6.0,0.0082,2.0,0.0027,2.9515,3.81
35,1,2.0,670.0,210.0,0.3134,74.0,0.1104,68.0,0.1015,8.0,0.0119,16.0,0.0239,114.0,0.1701,10.0,0.0149,56.0,0.0836,46.0,0.0687,56.0,0.0836,2.0,0.003,8.0,0.0119,2.0,0.003,2.9311,3.66
36,1,4.0,20.0,10.0,0.5,2.0,0.1,2.0,0.1,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,2.0,0.1,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161,4.11
37,1,2.0,90.0,26.0,0.2889,14.0,0.1556,6.0,0.0667,2.0,0.0222,16.0,0.1778,0.0,0.0,6.0,0.0667,10.0,0.1111,2.0,0.0222,6.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,2.7558,2.39
38,1,4.0,452.0,102.0,0.2257,42.0,0.0929,40.0,0.0885,10.0,0.0221,8.0,0.0177,172.0,0.3805,6.0,0.0133,34.0,0.0752,8.0,0.0177,16.0,0.0354,0.0,0.0,0.0,0.0,8.0,0.0177,2.608,3.93
39,1,3.0,452.0,122.0,0.2699,44.0,0.0973,42.0,0.0929,10.0,0.0221,12.0,0.0265,154.0,0.3407,2.0,0.0044,18.0,0.0398,12.0,0.0265,20.0,0.0442,0.0,0.0,2.0,0.0044,6.0,0.0133,2.6207,4.07
40,1,2.0,1395.0,375.0,0.2688,155.0,0.1111,161.0,0.1154,15.0,0.0108,39.0,0.028,314.0,0.2251,28.0,0.0201,95.0,0.0681,53.0,0.038,99.0,0.071,23.0,0.0165,29.0,0.0208,4.0,0.0029,2.9854,2.66
41,1,5.0,36.0,6.0,0.1667,6.0,0.1667,2.0,0.0556,2.0,0.0556,2.0,0.0556,0.0,0.0,2.0,0.0556,8.0,0.2222,2.0,0.0556,0.0,0.0,2.0,0.0556,4.0,0.1111,0.0,0.0,3.086,3.18
42,1,4.0,1530.0,426.0,0.2784,146.0,0.0954,130.0,0.085,44.0,0.0288,44.0,0.0288,270.0,0.1765,54.0,0.0353,150.0,0.098,90.0,0.0588,102.0,0.0667,32.0,0.0209,22.0,0.0144,10.0,0.0065,3.1271,3.77
43,1,5.0,14.0,8.0,0.5714,0.0,0.0,2.0,0.1429,2.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6645,4.18
44,1,4.0,52.0,6.0,0.1154,8.0,0.1538,0.0,0.0,2.0,0.0385,8.0,0.1538,18.0,0.3462,2.0,0.0385,2.0,0.0385,2.0,0.0385,2.0,0.0385,2.0,0.0385,0.0,0.0,0.0,0.0,2.8049,3.8
45,1,4.0,1030.0,322.0,0.3126,84.0,0.0816,120.0,0.1165,18.0,0.0175,24.0,0.0233,230.0,0.2233,12.0,0.0117,82.0,0.0796,42.0,0.0408,82.0,0.0796,6.0,0.0058,4.0,0.0039,2.0,0.0019,2.8283,3.89
46,1,5.0,772.0,230.0,0.2979,86.0,0.1114,76.0,0.0984,14.0,0.0181,18.0,0.0233,172.0,0.2228,12.0,0.0155,48.0,0.0622,34.0,0.044,64.0,0.0829,6.0,0.0078,10.0,0.013,2.0,0.0026,2.9131,4.33
47,1,4.0,1944.0,560.0,0.2881,236.0,0.1214,178.0,0.0916,48.0,0.0247,94.0,0.0484,286.0,0.1471,48.0,0.0247,190.0,0.0977,124.0,0.0638,128.0,0.0658,22.0,0.0113,28.0,0.0144,0.0,0.0,3.085,3.91
48,1,3.0,676.0,218.0,0.3225,80.0,0.1183,88.0,0.1302,8.0,0.0118,24.0,0.0355,94.0,0.1391,10.0,0.0148,48.0,0.071,34.0,0.0503,54.0,0.0799,4.0,0.0059,14.0,0.0207,0.0,0.0,2.945,3.06
49,1,4.0,1166.0,314.0,0.2693,79.0,0.0678,93.0,0.0798,21.0,0.018,16.0,0.0137,353.0,0.3027,6.0,0.0051,109.0,0.0935,48.0,0.0412,29.0,0.0249,14.0,0.012,5.0,0.0043,71.0,0.0609,2.8119,4.33
50,1,4.0,492.0,124.0,0.252,32.0,0.065,44.0,0.0894,10.0,0.0203,10.0,0.0203,132.0,0.2683,10.0,0.0203,50.0,0.1016,30.0,0.061,26.0,0.0528,4.0,0.0081,0.0,0.0,10.0,0.0203,2.8972,3.88
51,1,4.0,14.0,10.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1429,2.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488,4.24
52,1,2.0,514.0,134.0,0.2607,50.0,0.0973,64.0,0.1245,12.0,0.0233,16.0,0.0311,136.0,0.2646,12.0,0.0233,32.0,0.0623,16.0,0.0311,34.0,0.0661,2.0,0.0039,4.0,0.0078,0.0,0.0,2.8734,2.58
53,1,5.0,584.0,180.0,0.3082,68.0,0.1164,76.0,0.1301,10.0,0.0171,30.0,0.0514,84.0,0.1438,8.0,0.0137,40.0,0.0685,32.0,0.0548,44.0,0.0753,6.0,0.0103,6.0,0.0103,0.0,0.0,2.9864,4.53
54,1,5.0,1736.0,472.0,0.2719,216.0,0.1244,172.0,0.0991,42.0,0.0242,98.0,0.0565,230.0,0.1325,52.0,0.03,148.0,0.0853,106.0,0.0611,104.0,0.0599,34.0,0.0196,34.0,0.0196,8.0,0.0046,3.1678,4.36
55,1,5.0,2733.0,721.0,0.2638,185.0,0.0677,218.0,0.0798,29.0,0.0106,48.0,0.0176,866.0,0.3169,24.0,0.0088,319.0,0.1167,126.0,0.0461,60.0,0.022,14.0,0.0051,17.0,0.0062,102.0,0.0373,2.7674,4.83
56,1,5.0,708.0,240.0,0.339,84.0,0.1186,84.0,0.1186,14.0,0.0198,28.0,0.0395,84.0,0.1186,14.0,0.0198,54.0,0.0763,32.0,0.0452,54.0,0.0763,6.0,0.0085,14.0,0.0198,0.0,0.0,2.9703,3.98
57,1,2.0,614.0,204.0,0.3322,56.0,0.0912,48.0,0.0782,14.0,0.0228,8.0,0.013,190.0,0.3094,2.0,0.0033,32.0,0.0521,2.0,0.0033,38.0,0.0619,0.0,0.0,0.0,0.0,18.0,0.0293,2.534,2.83
58,1,2.0,1512.0,392.0,0.2593,152.0,0.1005,124.0,0.082,30.0,0.0198,66.0,0.0437,284.0,0.1878,32.0,0.0212,158.0,0.1045,114.0,0.0754,86.0,0.0569,22.0,0.0146,28.0,0.0185,6.0,0.004,3.0982,2.85
59,1,5.0,763.0,160.0,0.2097,42.0,0.055,29.0,0.038,13.0,0.017,10.0,0.0131,304.0,0.3984,11.0,0.0144,67.0,0.0878,8.0,0.0105,11.0,0.0144,2.0,0.0026,5.0,0.0066,99.0,0.1298,2.5989,4.72
60,1,4.0,586.0,158.0,0.2696,51.0,0.087,50.0,0.0853,9.0,0.0154,24.0,0.041,128.0,0.2184,11.0,0.0188,57.0,0.0973,15.0,0.0256,25.0,0.0427,5.0,0.0085,1.0,0.0017,52.0,0.0887,3.0287,4.08
61,1,5.0,30.0,10.0,0.3333,2.0,0.0667,2.0,0.0667,0.0,0.0,0.0,0.0,8.0,0.2667,0.0,0.0,2.0,0.0667,2.0,0.0667,2.0,0.0667,0.0,0.0,0.0,0.0,2.0,0.0667,2.5996,4.6
62,1,2.0,616.0,182.0,0.2955,74.0,0.1201,64.0,0.1039,22.0,0.0357,30.0,0.0487,74.0,0.1201,22.0,0.0357,36.0,0.0584,38.0,0.0617,42.0,0.0682,8.0,0.013,10.0,0.0162,2.0,0.0032,3.1056,2.5
63,1,5.0,2996.0,932.0,0.3111,320.0,0.1068,316.0,0.1055,44.0,0.0147,54.0,0.018,686.0,0.229,30.0,0.01,212.0,0.0708,144.0,0.0481,168.0,0.0561,12.0,0.004,20.0,0.0067,44.0,0.0147,2.8418,4.69
64,1,5.0,734.0,185.0,0.252,52.0,0.0708,53.0,0.0722,10.0,0.0136,12.0,0.0163,234.0,0.3188,5.0,0.0068,76.0,0.1035,29.0,0.0395,13.0,0.0177,2.0,0.0027,4.0,0.0054,57.0,0.0777,2.7783,4.71
65,1,4.0,660.0,228.0,0.3455,76.0,0.1152,66.0,0.1,12.0,0.0182,22.0,0.0333,124.0,0.1879,10.0,0.0152,36.0,0.0545,18.0,0.0273,44.0,0.0667,4.0,0.0061,4.0,0.0061,4.0,0.0061,2.7995,3.49
66,1,4.0,642.0,190.0,0.296,70.0,0.109,80.0,0.1246,16.0,0.0249,18.0,0.028,150.0,0.2336,20.0,0.0312,30.0,0.0467,20.0,0.0312,32.0,0.0498,4.0,0.0062,2.0,0.0031,2.0,0.0031,2.8418,3.21
67,1,2.0,666.0,218.0,0.3273,78.0,0.1171,78.0,0.1171,2.0,0.003,20.0,0.03,106.0,0.1592,18.0,0.027,46.0,0.0691,32.0,0.048,56.0,0.0841,8.0,0.012,4.0,0.006,0.0,0.0,2.89,2.4
68,1,4.0,881.0,256.0,0.2906,85.0,0.0965,79.0,0.0897,11.0,0.0125,21.0,0.0238,215.0,0.244,11.0,0.0125,63.0,0.0715,37.0,0.042,39.0,0.0443,16.0,0.0182,15.0,0.017,31.0,0.0352,2.9769,4.03
69,1,5.0,636.0,166.0,0.261,32.0,0.0503,82.0,0.1289,8.0,0.0126,8.0,0.0126,200.0,0.3145,7.0,0.011,51.0,0.0802,28.0,0.044,18.0,0.0283,4.0,0.0063,4.0,0.0063,12.0,0.0189,2.695,4.57
70,1,5.0,454.0,133.0,0.293,40.0,0.0881,20.0,0.0441,6.0,0.0132,4.0,0.0088,139.0,0.3062,0.0,0.0,48.0,0.1057,12.0,0.0264,10.0,0.022,2.0,0.0044,0.0,0.0,40.0,0.0881,2.6373,4.35
71,1,3.0,1345.0,416.0,0.3093,164.0,0.1219,171.0,0.1271,18.0,0.0134,38.0,0.0283,243.0,0.1807,33.0,0.0245,80.0,0.0595,48.0,0.0357,99.0,0.0736,6.0,0.0045,5.0,0.0037,8.0,0.0059,2.8776,3.07
72,1,5.0,71.0,16.0,0.2254,12.0,0.169,6.0,0.0845,3.0,0.0423,12.0,0.169,3.0,0.0423,3.0,0.0423,8.0,0.1127,4.0,0.0563,0.0,0.0,3.0,0.0423,1.0,0.0141,0.0,0.0,3.0995,4.28
73,1,4.0,1207.0,318.0,0.2635,126.0,0.1044,101.0,0.0837,18.0,0.0149,32.0,0.0265,280.0,0.232,14.0,0.0116,135.0,0.1118,74.0,0.0613,70.0,0.058,8.0,0.0066,11.0,0.0091,20.0,0.0166,2.9861,3.8
74,1,2.0,998.0,272.0,0.2725,111.0,0.1112,71.0,0.0711,29.0,0.0291,43.0,0.0431,182.0,0.1824,29.0,0.0291,111.0,0.1112,55.0,0.0551,59.0,0.0591,9.0,0.009,12.0,0.012,0.0,0.0,3.0367,2.68
75,1,4.0,30.0,20.0,0.6667,0.0,0.0,6.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,1.3753,3.96
0,2,5.0,476.0,134.0,0.2815,32.0,0.0672,16.0,0.0336,2.0,0.0042,10.0,0.021,134.0,0.2815,2.0,0.0042,54.0,0.1134,22.0,0.0462,16.0,0.0336,2.0,0.0042,0.0,0.0,52.0,0.1092,2.7473,4.74
1,2,4.0,910.0,195.0,0.2143,47.0,0.0516,56.0,0.0615,6.0,0.0066,2.0,0.0022,400.0,0.4396,14.0,0.0154,58.0,0.0637,26.0,0.0286,36.0,0.0396,2.0,0.0022,4.0,0.0044,62.0,0.0681,2.5276,4.09
2,2,4.0,2332.0,724.0,0.3105,290.0,0.1244,230.0,0.0986,76.0,0.0326,74.0,0.0317,340.0,0.1458,44.0,0.0189,212.0,0.0909,112.0,0.048,132.0,0.0566,54.0,0.0232,28.0,0.012,4.0,0.0017,3.0371,3.84
3,2,5.0,38.0,8.0,0.2105,8.0,0.2105,6.0,0.1579,2.0,0.0526,6.0,0.1579,4.0,0.1053,0.0,0.0,2.0,0.0526,0.0,0.0,2.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.31
4,2,5.0,716.0,252.0,0.352,50.0,0.0698,94.0,0.1313,4.0,0.0056,14.0,0.0196,162.0,0.2263,12.0,0.0168,28.0,0.0391,22.0,0.0307,64.0,0.0894,6.0,0.0084,6.0,0.0084,2.0,0.0028,2.7077,4.29
5,2,3.0,784.0,278.0,0.3546,66.0,0.0842,68.0,0.0867,22.0,0.0281,18.0,0.023,154.0,0.1964,8.0,0.0102,60.0,0.0765,32.0,0.0408,58.0,0.074,2.0,0.0026,8.0,0.0102,2.0,0.0026,2.7967,3.34
6,2,4.0,838.0,248.0,0.2959,100.0,0.1193,106.0,0.1265,20.0,0.0239,28.0,0.0334,116.0,0.1384,30.0,0.0358,62.0,0.074,48.0,0.0573,50.0,0.0597,8.0,0.0095,12.0,0.0143,2.0,0.0024,3.052,3.61
7,2,4.0,848.0,240.0,0.283,108.0,0.1274,80.0,0.0943,16.0,0.0189,26.0,0.0307,136.0,0.1604,14.0,0.0165,66.0,0.0778,42.0,0.0495,70.0,0.0825,10.0,0.0118,20.0,0.0236,0.0,0.0,3.0003,3.86
8,2,1.0,668.0,225.0,0.3368,83.0,0.1243,44.0,0.0659,6.0,0.009,26.0,0.0389,152.0,0.2275,9.0,0.0135,53.0,0.0793,26.0,0.0389,12.0,0.018,6.0,0.009,6.0,0.009,4.0,0.006,2.717,1.94
9,2,3.0,1709.0,419.0,0.2452,201.0,0.1176,162.0,0.0948,28.0,0.0164,59.0,0.0345,290.0,0.1697,45.0,0.0263,182.0,0.1065,148.0,0.0866,91.0,0.0532,40.0,0.0234,34.0,0.0199,2.0,0.0012,3.1455,3.26
10,2,4.0,434.0,112.0,0.2581,48.0,0.1106,44.0,0.1014,4.0,0.0092,18.0,0.0415,126.0,0.2903,8.0,0.0184,24.0,0.0553,8.0,0.0184,22.0,0.0507,2.0,0.0046,8.0,0.0184,10.0,0.023,2.8899,3.75
11,2,3.0,794.0,246.0,0.3098,68.0,0.0856,86.0,0.1083,20.0,0.0252,18.0,0.0227,150.0,0.1889,16.0,0.0202,58.0,0.073,38.0,0.0479,60.0,0.0756,10.0,0.0126,6.0,0.0076,6.0,0.0076,2.9533,3.4
12,2,5.0,1757.0,450.0,0.2561,183.0,0.1042,195.0,0.111,20.0,0.0114,34.0,0.0194,408.0,0.2322,54.0,0.0307,149.0,0.0848,89.0,0.0507,93.0,0.0529,17.0,0.0097,15.0,0.0085,32.0,0.0182,2.9953,4.05
13,2,4.0,34.0,10.0,0.2941,4.0,0.1176,4.0,0.1176,0.0,0.0,2.0,0.0588,4.0,0.1176,0.0,0.0,6.0,0.1765,2.0,0.0588,2.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,2.7719,3.85
14,2,5.0,520.0,176.0,0.3385,52.0,0.1,64.0,0.1231,12.0,0.0231,8.0,0.0154,110.0,0.2115,4.0,0.0077,30.0,0.0577,18.0,0.0346,24.0,0.0462,6.0,0.0115,0.0,0.0,4.0,0.0077,2.7179,4.53
15,2,3.0,552.0,180.0,0.3261,64.0,0.1159,46.0,0.0833,10.0,0.0181,10.0,0.0181,128.0,0.2319,6.0,0.0109,34.0,0.0616,10.0,0.0181,36.0,0.0652,4.0,0.0072,8.0,0.0145,8.0,0.0145,2.7938,3.32
16,2,4.0,660.0,206.0,0.3121,62.0,0.0939,70.0,0.1061,16.0,0.0242,22.0,0.0333,120.0,0.1818,14.0,0.0212,46.0,0.0697,40.0,0.0606,34.0,0.0515,10.0,0.0152,10.0,0.0152,2.0,0.003,2.9888,3.85
17,2,4.0,414.0,114.0,0.2754,40.0,0.0966,38.0,0.0918,6.0,0.0145,10.0,0.0242,92.0,0.2222,4.0,0.0097,40.0,0.0966,22.0,0.0531,28.0,0.0676,6.0,0.0145,2.0,0.0048,12.0,0.029,3.0069,3.84
18,2,3.0,432.0,164.0,0.3796,52.0,0.1204,40.0,0.0926,4.0,0.0093,14.0,0.0324,48.0,0.1111,2.0,0.0046,44.0,0.1019,14.0,0.0324,34.0,0.0787,2.0,0.0046,0.0,0.0,14.0,0.0324,2.8079,3.08
19,2,5.0,1150.0,306.0,0.2661,93.0,0.0809,80.0,0.0696,14.0,0.0122,21.0,0.0183,355.0,0.3087,3.0,0.0026,91.0,0.0791,32.0,0.0278,17.0,0.0148,5.0,0.0043,8.0,0.007,119.0,0.1035,2.7438,4.8
20,2,4.0,1120.0,358.0,0.3196,134.0,0.1196,126.0,0.1125,10.0,0.0089,34.0,0.0304,154.0,0.1375,16.0,0.0143,92.0,0.0821,78.0,0.0696,82.0,0.0732,4.0,0.0036,24.0,0.0214,8.0,0.0071,2.9808,3.6
21,2,4.0,20.0,4.0,0.2,2.0,0.1,6.0,0.3,0.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,2.0,0.1,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4464,4.03
22,2,4.0,816.0,242.0,0.2966,72.0,0.0882,76.0,0.0931,12.0,0.0147,26.0,0.0319,226.0,0.277,10.0,0.0123,54.0,0.0662,32.0,0.0392,44.0,0.0539,10.0,0.0123,6.0,0.0074,6.0,0.0074,2.8385,3.87
23,2,2.0,852.0,284.0,0.3333,98.0,0.115,88.0,0.1033,24.0,0.0282,30.0,0.0352,118.0,0.1385,24.0,0.0282,62.0,0.0728,44.0,0.0516,54.0,0.0634,8.0,0.0094,8.0,0.0094,2.0,0.0023,2.9757,2.79
24,2,2.0,764.0,260.0,0.3403,90.0,0.1178,72.0,0.0942,6.0,0.0079,22.0,0.0288,142.0,0.1859,12.0,0.0157,58.0,0.0759,42.0,0.055,44.0,0.0576,6.0,0.0079,10.0,0.0131,0.0,0.0,2.8478,2.66
25,2,3.0,60.0,18.0,0.3,10.0,0.1667,6.0,0.1,0.0,0.0,6.0,0.1,6.0,0.1,4.0,0.0667,0.0,0.0,4.0,0.0667,4.0,0.0667,2.0,0.0333,0.0,0.0,0.0,0.0,2.8934,2.97
26,2,5.0,409.0,113.0,0.2763,53.0,0.1296,26.0,0.0636,10.0,0.0244,32.0,0.0782,76.0,0.1858,13.0,0.0318,33.0,0.0807,17.0,0.0416,20.0,0.0489,6.0,0.0147,3.0,0.0073,2.0,0.0049,3.0508,3.6
27,2,2.0,530.0,134.0,0.2528,60.0,0.1132,68.0,0.1283,8.0,0.0151,28.0,0.0528,118.0,0.2226,20.0,0.0377,30.0,0.0566,24.0,0.0453,28.0,0.0528,2.0,0.0038,10.0,0.0189,0.0,0.0,3.0131,2.57
28,2,4.0,1191.0,323.0,0.2712,95.0,0.0798,114.0,0.0957,18.0,0.0151,18.0,0.0151,371.0,0.3115,15.0,0.0126,88.0,0.0739,48.0,0.0403,44.0,0.0369,7.0,0.0059,19.0,0.016,27.0,0.0227,2.8149,4.12
29,2,5.0,876.0,170.0,0.1941,102.0,0.1164,60.0,0.0685,40.0,0.0457,26.0,0.0297,284.0,0.3242,32.0,0.0365,60.0,0.0685,42.0,0.0479,18.0,0.0205,10.0,0.0114,18.0,0.0205,14.0,0.016,3.0148,4.32
30,2,4.0,746.0,216.0,0.2895,60.0,0.0804,94.0,0.126,10.0,0.0134,14.0,0.0188,122.0,0.1635,22.0,0.0295,76.0,0.1019,68.0,0.0912,36.0,0.0483,4.0,0.0054,10.0,0.0134,6.0,0.008,2.9964,3.8
31,2,4.0,688.0,216.0,0.314,76.0,0.1105,74.0,0.1076,14.0,0.0203,20.0,0.0291,162.0,0.2355,6.0,0.0087,48.0,0.0698,16.0,0.0233,28.0,0.0407,4.0,0.0058,12.0,0.0174,12.0,0.0174,2.8646,3.89
32,2,4.0,306.0,94.0,0.3072,14.0,0.0458,42.0,0.1373,2.0,0.0065,4.0,0.0131,92.0,0.3007,2.0,0.0065,18.0,0.0588,12.0,0.0392,26.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,2.5438,3.77
33,2,5.0,1947.0,552.0,0.2835,173.0,0.0889,210.0,0.1079,48.0,0.0247,43.0,0.0221,424.0,0.2178,26.0,0.0134,177.0,0.0909,71.0,0.0365,88.0,0.0452,21.0,0.0108,21.0,0.0108,84.0,0.0431,3.0149,4.76
34,2,4.0,670.0,210.0,0.3134,92.0,0.1373,68.0,0.1015,8.0,0.0119,22.0,0.0328,88.0,0.1313,16.0,0.0239,62.0,0.0925,26.0,0.0388,52.0,0.0776,6.0,0.009,6.0,0.009,2.0,0.003,2.9371,3.61
35,2,2.0,810.0,260.0,0.321,82.0,0.1012,112.0,0.1383,2.0,0.0025,20.0,0.0247,152.0,0.1877,4.0,0.0049,54.0,0.0667,42.0,0.0519,70.0,0.0864,0.0,0.0,10.0,0.0123,2.0,0.0025,2.7862,2.76
36,2,4.0,8.0,2.0,0.25,2.0,0.25,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.98
37,2,1.0,76.0,28.0,0.3684,10.0,0.1316,4.0,0.0526,2.0,0.0263,10.0,0.1316,0.0,0.0,6.0,0.0789,4.0,0.0526,2.0,0.0263,6.0,0.0789,2.0,0.0263,0.0,0.0,0.0,0.0,2.7406,1.74
38,2,4.0,970.0,306.0,0.3155,92.0,0.0948,76.0,0.0784,22.0,0.0227,26.0,0.0268,212.0,0.2186,18.0,0.0186,96.0,0.099,38.0,0.0392,68.0,0.0701,4.0,0.0041,2.0,0.0021,0.0,0.0,2.8185,3.78
39,2,3.0,804.0,216.0,0.2687,98.0,0.1219,110.0,0.1368,24.0,0.0299,28.0,0.0348,128.0,0.1592,20.0,0.0249,60.0,0.0746,50.0,0.0622,44.0,0.0547,8.0,0.01,4.0,0.005,2.0,0.0025,3.0304,3.28
40,2,2.0,1012.0,300.0,0.2964,118.0,0.1166,122.0,0.1206,12.0,0.0119,28.0,0.0277,186.0,0.1838,20.0,0.0198,88.0,0.087,44.0,0.0435,56.0,0.0553,6.0,0.0059,20.0,0.0198,2.0,0.002,2.9372,2.66
41,2,5.0,16.0,8.0,0.5,2.0,0.125,2.0,0.125,0.0,0.0,2.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.06
42,2,4.0,1248.0,384.0,0.3077,114.0,0.0913,154.0,0.1234,20.0,0.016,46.0,0.0369,206.0,0.1651,30.0,0.024,104.0,0.0833,74.0,0.0593,76.0,0.0609,18.0,0.0144,10.0,0.008,0.0,0.0,2.9707,3.85
43,2,5.0,12.0,4.0,0.3333,0.0,0.0,2.0,0.1667,0.0,0.0,0.0,0.0,4.0,0.3333,0.0,0.0,0.0,0.0,2.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9183,4.8
44,2,4.0,56.0,6.0,0.1071,8.0,0.1429,2.0,0.0357,2.0,0.0357,6.0,0.1071,18.0,0.3214,4.0,0.0714,2.0,0.0357,4.0,0.0714,2.0,0.0357,2.0,0.0357,0.0,0.0,0.0,0.0,3.0202,3.81
45,2,4.0,780.0,244.0,0.3128,54.0,0.0692,68.0,0.0872,6.0,0.0077,18.0,0.0231,254.0,0.3256,10.0,0.0128,46.0,0.059,24.0,0.0308,48.0,0.0615,4.0,0.0051,4.0,0.0051,0.0,0.0,2.6061,3.94
46,2,5.0,1030.0,300.0,0.2913,110.0,0.1068,104.0,0.101,20.0,0.0194,32.0,0.0311,190.0,0.1845,28.0,0.0272,82.0,0.0796,64.0,0.0621,62.0,0.0602,12.0,0.0117,16.0,0.0155,4.0,0.0039,3.0373,4.4
47,2,4.0,1640.0,482.0,0.2939,156.0,0.0951,164.0,0.1,38.0,0.0232,86.0,0.0524,292.0,0.178,28.0,0.0171,162.0,0.0988,66.0,0.0402,112.0,0.0683,14.0,0.0085,26.0,0.0159,2.0,0.0012,3.0128,3.97
