user_id,file_id,rating,n_sentences,n_words,n_chars,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,pred_rating
47,2,1,4,66,264,92,8,16.5,1.3939,4.0,0.1212,72.1602,7.2935,11.4485,11.2081,5.66,5.9261,1.02
48,2,1,9,100,526,178,22,11.1111,1.78,5.26,0.22,44.9692,9.7473,13.2444,12.0608,8.9002,12.4648,1.14
49,2,1,4,64,286,100,10,16.0,1.5625,4.4688,0.1562,58.4075,9.0875,12.65,12.1617,7.6178,8.6262,1.07
50,2,5,45,656,3198,1020,84,14.5778,1.5549,4.875,0.128,60.4959,8.4429,10.9531,10.9342,8.8201,10.8345,3.44
51,2,5,1,22,98,40,6,22.0,1.8182,4.4545,0.2727,30.6868,14.4445,19.7091,17.1224,10.5509,9.0473,4.3
52,2,1,9,150,808,282,36,16.6667,1.88,5.3867,0.24,30.8703,13.094,16.2667,14.5546,12.2745,14.0976,1.83
53,2,5,4,66,290,104,12,16.5,1.5758,4.3939,0.1818,56.7784,9.4389,13.8727,13.0239,7.5155,8.2424,1.9
54,2,1,6,78,354,116,10,13.0,1.4872,4.5385,0.1282,67.8246,7.0287,10.3282,10.5042,6.4462,8.6092,1.09
55,2,5,57,646,3684,1219,134,11.3333,1.887,5.7028,0.2074,35.6917,11.0966,12.8305,11.8882,11.0968,15.1206,3.9
56,2,2,21,404,1923,680,81,19.2381,1.6832,4.7599,0.2005,44.9123,11.7742,15.715,14.3487,10.6082,10.6496,3.26
57,2,1,2,62,258,92,12,31.0,1.4839,4.1613,0.1935,49.8345,14.0097,20.1419,17.1224,13.6697,7.7135,1.16
58,2,3,8,174,1020,370,52,21.75,2.1264,5.8621,0.2989,4.8622,17.9845,20.654,17.6938,17.0553,17.308,1.2
59,2,5,22,342,1988,644,88,15.5455,1.883,5.8129,0.2573,31.7511,12.6926,16.5106,14.5546,13.7213,16.4756,4.35
60,2,4,46,568,3454,1156,188,12.3478,2.0352,6.081,0.331,22.1231,13.2411,18.1786,14.6781,13.3854,17.559,4.07
61,2,5,25,472,2805,934,137,18.88,1.9788,5.9428,0.2903,20.2642,15.1232,19.1622,16.5023,16.0006,17.5758,4.62
62,2,1,5,118,646,202,24,23.6,1.7119,5.4746,0.2034,38.0573,13.814,17.5756,15.6451,16.1553,15.1363,1.35
63,2,5,2,240,1336,454,54,120.0,1.8917,5.5667,0.225,-75.0,53.5317,57.0,32.8134,64.789,16.6853,3.71
64,2,4,9,156,874,298,40,17.3333,1.9103,5.6026,0.2564,27.634,13.711,17.1897,15.1726,13.6247,15.4354,3.46
65,2,3,12,176,946,344,52,14.6667,1.9545,5.375,0.2955,26.5938,13.1936,17.6848,15.0211,11.2196,13.7868,2.55
66,2,3,6,110,638,216,32,18.3333,1.9636,5.8,0.2909,22.103,14.7309,18.9697,16.3221,15.0547,16.6895,2.58
67,2,5,7,150,782,266,32,21.4286,1.7733,5.2133,0.2133,35.061,13.6925,17.1048,15.3435,13.8391,13.4731,4.13
68,2,4,52,412,2697,890,157,7.9231,2.1602,6.5461,0.3811,16.0406,12.9903,18.4119,13.0555,13.3637,18.9552,3.83
69,2,1,11,193,1027,358,43,17.5455,1.8549,5.3212,0.2228,32.0999,13.1408,15.9301,14.424,12.4058,13.8019,1.9
70,2,4,74,861,4943,1718,252,11.6351,1.9954,5.741,0.2927,26.2184,12.4929,16.3614,13.6713,11.4277,15.4131,4.17
71,2,4,82,1219,7081,2330,308,14.8659,1.9114,5.8089,0.2527,30.0415,12.7622,16.053,14.2008,13.3627,16.365,4.2
72,2,1,2,12,62,20,2,6.0,1.6667,5.1667,0.1667,59.745,6.4167,9.0667,8.8418,5.905,9.6467,1.52
73,2,1,64,758,4001,1343,159,11.8438,1.7718,5.2784,0.2098,44.922,9.9359,13.128,12.1335,9.353,12.7376,1.99
74,2,1,4,88,456,152,20,22.0,1.7273,5.1818,0.2273,38.3777,13.3718,17.8909,15.9032,13.9764,13.3236,1.38
75,2,4,1,14,72,26,4,14.0,1.8571,5.1429,0.2857,35.5107,11.7843,17.0286,14.5546,9.7929,12.3257,3.76
0,3,3,12,322,1888,648,98,26.8333,2.0124,5.8634,0.3043,9.3482,18.6216,22.9072,19.4546,19.6031,17.5734,3.18
1,3,4,33,625,3608,1238,168,18.9394,1.9808,5.7728,0.2688,20.0358,15.1698,18.3278,16.0188,15.2296,16.5812,4.26
2,3,1,6,112,618,190,24,18.6667,1.6964,5.5179,0.2143,44.3705,11.7079,16.0381,14.5546,13.8924,15.0593,1.45
3,3,5,17,348,2084,706,104,20.4706,2.0287,5.9885,0.2989,14.4263,16.3326,20.1423,17.2589,17.0112,17.9664,4.37
4,3,1,4,88,392,132,12,22.0,1.5,4.4545,0.1364,57.605,10.69,14.2545,13.0239,10.5509,9.0473,1.05
5,3,1,4,62,274,94,8,15.5,1.5161,4.4194,0.129,62.838,8.3453,11.3613,11.2081,7.1352,8.2761,1.04
6,3,2,9,92,550,182,30,10.2222,1.9783,5.9783,0.3261,29.0986,11.7401,17.1324,13.5591,11.8387,16.4565,2.58
7,3,2,14,226,1220,428,52,16.1429,1.8938,5.3982,0.2301,30.2341,13.0526,15.6607,14.139,12.0671,14.108,2.36
8,3,1,24,385,2208,740,104,16.0417,1.9221,5.7351,0.2701,27.9449,13.3468,17.2219,15.0211,13.603,16.077,2.63
9,3,4,21,372,2100,752,120,17.7143,2.0215,5.6452,0.3226,17.8356,15.1723,19.9889,16.7852,14.0159,15.7226,4.23
10,3,1,7,92,396,136,12,13.1429,1.4783,4.3043,0.1304,68.4341,6.9792,10.4745,10.6088,5.4149,7.2574,1.49
11,3,4,7,162,864,292,32,23.1429,1.8025,5.3333,0.1975,30.8561,14.7049,17.1584,15.3435,15.2614,14.281,3.13
12,3,4,28,535,3004,993,128,19.1071,1.8561,5.615,0.2393,30.4173,13.7635,17.213,15.3435,14.57,15.6668,3.84
13,3,1,1,10,44,14,0,10.0,1.4,4.4,0.0,78.245,4.83,4.0,0.0,4.294,7.112,2.53
14,3,2,10,254,1247,418,45,25.4,1.6457,4.9094,0.1772,41.8304,13.7349,17.2466,15.2477,14.3935,11.9022,3.01
15,3,5,9,150,850,278,34,16.6667,1.8533,5.6667,0.2267,33.1263,12.7793,15.7333,14.2327,13.5933,15.744,3.93
16,3,1,11,130,748,262,36,11.8182,2.0154,5.7538,0.2769,24.338,12.8006,15.8042,13.4638,11.5797,15.528,2.27
17,3,4,2,24,126,46,6,12.0,1.9167,5.25,0.25,32.505,11.7067,14.8,13.0239,9.2975,12.6033,2.7
18,3,4,14,289,1607,528,71,20.6429,1.827,5.5606,0.2457,31.3192,14.0192,18.0841,15.9941,15.0816,15.4621,2.93
19,3,1,4,78,334,110,8,19.5,1.4103,4.2821,0.1026,67.7348,8.656,11.9026,11.2081,8.4885,7.8605,1.03
20,3,2,13,156,938,312,50,12.0,2.0,6.0128,0.3205,25.455,12.69,17.6205,14.3327,12.8904,17.0887,2.38
21,3,4,1,20,88,30,2,20.0,1.5,4.4,0.1,59.635,9.91,12.0,11.2081,9.294,8.592,3.76
22,3,3,81,1385,6136,2185,210,17.0988,1.5776,4.4303,0.1516,56.0133,9.6944,12.9045,12.3275,7.9862,8.5192,2.69
23,3,4,9,196,1092,364,48,21.7778,1.8571,5.5714,0.2449,27.6163,14.8176,18.507,16.3221,15.7003,15.6008,3.99
24,3,1,4,74,426,142,22,18.5,1.9189,5.7568,0.2973,25.717,14.2682,19.2919,16.5267,14.9343,16.4497,1.74
25,3,5,118,1060,6243,2052,274,8.9831,1.9358,5.8896,0.2585,33.9444,10.7564,13.9328,11.8343,10.8016,15.5359,4.58
26,3,4,29,421,2238,723,88,14.5172,1.7173,5.3159,0.209,46.8131,10.3363,14.1679,13.0806,10.8666,13.4186,3.08
27,3,1,9,159,654,224,17,17.6667,1.4088,4.1132,0.1069,69.7184,7.9239,11.3434,10.9805,6.7765,6.7102,1.01
28,3,2,43,595,3473,1190,162,13.8372,2.0,5.837,0.2723,23.5902,13.4065,16.4256,14.2175,12.9808,16.3823,2.77
29,3,1,6,92,408,134,10,15.3333,1.4565,4.4348,0.1087,68.0499,7.577,10.4812,10.5042,7.1245,8.3461,1.03
30,3,4,63,984,4286,1526,132,15.619,1.5508,4.3557,0.1341,59.7829,8.801,11.6135,11.3983,6.8948,7.9163,2.26
31,3,2,12,238,1424,450,56,19.8333,1.8908,5.9832,0.2353,26.7462,14.4559,17.3451,15.47,16.6675,17.8887,2.57
32,3,4,22,253,1283,429,48,11.5,1.6957,5.0711,0.1897,51.7103,8.9037,12.1889,11.5674,8.2051,11.4444,3.18
33,3,5,89,1373,7804,2667,403,15.427,1.9425,5.6839,0.2935,26.8444,13.3476,17.9115,15.2854,13.0547,15.7026,4.48
34,3,2,6,124,734,242,36,20.6667,1.9516,5.9194,0.2903,20.7519,15.499,19.8796,17.1224,16.7835,17.5735,2.77
35,3,1,11,134,606,195,13,12.1818,1.4552,4.5224,0.097,71.3585,6.3326,8.7533,9.3395,5.9614,8.3618,1.65
36,3,2,5,112,564,176,14,22.4,1.5714,5.0357,0.125,51.1561,11.6889,13.96,12.6884,13.4882,12.4886,1.8
37,3,1,4,82,332,114,10,20.5,1.3902,4.0488,0.122,68.4129,8.8099,13.078,12.1617,7.8898,6.5629,1.01
38,3,3,8,172,950,318,42,21.5,1.8488,5.5233,0.2442,28.6009,14.6113,18.3674,16.2186,15.3345,15.3,3.27
39,3,1,34,500,2714,934,134,14.7059,1.868,5.428,0.268,33.8757,12.1877,16.6024,14.4703,11.4888,14.1038,2.18
40,3,1,75,702,3802,1298,148,9.36,1.849,5.416,0.2108,40.909,9.8786,12.177,11.1541,8.7591,12.8834,2.07
41,3,1,4,74,334,112,10,18.5,1.5135,4.5135,0.1351,60.0143,9.4845,12.8054,12.1617,9.0786,9.1395,1.0
42,3,1,37,428,2516,842,116,11.5676,1.9673,5.8785,0.271,28.6612,12.1354,15.4681,13.2443,12.0415,16.2067,2.22
43,3,2,34,578,2554,884,60,17.0,1.5294,4.4187,0.1038,60.1918,9.0871,10.9522,10.718,7.882,8.4407,1.82
44,3,2,5,79,447,148,18,15.8,1.8734,5.6582,0.2278,32.3069,12.6783,15.4339,13.9683,13.1203,15.597,2.06
45,3,2,7,118,626,188,6,16.8571,1.5932,5.3051,0.0508,54.9386,9.7843,8.7768,8.4181,11.9855,13.638,2.34
46,3,5,20,350,1734,596,70,17.5,1.7029,4.9543,0.2,45.0108,11.3287,15.0,13.8167,10.6547,11.6398,3.95
47,3,1,4,68,298,98,10,17.0,1.4412,4.3824,0.1471,67.6565,8.0459,12.6824,12.1617,7.7109,8.2271,1.0
48,3,2,4,110,584,186,16,27.5,1.6909,5.3091,0.1455,35.8716,15.0877,16.8182,14.5546,17.3258,14.3411,1.93
49,3,1,24,318,1610,514,38,13.25,1.6164,5.0629,0.1195,56.6429,8.6505,10.0799,10.3175,9.0412,11.7358,1.67
50,3,1,4,60,266,90,10,15.0,1.5,4.4333,0.1667,64.71,7.96,12.6667,12.1617,6.951,8.2947,1.02
51,3,4,1,22,86,30,2,22.0,1.3636,3.9091,0.0909,69.1414,9.0809,12.4364,11.2081,7.9818,5.84,3.26
52,3,4,7,130,750,262,36,18.5714,2.0154,5.7692,0.2769,17.4835,15.4344,18.5055,16.0844,15.0288,16.5292,2.9
53,3,1,4,66,290,104,12,16.5,1.5758,4.3939,0.1818,56.7784,9.4389,13.8727,13.0239,7.5155,8.2424,1.9
54,3,3,6,86,394,134,14,14.3333,1.5581,4.5814,0.1628,60.4681,8.386,12.245,11.8555,7.315,9.0735,2.17
55,3,4,82,1037,5591,1957,298,12.6463,1.8872,5.3915,0.2874,34.344,11.6107,16.5532,14.0196,10.2872,13.5615,4.03
56,3,1,8,139,649,217,19,17.375,1.5612,4.6691,0.1367,57.126,9.6078,12.4176,11.933,9.2488,9.9505,1.27
57,3,1,2,56,234,84,12,28.0,1.5,4.1786,0.2143,51.515,13.03,19.7714,17.1224,12.2511,7.7129,1.15
58,3,1,8,174,1020,370,52,21.75,2.1264,5.8621,0.2989,4.8622,17.9845,20.654,17.6938,17.0553,17.308,1.2
59,3,2,12,246,1412,490,64,20.5,1.9919,5.7398,0.2602,17.5153,15.9091,18.6065,16.3221,15.8546,16.5063,2.58
60,3,2,23,396,2120,680,84,17.2174,1.7172,5.3535,0.2121,44.0866,11.3874,15.3718,14.0465,12.3938,13.9596,2.66
61,3,5,30,358,2117,718,109,11.9333,2.0056,5.9134,0.3045,25.05,12.7299,16.9521,14.0183,12.3888,16.4904,3.99
62,3,1,9,98,532,172,20,10.8889,1.7551,5.4286,0.2041,47.3011,9.3669,12.5188,11.6452,9.583,13.4016,1.41
63,3,5,54,629,3545,1215,173,11.6481,1.9316,5.6359,0.275,31.5956,11.7461,15.6608,13.3543,10.9393,14.7981,4.56
64,3,4,9,198,1080,372,48,22.0,1.8788,5.4545,0.2424,25.5595,15.1597,18.497,16.3221,15.2609,14.9273,3.61
65,3,1,2,44,206,66,4,22.0,1.5,4.6818,0.0909,57.605,10.69,12.4364,11.2081,11.6214,10.3836,1.19
66,3,4,7,156,980,332,56,22.2857,2.1282,6.2821,0.359,4.1688,18.2142,23.2733,19.2872,19.3013,19.8103,3.26
67,3,4,12,228,1232,422,54,19.0,1.8509,5.4035,0.2368,30.9658,13.6604,17.0737,15.2477,13.5205,14.4147,3.39
68,3,3,13,217,1270,424,59,16.6923,1.9539,5.8525,0.2719,24.5909,13.9762,17.5525,15.2993,14.4816,16.8396,3.15
69,3,2,17,255,1301,466,61,15.0,1.8275,5.102,0.2392,37.0076,11.8239,15.5686,13.9505,10.1002,12.2262,2.47
70,3,1,8,129,606,199,22,16.125,1.5426,4.6977,0.1705,59.9611,8.9019,13.2717,12.6026,8.7585,9.9867,1.48
71,3,4,38,701,4049,1347,187,18.4474,1.9215,5.776,0.2668,25.5486,14.2787,18.0494,15.8019,14.9988,16.5585,4.15
72,3,4,8,128,636,216,28,16.0,1.6875,4.9688,0.2188,47.8325,10.5625,15.15,13.8167,9.9728,11.5662,3.11
73,3,1,30,388,1957,690,85,12.9333,1.7784,5.0438,0.2191,43.2592,10.4385,13.9362,12.7451,8.793,11.569,1.74
74,3,1,8,171,806,276,37,21.375,1.614,4.7135,0.2164,48.592,11.7919,17.205,15.4148,11.4579,10.5303,1.83
75,3,4,9,86,446,144,14,9.5556,1.6744,5.186,0.1628,55.4803,7.8948,10.3339,10.2541,7.7741,11.5963,3.12
0,4,2,6,112,600,204,26,18.6667,1.8214,5.3571,0.2321,33.7955,13.1829,16.7524,15.0211,13.1355,14.1143,1.97
1,4,4,20,517,3065,1002,147,25.85,1.9381,5.9284,0.2843,16.6336,17.3611,21.7133,18.6169,19.4179,17.9141,4.09
2,4,1,30,486,2074,740,62,16.2,1.5226,4.2675,0.1276,61.5772,8.6951,11.5829,11.3417,6.7699,7.4657,1.42
3,4,5,19,398,2542,844,140,20.9474,2.1206,6.3869,0.3518,6.1704,17.6026,22.4493,18.6363,19.1261,20.3421,4.0
4,4,1,6,108,486,172,18,18.0,1.5926,4.5,0.1667,53.8317,10.2226,13.8667,13.0239,8.765,9.0156,1.07
5,4,1,4,82,396,136,12,20.5,1.6585,4.8293,0.1463,45.7153,11.9757,14.0537,13.0239,11.5659,11.1522,1.19
6,4,3,11,160,742,234,16,14.5455,1.4625,4.6375,0.1,68.3439,7.3402,9.8182,10.0189,7.6854,9.4335,2.55
7,4,2,16,284,1484,524,68,17.75,1.8451,5.2254,0.2394,32.7258,13.1043,16.6775,14.9062,12.0564,13.2575,2.53
8,4,3,44,735,4213,1388,190,16.7045,1.8884,5.732,0.2585,30.1183,13.2083,17.022,15.0003,13.9199,16.132,4.29
9,4,4,7,132,724,232,30,18.8571,1.7576,5.4848,0.2273,39.0041,12.5037,16.6338,14.9556,13.8322,14.8812,3.5
10,4,5,10,125,513,171,11,12.5,1.368,4.104,0.088,78.4147,5.4274,8.52,9.1207,4.1498,5.9635,2.72
11,4,1,10,156,880,294,44,15.6,1.8846,5.641,0.2821,31.5625,12.7325,17.5221,15.1123,12.9392,15.4718,1.84
12,4,4,18,370,2171,708,101,20.5556,1.9135,5.8676,0.273,24.0879,15.0061,19.1411,16.6613,16.484,17.2613,3.86
13,4,1,4,74,298,102,4,18.5,1.3784,4.027,0.0541,71.4467,7.8899,9.5622,8.8418,6.7873,6.2789,1.15
14,4,1,6,99,454,152,15,16.5,1.5354,4.5859,0.1515,60.1966,8.9622,12.6606,12.1617,8.4194,9.3709,1.54
15,4,5,7,106,596,174,20,15.1429,1.6415,5.6226,0.1887,52.5933,9.6855,13.6043,12.7854,12.6241,15.3064,3.27
16,4,1,4,68,318,110,12,17.0,1.6176,4.6765,0.1765,52.7271,10.1282,13.8588,13.0239,9.0962,9.9565,1.06
17,4,4,6,70,400,138,16,11.6667,1.9714,5.7143,0.2286,28.2105,12.2229,13.8095,12.458,11.3176,15.2629,2.17
18,4,3,14,289,1607,528,71,20.6429,1.827,5.5606,0.2457,31.3192,14.0192,18.0841,15.9941,15.0816,15.4621,2.93
19,4,1,6,94,434,152,16,15.6667,1.617,4.617,0.1702,54.1333,9.6009,13.0752,12.458,8.1495,9.4587,1.2
20,4,2,11,148,956,296,32,13.4545,2.0,6.4595,0.2162,23.9786,13.2573,14.0305,12.8728,15.7213,19.9816,2.54
21,4,4,1,20,88,30,2,20.0,1.5,4.4,0.1,59.635,9.91,12.0,11.2081,9.294,8.592,3.76
22,4,2,28,484,2446,848,92,17.2857,1.7521,5.0537,0.1901,41.0652,11.8258,14.5176,13.4843,11.0159,12.2035,2.5
23,4,4,9,196,1092,364,48,21.7778,1.8571,5.5714,0.2449,27.6163,14.8176,18.507,16.3221,15.7003,15.6008,3.99
24,4,4,23,426,2768,910,150,18.5217,2.1362,6.4977,0.3521,7.3171,16.8401,21.4932,17.7181,18.4348,20.8081,4.05
25,4,4,28,504,2537,860,97,18.0,1.7063,5.0337,0.1925,44.2079,11.5649,14.8984,13.762,11.2789,12.1539,3.47
26,4,1,8,116,482,162,11,14.5,1.3966,4.1552,0.0948,73.9692,6.5443,9.5931,9.8279,5.3909,6.591,1.53
27,4,1,9,159,654,224,17,17.6667,1.4088,4.1132,0.1069,69.7184,7.9239,11.3434,10.9805,6.7765,6.7102,1.01
28,4,4,26,554,2964,932,110,21.3077,1.6823,5.3502,0.1986,42.8842,12.5713,16.4653,14.8796,14.4232,14.2699,3.77
29,4,2,25,432,2191,716,69,17.28,1.6574,5.0718,0.1597,49.0791,10.7066,13.3009,12.6198,11.098,12.309,2.48
30,4,4,47,812,4306,1470,178,17.2766,1.8103,5.303,0.2192,36.1441,12.5099,15.6791,14.2466,12.1852,13.6681,3.79
31,4,1,6,84,472,176,24,14.0,2.0952,5.619,0.2857,15.3679,14.5938,17.0286,14.5546,12.0357,15.1257,1.55
32,4,1,6,96,402,134,8,16.0,1.3958,4.1875,0.0833,72.5075,7.1208,9.7333,9.7256,6.2931,6.9725,1.07
33,4,5,44,701,3915,1260,175,15.9318,1.7974,5.5849,0.2496,38.6014,11.8331,16.3585,14.5221,12.8407,15.1812,4.53
34,4,2,8,152,834,266,30,19.0,1.75,5.4868,0.1974,39.5,12.47,15.4947,14.1918,13.913,14.9047,2.88
35,4,1,10,132,674,226,32,13.2,1.7121,5.1061,0.2424,48.5915,9.761,14.977,13.3484,9.2195,11.9812,1.76
36,4,1,4,74,302,96,6,18.5,1.2973,4.0811,0.0811,78.3061,6.9331,10.6432,10.1258,7.0419,6.5968,1.14
37,4,5,6,90,428,138,12,15.0,1.5333,4.7556,0.1333,61.89,8.3533,11.3333,11.2081,8.4687,10.1893,3.53
38,4,5,8,130,744,242,40,16.25,1.8615,5.7231,0.3077,32.8551,12.7137,18.8077,15.9032,13.6507,16.0302,2.85
39,4,1,6,78,356,116,6,13.0,1.4872,4.5641,0.0769,67.8246,7.0287,8.2769,8.8418,6.5669,8.76,1.16
40,4,5,19,434,2288,768,106,22.8421,1.7696,5.2719,0.2442,33.9434,14.1995,18.9064,16.6225,14.8217,13.9029,4.19
41,4,5,18,322,1766,580,78,17.8889,1.8012,5.4845,0.2422,36.2927,12.6413,16.845,15.0211,13.3463,14.794,4.2
42,4,4,13,196,982,338,42,15.0769,1.7245,5.0102,0.2143,45.6401,10.639,14.6022,13.3974,9.7065,11.6967,3.3
43,4,2,13,168,805,278,21,12.9231,1.6548,4.7917,0.125,53.7252,8.9762,10.1692,10.3899,7.6003,10.0845,2.22
44,4,4,9,246,1278,434,48,27.3333,1.7642,5.1951,0.1951,29.838,15.8879,18.7382,16.3221,16.7057,13.6644,3.47
45,4,2,6,108,620,204,28,18.0,1.8889,5.7407,0.2593,28.765,13.7189,17.5704,15.47,14.6089,16.3111,2.34
46,4,2,11,84,482,176,22,7.6364,2.0952,5.7381,0.2619,21.8269,12.112,13.5307,11.2081,9.4146,14.0638,2.18
47,4,1,4,64,272,94,10,16.0,1.4688,4.25,0.1562,66.3388,7.9812,12.65,12.1617,6.5875,7.34,1.0
48,4,5,7,134,884,262,32,19.1429,1.9552,6.597,0.2388,21.9931,14.9474,17.2094,15.3435,19.2134,21.4442,4.3
49,4,2,7,170,954,322,38,24.2857,1.8941,5.6118,0.2235,21.9426,16.232,18.6555,16.4394,17.1443,15.9784,2.48
50,4,1,6,92,420,134,10,15.3333,1.4565,4.5652,0.1087,68.0499,7.577,10.4812,10.5042,7.7388,9.113,1.08
51,4,4,1,12,54,22,4,12.0,1.8333,4.5,0.3333,39.555,10.7233,18.1333,14.5546,5.765,8.1933,4.09
52,4,1,13,230,1286,422,52,17.6923,1.8348,5.5913,0.2261,33.6547,12.9604,16.1204,14.5546,13.7512,15.4038,1.98
53,4,1,3,66,290,104,12,22.0,1.5758,4.3939,0.1818,51.1959,11.5839,16.0727,14.5546,10.2655,8.6909,1.17
54,4,3,4,66,292,102,8,16.5,1.5455,4.4242,0.1212,59.342,9.0814,11.4485,11.2081,7.6582,8.4206,1.2
55,4,5,116,1039,5918,2011,286,8.9569,1.9355,5.6959,0.2753,33.9992,10.7423,14.5933,12.0992,9.876,14.3869,4.61
56,4,2,33,449,2354,789,99,13.6061,1.7572,5.2428,0.2205,44.3625,10.4518,14.262,13.0239,10.0664,12.8519,2.04
57,4,1,4,60,274,92,10,15.0,1.5333,4.5667,0.1667,61.89,8.3533,12.6667,12.1617,7.579,9.0787,1.13
58,4,1,8,174,1020,370,52,21.75,2.1264,5.8621,0.2989,4.8622,17.9845,20.654,17.6938,17.0553,17.308,1.2
59,4,2,12,187,996,331,38,15.5833,1.7701,5.3262,0.2032,41.2714,11.3741,14.3617,13.295,11.4481,13.6186,2.71
60,4,1,39,334,1404,506,38,8.5641,1.515,4.2036,0.1138,69.976,5.6266,7.9765,8.7681,2.651,5.4608,1.38
61,4,5,25,412,2372,810,130,16.48,1.966,5.7573,0.3155,23.7826,14.0362,19.2134,16.1562,13.9268,16.2567,4.49
62,4,1,5,80,430,144,18,16.0,1.8,5.375,0.225,38.315,11.89,15.4,13.9683,11.8862,13.955,1.27
63,4,5,88,1168,7412,2516,412,13.2727,2.1541,6.3459,0.3527,11.1255,15.0049,19.4187,15.4901,15.0955,19.2837,4.46
64,4,4,12,266,1558,518,78,22.1667,1.9474,5.8571,0.2932,19.5885,16.0339,20.596,17.6938,17.2405,17.3047,2.98
65,4,3,6,90,458,148,6,15.0,1.6444,5.0889,0.0667,52.49,9.6644,8.6667,8.8418,10.0387,12.1493,2.7
66,4,4,9,190,1052,344,40,21.1111,1.8105,5.5368,0.2105,32.2367,14.0075,16.8655,15.1726,15.2041,15.3545,3.65
67,4,4,6,142,786,254,26,23.6667,1.7887,5.5352,0.1831,31.4866,14.747,16.7906,15.0211,16.4742,15.4963,3.37
68,4,1,5,92,385,125,10,18.4,1.3587,4.1848,0.1087,73.2133,7.6186,11.7078,11.2081,7.4803,7.1978,1.03
69,4,4,22,404,2100,708,106,18.3636,1.7525,5.198,0.2624,39.9365,12.251,17.8405,15.6688,12.2345,13.1525,3.89
70,4,3,14,265,1358,462,61,18.9286,1.7434,5.1245,0.2302,40.1312,12.3642,16.779,15.0538,12.1708,12.7685,2.86
71,4,4,78,927,4896,1670,214,11.8846,1.8015,5.2816,0.2309,42.3643,10.3028,13.9879,12.5916,9.3884,12.7649,3.59
72,4,2,7,76,377,120,12,10.8571,1.5789,4.9605,0.1579,62.2361,7.2759,10.6586,10.6088,7.3627,10.6416,2.55
73,4,2,24,453,2407,816,102,18.875,1.8013,5.3135,0.2252,35.2848,13.0269,16.5566,14.9062,13.0339,13.875,2.47
74,4,1,12,270,1457,489,65,22.5,1.8111,5.3963,0.2407,30.7775,14.5561,18.6296,16.4248,15.2366,14.6147,1.86
75,4,4,9,150,746,252,28,16.6667,1.68,4.9733,0.1867,47.7903,10.734,14.1333,13.2054,10.3277,11.6672,3.36
