user_id,file_id,rating,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,pred_rating
70,2,3,746,206,0.2761,7.5422,5.3331,0.8055,0.0294,88.7306,139.6411,0.0,0.6553,5.6863,3.25
71,2,5,668,204,0.3054,7.893,5.5812,0.8176,0.028,116.2645,118.329,0.0,0.7255,5.4611,4.33
72,2,4,858,259,0.3019,8.8421,6.2523,0.8227,0.0263,63.2739,187.2329,0.0,0.7336,5.8811,3.59
73,2,4,716,182,0.2542,6.8017,4.8095,0.7916,0.0317,112.122,82.2846,0.0,0.6538,5.3771,3.85
74,2,4,122,45,0.3689,4.0741,2.8808,0.7924,0.0432,286.2134,44.7881,0.0,0.8444,5.0164,3.37
75,2,4,24,11,0.4583,2.2454,1.5877,0.7545,0.0772,555.5556,24.0,0.0,0.9091,5.5,2.81
0,3,5,512,148,0.2891,6.5407,4.625,0.8011,0.0319,137.6343,94.2769,0.0,0.723,5.793,4.1
1,3,3,781,281,0.3598,10.055,7.1099,0.8465,0.023,83.6447,103.7124,0.4448,0.2705,5.8028,4.19
2,3,5,804,201,0.25,7.0887,5.0125,0.7928,0.031,102.0396,93.9204,0.0,0.6368,5.2289,4.46
3,3,5,870,295,0.3391,10.0014,7.0721,0.8402,0.0236,102.0478,104.4003,0.3424,0.4034,5.6966,4.82
4,3,2,204,75,0.3676,5.2511,3.7131,0.8118,0.0354,172.0492,77.8156,0.0,0.8133,5.6471,2.9
5,3,3,420,128,0.3048,6.2458,4.4164,0.8033,0.0326,138.5488,84.3946,0.0,0.7188,5.6524,3.09
6,3,2,332,124,0.3735,6.8054,4.8121,0.8303,0.0292,89.6357,174.9019,0.0,0.7984,5.6506,3.27
7,3,1,154,64,0.4156,5.1573,3.6467,0.8257,0.0346,145.8931,99.3901,0.0,0.875,4.974,1.8
8,3,3,622,187,0.3006,7.498,5.3019,0.8132,0.029,91.7588,111.4099,0.0,0.7326,5.5402,3.21
9,3,3,534,166,0.3109,7.1835,5.0795,0.814,0.0296,92.7913,128.6254,0.0,0.6988,5.5356,3.42
10,3,2,650,179,0.2754,7.021,4.9646,0.8009,0.0307,113.2781,70.442,0.0,0.6816,5.4523,3.71
11,3,3,294,102,0.3469,5.9488,4.2064,0.8137,0.0328,142.3018,113.1969,0.0,0.7549,5.6327,3.67
12,3,2,762,222,0.2913,8.0422,5.6867,0.8142,0.028,100.1991,113.3688,0.0,0.7117,5.916,2.78
13,3,3,12,6,0.5,1.7321,1.2247,0.7211,0.1123,833.3333,12.0,0.0,1.0,4.6667,3.12
14,3,4,674,205,0.3042,7.8963,5.5835,0.8173,0.0281,94.0838,127.6298,0.0,0.7317,5.2997,3.92
15,3,1,554,168,0.3032,7.1376,5.0471,0.8111,0.0299,116.8398,99.9788,0.0,0.7321,5.7401,2.49
16,3,4,402,146,0.3632,7.2818,5.149,0.8311,0.0282,90.7156,201.6535,0.0,0.8082,5.7114,3.45
17,3,3,38,18,0.4737,2.92,2.0647,0.7946,0.0565,318.5596,38.0,0.0,0.9444,5.1053,2.83
18,3,4,1323,433,0.3273,11.9044,8.4177,0.8446,0.0216,75.8257,146.0127,0.3811,0.3025,5.9509,4.13
19,3,4,845,227,0.2686,7.809,5.5218,0.805,0.0289,119.9398,142.7164,0.1982,0.1938,5.2592,3.87
20,3,5,882,247,0.28,8.3169,5.881,0.8123,0.0277,112.5303,118.125,0.0,0.7166,5.3673,4.58
21,3,4,20,9,0.45,2.0125,1.423,0.7335,0.089,700.0,20.0,0.0,0.8889,4.4,3.82
22,3,2,608,184,0.3026,7.4622,5.2766,0.8135,0.0291,77.9086,114.1372,0.0,0.7011,5.3947,3.43
23,3,4,566,188,0.3322,7.9022,5.5877,0.8261,0.0274,136.0362,151.5008,0.0,0.8511,6.2367,3.99
24,3,4,430,151,0.3512,7.2819,5.1491,0.8274,0.0285,96.3764,159.9598,0.0,0.7947,6.4698,3.69
25,3,5,882,243,0.2755,8.1822,5.7857,0.8099,0.028,123.4311,111.1276,0.0,0.6955,5.4535,4.51
26,3,4,526,167,0.3175,7.2815,5.1488,0.8169,0.0292,103.7314,124.9271,0.0,0.7425,5.403,3.83
27,3,3,684,202,0.2953,7.7237,5.4615,0.8132,0.0286,83.188,109.8599,0.0,0.703,5.4766,3.14
28,3,2,348,109,0.3132,5.843,4.1316,0.8016,0.0339,193.8829,89.0,0.0,0.7248,5.6322,2.3
29,3,4,140,54,0.3857,4.5638,3.2271,0.8072,0.039,165.3061,77.9387,0.0,0.7778,4.9714,3.31
30,3,4,432,132,0.3056,6.3509,4.4907,0.8046,0.0322,120.0274,101.6396,0.0,0.7197,5.4398,3.41
31,3,4,336,118,0.3512,6.4374,4.5519,0.8201,0.0309,100.6236,136.0707,0.0,0.7542,5.4583,3.6
32,3,2,666,191,0.2868,7.4011,5.2334,0.8079,0.0296,84.9949,125.8441,0.0,0.6649,5.4835,2.65
33,3,4,840,268,0.319,9.2469,6.5385,0.8303,0.0252,79.0249,134.5196,0.347,0.3209,5.4607,4.08
34,3,2,258,95,0.3682,5.9144,4.1821,0.8201,0.0324,138.5133,132.3455,0.0,0.7789,5.2481,3.53
35,3,1,148,65,0.4392,5.343,3.778,0.8353,0.0329,107.7429,110.6094,0.0,0.8923,4.9054,1.87
36,3,3,630,194,0.3079,7.7291,5.4653,0.8173,0.0283,119.4759,131.2913,0.0,0.7784,5.4127,3.13
37,3,4,48,23,0.4792,3.3198,2.3474,0.81,0.0491,243.0556,39.2409,0.0,0.9565,6.0,2.94
38,3,2,602,188,0.3123,7.6623,5.4181,0.8182,0.0284,114.4027,137.2104,0.0,0.766,5.2425,3.27
39,3,2,376,127,0.3378,6.5495,4.6312,0.817,0.0309,98.4608,134.6054,0.0,0.7244,5.8245,2.64
40,3,4,532,167,0.3139,7.2404,5.1197,0.8154,0.0294,113.2059,126.1697,0.0,0.7186,5.8647,3.87
41,3,3,464,151,0.3254,7.01,4.9568,0.8172,0.0298,87.3216,136.0087,0.0,0.7219,5.306,3.37
42,3,4,442,139,0.3145,6.6116,4.6751,0.8101,0.0312,126.6354,118.3362,0.0,0.741,5.4615,3.59
43,3,5,382,143,0.3743,7.3165,5.1736,0.8347,0.0278,89.2245,202.3383,0.0,0.8462,5.5864,4.27
44,3,3,470,147,0.3128,6.7806,4.7946,0.8111,0.0307,96.967,121.7068,0.0,0.7279,5.6681,3.04
45,3,3,436,135,0.3096,6.4653,4.5717,0.8071,0.0317,114.6789,116.6333,0.0,0.7037,5.9908,3.2
46,3,5,532,171,0.3214,7.4138,5.2423,0.8192,0.0288,83.8091,114.7741,0.0,0.7368,5.5639,4.5
47,3,1,76,32,0.4211,3.6707,2.5955,0.8003,0.0461,256.2327,50.1237,0.0,0.875,4.9211,1.41
48,3,4,684,202,0.2953,7.7237,5.4615,0.8132,0.0286,86.6078,131.2209,0.0,0.6634,5.3304,3.77
49,3,4,580,183,0.3155,7.5987,5.3731,0.8187,0.0285,97.6219,127.5643,0.0,0.7322,5.5862,3.91
50,3,5,184,61,0.3315,4.497,3.1798,0.7883,0.0406,177.2212,71.9078,0.0,0.7049,6.25,4.03
51,3,4,6,3,0.5,1.2247,0.866,0.6131,0.2159,1666.6667,0.0,0.0,1.0,6.0,3.18
52,3,3,548,177,0.323,7.5611,5.3465,0.8208,0.0284,94.1712,139.6915,0.0,0.7684,5.6277,3.83
53,3,5,536,177,0.3302,7.6452,5.406,0.8237,0.0281,85.4867,146.3493,0.0,0.774,5.7127,4.99
54,3,5,796,186,0.2337,6.5926,4.6617,0.7823,0.0326,93.8739,136.2355,0.0323,0.2312,5.9548,4.22
55,3,5,1855,560,0.3019,13.0022,9.1939,0.8409,0.0211,97.593,144.4757,0.4393,0.2393,5.7526,4.21
56,3,5,622,177,0.2846,7.0971,5.0184,0.8046,0.0304,98.169,96.6325,0.0,0.6384,5.4887,4.41
57,3,4,358,127,0.3547,6.7122,4.7462,0.8238,0.03,127.1808,158.0234,0.0,0.8268,5.4916,3.49
58,3,4,576,182,0.316,7.5833,5.3622,0.8187,0.0285,117.1875,138.5946,0.0,0.7692,5.7882,3.48
59,3,4,939,361,0.3845,11.7808,8.3303,0.8603,0.0204,82.9741,144.1382,0.4211,0.3823,5.7721,3.86
60,3,3,1345,488,0.3628,13.3063,9.409,0.8593,0.0195,99.0921,133.9779,0.4713,0.3094,5.6952,3.31
61,3,3,398,136,0.3417,6.8171,4.8204,0.8206,0.03,109.972,135.3565,0.0,0.7868,5.5377,3.22
62,3,2,836,260,0.311,8.9923,6.3585,0.8264,0.0258,96.5523,169.1979,0.0,0.7615,5.5407,2.44
63,3,5,653,171,0.2619,6.6917,4.7318,0.7933,0.0319,93.15,61.8059,0.1696,0.3333,6.2159,4.38
64,3,3,588,178,0.3027,7.3406,5.1906,0.8126,0.0294,74.1589,138.1232,0.0,0.6685,5.4116,3.64
65,3,4,1086,337,0.3103,10.2262,7.231,0.8326,0.0239,72.0877,271.5,0.0,0.7389,5.7974,3.89
66,3,4,1285,408,0.3175,11.3817,8.0481,0.8397,0.0224,88.5767,114.1862,0.2353,0.5147,5.4949,3.93
67,3,4,548,174,0.3175,7.4329,5.2559,0.8181,0.0288,119.7453,137.4834,0.0,0.7931,5.3978,3.62
68,3,4,885,313,0.3537,10.5214,7.4397,0.8468,0.0226,85.4927,128.8361,0.2843,0.5048,5.678,3.93
69,3,4,560,174,0.3107,7.3528,5.1992,0.8153,0.0292,101.2755,102.6667,0.0,0.7529,5.2571,3.84
70,3,3,336,128,0.381,6.983,4.9377,0.8341,0.0285,82.9082,180.7738,0.0,0.8438,5.7381,3.28
71,3,5,42,17,0.4048,2.6232,1.8549,0.758,0.0647,419.5011,29.2311,0.0,0.7647,4.619,4.29
72,3,4,714,197,0.2759,7.3725,5.2132,0.804,0.0298,119.4595,112.4701,0.0,0.7056,5.3978,3.85
73,3,4,516,169,0.3275,7.4398,5.2607,0.8213,0.0286,88.7867,135.0324,0.0,0.7633,5.814,4.03
74,3,4,260,92,0.3538,5.7056,4.0345,0.8132,0.0336,124.8521,107.0791,0.0,0.8043,5.6231,3.45
75,3,4,404,136,0.3366,6.7663,4.7845,0.8186,0.0302,101.2156,126.137,0.0,0.7574,5.4307,3.77
0,4,5,714,231,0.3235,8.645,6.1129,0.8283,0.0261,109.8871,181.7126,0.0,0.8009,5.8655,3.81
1,4,3,983,212,0.2157,6.7617,4.7813,0.7774,0.0323,105.0824,92.4282,0.066,0.2406,5.3845,3.27
2,4,2,482,108,0.2241,4.9193,3.4784,0.7579,0.0392,272.12,46.7305,0.0,0.6759,5.751,2.46
3,4,5,904,272,0.3009,9.0466,6.3969,0.8236,0.0259,77.5315,222.7163,0.0,0.7169,5.8031,3.6
4,4,2,132,47,0.3561,4.0908,2.8927,0.7885,0.0433,222.6814,61.7254,0.0,0.7872,5.3939,2.29
5,4,4,680,218,0.3206,8.3599,5.9114,0.8256,0.0267,129.5848,178.7832,0.0,0.7569,5.5029,3.6
6,4,2,870,268,0.308,9.0861,6.4248,0.826,0.0257,96.0497,177.9038,0.0,0.7687,5.3333,2.39
7,4,1,282,104,0.3688,6.1931,4.3792,0.8232,0.0313,119.9638,148.4769,0.0,0.8173,5.617,3.76
8,4,2,464,145,0.3125,6.7315,4.7599,0.8106,0.0309,106.2723,114.0744,0.0,0.7241,5.194,3.68
9,4,3,630,198,0.3143,7.8885,5.578,0.8204,0.0279,113.6306,139.7041,0.0,0.7778,5.5746,3.21
10,4,3,796,213,0.2676,7.5496,5.3384,0.8026,0.0295,124.4287,88.7015,0.0,0.7136,5.5528,3.33
11,4,3,632,189,0.2991,7.518,5.316,0.8128,0.029,101.5462,128.2109,0.0,0.6878,5.5253,3.2
12,4,5,698,205,0.2937,7.7594,5.4867,0.8129,0.0286,90.6807,156.6361,0.0,0.6976,5.7106,3.83
13,4,1,44,19,0.4318,2.8644,2.0254,0.7781,0.0586,392.562,36.3611,0.0,0.8947,5.0,3.08
14,4,4,990,264,0.2667,8.3905,5.933,0.8084,0.0278,94.9903,94.8807,0.0,0.697,5.3111,4.1
15,4,2,298,103,0.3456,5.9666,4.219,0.8135,0.0327,132.6517,117.2744,0.0,0.7864,6.3087,2.74
16,4,4,912,260,0.2851,8.6095,6.0878,0.8159,0.027,89.643,134.8637,0.0,0.7,5.3092,4.05
17,4,4,134,59,0.4403,5.0968,3.604,0.8325,0.0342,114.7249,94.8949,0.0,0.8814,5.403,2.51
18,4,3,941,321,0.3411,10.4643,7.3994,0.8429,0.0229,81.0633,162.3786,0.2492,0.5047,5.678,3.5
19,4,3,394,133,0.3376,6.7004,4.7379,0.8183,0.0304,143.3946,135.1453,0.0,0.7895,5.7766,3.16
20,4,4,866,238,0.2748,8.0876,5.7188,0.809,0.0282,113.1,107.2616,0.0,0.7143,5.3025,3.97
21,4,4,20,9,0.45,2.0125,1.423,0.7335,0.089,700.0,20.0,0.0,0.8889,4.4,3.82
22,4,4,438,139,0.3174,6.6417,4.6964,0.8113,0.031,97.475,104.7964,0.0,0.7266,5.4703,3.76
23,4,4,566,188,0.3322,7.9022,5.5877,0.8261,0.0274,136.0362,151.5008,0.0,0.8511,6.2367,3.99
24,4,4,390,144,0.3692,7.2917,5.156,0.833,0.028,77.1861,204.0562,0.0,0.7917,6.0974,3.95
25,4,5,500,171,0.342,7.6474,5.4075,0.8274,0.0278,77.92,176.3562,0.0,0.7895,5.756,4.42
26,4,3,650,194,0.2985,7.6093,5.3806,0.8133,0.0288,105.7041,132.6883,0.0,0.7113,5.6308,3.14
27,4,4,604,185,0.3063,7.5275,5.3228,0.8152,0.0289,91.1144,129.0902,0.0,0.7189,5.5497,3.76
28,4,4,602,194,0.3223,7.9068,5.591,0.8231,0.0276,100.7163,140.2097,0.0,0.7577,5.5847,3.92
29,4,1,94,37,0.3936,3.8163,2.6985,0.7948,0.0452,205.9756,56.087,0.0,0.7568,5.2128,2.19
30,4,4,572,178,0.3112,7.4426,5.2627,0.8161,0.029,89.1242,109.8139,0.0,0.7079,5.3322,3.82
31,4,5,392,147,0.375,7.4246,5.25,0.8357,0.0275,85.3811,171.6096,0.0,0.8435,5.7398,4.49
32,4,2,562,137,0.2438,5.779,4.0864,0.7771,0.0352,120.3759,69.646,0.0,0.5839,5.5409,2.52
33,4,4,827,257,0.3108,8.9368,6.3192,0.826,0.0259,111.2689,122.6134,0.2374,0.4708,5.5985,3.88
34,4,1,70,31,0.4429,3.7052,2.62,0.8083,0.0451,208.1633,55.5589,0.0,0.871,5.3143,1.7
35,4,1,362,124,0.3425,6.5173,4.6084,0.8182,0.0309,91.7249,143.041,0.0,0.7661,5.4199,2.24
36,4,2,750,200,0.2667,7.303,5.164,0.8003,0.0302,102.9333,121.9494,0.0,0.64,5.352,2.85
37,4,5,876,210,0.2397,7.0952,5.0171,0.7892,0.0311,126.8218,80.1281,0.0,0.6381,5.4749,4.28
38,4,3,1078,269,0.2495,8.193,5.7933,0.8012,0.0285,112.2638,86.9071,0.0,0.6654,5.3525,3.84
39,4,4,516,159,0.3081,6.9996,4.9495,0.8115,0.0302,93.5941,127.2094,0.0,0.7044,5.5349,3.86
40,4,4,938,225,0.2399,7.3465,5.1948,0.7914,0.0305,97.3127,85.8041,0.0,0.5956,5.307,3.87
41,4,5,436,148,0.3394,7.0879,5.0119,0.8222,0.0293,86.4826,163.7933,0.0,0.7365,5.5138,4.39
42,4,4,854,249,0.2916,8.5206,6.025,0.8174,0.0271,89.5908,117.5695,0.0,0.747,5.5621,3.96
43,4,4,574,182,0.3171,7.5965,5.3716,0.8192,0.0285,78.1241,155.7698,0.0,0.7473,5.561,4.07
44,4,2,454,130,0.2863,6.1012,4.3142,0.7956,0.0334,91.1137,101.5884,0.0,0.6077,5.5815,2.64
45,4,3,392,127,0.324,6.4145,4.5357,0.8113,0.0316,123.3861,134.5415,0.0,0.7244,5.6837,3.09
46,4,4,620,183,0.2952,7.3495,5.1969,0.8102,0.0295,84.8075,126.2597,0.0,0.6885,5.7097,3.24
47,4,2,76,32,0.4211,3.6707,2.5955,0.8003,0.0461,256.2327,50.1237,0.0,0.875,4.9211,1.41
48,4,5,698,204,0.2923,7.7215,5.4599,0.8121,0.0287,89.2029,151.5132,0.0,0.6912,5.5072,4.34
49,4,4,712,194,0.2725,7.2705,5.141,0.802,0.0301,114.0954,73.1236,0.0,0.7423,5.5309,3.68
50,4,3,472,118,0.25,5.4314,3.8406,0.7748,0.0366,173.8006,70.3454,0.0,0.6525,5.8178,2.96
51,4,4,36,15,0.4167,2.5,1.7678,0.7557,0.0682,462.963,20.0277,0.0,0.8,4.4444,4.09
52,4,4,752,207,0.2753,7.5485,5.3376,0.8052,0.0294,113.8807,91.3884,0.0,0.7246,5.4521,3.85
53,4,5,536,177,0.3302,7.6452,5.406,0.8237,0.0281,85.4867,146.3493,0.0,0.774,5.7127,4.99
54,4,4,638,201,0.315,7.9577,5.6269,0.8212,0.0277,82.6938,137.8207,0.0,0.7562,5.348,3.72
55,4,5,1104,335,0.3034,10.0823,7.1293,0.8298,0.0243,79.7659,145.2682,0.3164,0.3134,6.048,4.64
56,4,5,530,168,0.317,7.2975,5.1601,0.8168,0.0292,75.8277,158.9099,0.0,0.7202,5.8755,4.49
57,4,4,1408,414,0.294,11.0331,7.8016,0.8312,0.0233,73.8475,191.89,0.0,0.7585,5.7955,3.85
58,4,4,576,182,0.316,7.5833,5.3622,0.8187,0.0285,117.1875,138.5946,0.0,0.7692,5.7882,3.48
59,4,3,923,323,0.3499,10.6317,7.5177,0.8462,0.0225,87.0965,117.7482,0.3375,0.4118,5.7486,4.08
60,4,2,1037,423,0.4079,13.1356,9.2883,0.8709,0.0186,53.4142,104.7475,0.5201,0.2317,5.6847,3.05
61,4,4,605,330,0.5455,13.4164,9.4868,0.9054,0.0148,79.2296,121.0,0.7,0.1545,5.7289,3.81
62,4,2,602,196,0.3256,7.9884,5.6486,0.8247,0.0274,102.4823,167.6511,0.0,0.7755,5.9767,2.6
63,4,5,761,280,0.3679,10.15,7.1771,0.8493,0.0227,66.4801,121.6486,0.3536,0.3357,5.5913,3.99
64,4,4,382,135,0.3534,6.9072,4.8841,0.8251,0.0294,113.3467,158.3607,0.0,0.837,5.6492,3.47
65,4,3,454,167,0.3678,7.8377,5.5421,0.8365,0.0267,101.5933,233.8896,0.0,0.8443,5.7709,3.08
66,4,4,486,158,0.3251,7.167,5.0679,0.8184,0.0294,109.316,138.2305,0.0,0.7595,5.6049,3.88
67,4,4,528,165,0.3125,7.1807,5.0775,0.8145,0.0296,110.1928,111.2661,0.0,0.7576,6.1818,3.8
68,4,4,404,133,0.3292,6.617,4.6789,0.8149,0.0308,106.8523,107.1194,0.3684,0.1203,5.4604,3.8
69,4,2,694,209,0.3012,7.9335,5.6099,0.8166,0.028,100.7815,112.079,0.0,0.7177,5.6628,2.64
70,4,4,754,224,0.2971,8.1576,5.7683,0.8168,0.0277,85.8727,143.4771,0.0,0.7277,5.3846,3.89
71,4,5,1436,360,0.2507,9.5,6.7175,0.8097,0.0262,95.4563,124.6859,0.0,0.6667,5.1894,4.55
72,4,4,952,264,0.2773,8.5563,6.0502,0.813,0.0273,83.3274,132.7835,0.0,0.7045,5.3319,3.8
73,4,3,886,219,0.2472,7.3574,5.2025,0.7941,0.0303,131.3382,84.5057,0.0,0.653,5.2551,3.45
74,4,4,128,52,0.4062,4.5962,3.25,0.8143,0.0383,214.8438,76.1365,0.0,0.8846,5.2031,3.4
75,4,4,466,136,0.2918,6.3001,4.4548,0.7996,0.0326,128.2949,101.4233,0.0,0.6985,5.3433,3.75
