user_id,file_id,rating,token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,pred_rating
5,3,2,392,8,2.0408,2,0.5436,1,0,0,7,0.2551,0.0,0.0,1.7857,0,0.4707,3.09
6,3,4,410,7,1.7073,2,0.5917,0,0,1,6,0.0,0.0,0.2439,1.4634,0,0.1872,4.36
7,3,4,323,17,5.2632,4,1.1401,1,1,2,13,0.3096,0.3096,0.6192,4.0248,0,0.5595,3.76
8,3,2,338,10,2.9586,6,1.8464,1,2,3,4,0.2959,0.5917,0.8876,1.1834,0,0.4297,2.9
9,3,3,360,4,1.1111,2,0.8113,1,0,0,3,0.2778,0.0,0.0,0.8333,0,0.1817,3.59
10,3,2,682,34,4.9853,2,0.3228,2,0,0,32,0.2933,0.0,0.0,4.6921,0,0.5214,4.14
11,3,4,482,6,1.2448,2,0.65,0,1,0,5,0.0,0.2075,0.0,1.0373,0,0.2126,4.05
12,3,5,456,8,1.7544,3,0.9544,0,3,0,5,0.0,0.6579,0.0,1.0965,0,0.3226,4.45
13,3,4,13,1,7.6923,1,-0.0,0,0,0,1,0.0,0.0,0.0,7.6923,0,0.5,3.6
14,3,5,344,4,1.1628,2,0.8113,1,0,0,3,0.2907,0.0,0.0,0.8721,0,0.4609,4.15
15,3,4,349,8,2.2923,4,1.0,4,0,0,4,1.1461,0.0,0.0,1.1461,0,0.3206,4.19
16,3,5,619,16,2.5848,3,1.0141,1,3,0,12,0.1616,0.4847,0.0,1.9386,0,0.2796,4.58
17,3,4,331,10,3.0211,4,1.0,5,0,0,5,1.5106,0.0,0.0,1.5106,0,0.5118,3.92
18,3,3,631,16,2.5357,5,1.3245,3,1,1,11,0.4754,0.1585,0.1585,1.7433,0,0.5264,3.51
19,3,5,321,5,1.5576,3,0.971,2,0,0,3,0.6231,0.0,0.0,0.9346,0,0.2664,4.47
20,3,5,445,24,5.3933,5,1.0434,6,0,1,17,1.3483,0.0,0.2247,3.8202,0,0.4491,4.68
21,3,4,10,2,20.0,2,1.0,1,0,1,0,10.0,0.0,10.0,0.0,1,0.7075,3.87
22,3,4,405,2,0.4938,1,-0.0,0,0,0,2,0.0,0.0,0.0,0.4938,0,0.0316,4.05
23,3,4,258,3,1.1628,2,0.9183,1,0,0,2,0.3876,0.0,0.0,0.7752,0,0.576,3.96
24,3,4,396,3,0.7576,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.7576,0,0.3494,3.87
25,3,4,761,15,1.9711,5,1.4256,2,1,2,10,0.2628,0.1314,0.2628,1.3141,0,0.4001,4.17
26,3,5,328,11,3.3537,2,0.4395,1,0,0,10,0.3049,0.0,0.0,3.0488,0,0.4918,4.48
27,3,4,505,6,1.1881,2,0.65,0,1,0,5,0.0,0.198,0.0,0.9901,0,0.1131,4.0
28,3,3,485,11,2.268,3,0.684,2,0,0,9,0.4124,0.0,0.0,1.8557,0,0.6034,3.37
29,3,4,426,11,2.5822,3,1.4354,0,3,2,6,0.0,0.7042,0.4695,1.4085,0,0.3484,3.99
30,3,4,292,12,4.1096,5,1.614,2,2,1,7,0.6849,0.6849,0.3425,2.3973,0,0.2647,3.58
31,3,4,254,6,2.3622,1,-0.0,0,0,0,6,0.0,0.0,0.0,2.3622,0,0.233,3.84
32,3,4,429,1,0.2331,1,-0.0,0,0,0,1,0.0,0.0,0.0,0.2331,0,0.0389,3.85
33,3,5,895,28,3.1285,3,0.8503,0,3,2,23,0.0,0.3352,0.2235,2.5698,0,0.4093,4.56
34,3,4,362,7,1.9337,4,1.3788,2,1,0,4,0.5525,0.2762,0.0,1.105,0,0.2373,4.23
35,3,1,369,9,2.439,4,1.3516,1,3,0,5,0.271,0.813,0.0,1.355,0,0.3746,2.36
36,3,4,509,9,1.7682,5,1.6577,1,2,1,5,0.1965,0.3929,0.1965,0.9823,0,0.2753,4.23
37,3,5,665,21,3.1579,3,0.7229,0,2,1,18,0.0,0.3008,0.1504,2.7068,0,0.5787,4.04
38,3,4,408,3,0.7353,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.7353,0,0.0599,4.11
39,3,2,475,4,0.8421,2,0.8113,0,1,0,3,0.0,0.2105,0.0,0.6316,0,0.2844,2.94
40,3,2,336,7,2.0833,3,1.1488,1,1,0,5,0.2976,0.2976,0.0,1.4881,0,0.5091,2.99
41,3,4,347,7,2.0173,4,1.3788,2,0,1,4,0.5764,0.0,0.2882,1.1527,0,0.252,4.17
42,3,5,423,6,1.4184,2,0.65,0,1,0,5,0.0,0.2364,0.0,1.182,0,0.359,4.69
43,3,5,424,4,0.9434,2,0.8113,0,1,0,3,0.0,0.2358,0.0,0.7075,0,0.2778,4.29
44,3,4,363,8,2.2039,2,0.9544,0,0,3,5,0.0,0.0,0.8264,1.3774,0,0.6346,3.91
45,3,4,598,12,2.0067,3,0.8167,0,1,1,10,0.0,0.1672,0.1672,1.6722,0,0.5244,4.01
46,3,5,529,20,3.7807,5,0.7476,2,1,0,17,0.3781,0.189,0.0,3.2136,0,0.4319,4.75
47,3,4,751,24,3.1957,3,0.6584,1,2,0,21,0.1332,0.2663,0.0,2.7963,0,0.5239,4.1
48,3,4,256,3,1.1719,1,-0.0,0,0,0,3,0.0,0.0,0.0,1.1719,0,0.2758,3.95
49,3,5,376,7,1.8617,3,1.3788,0,1,2,4,0.0,0.266,0.5319,1.0638,0,0.4,4.55
50,3,4,686,9,1.312,2,0.5033,0,0,1,8,0.0,0.0,0.1458,1.1662,0,0.7172,4.08
51,3,5,483,8,1.6563,2,0.8113,0,2,0,6,0.0,0.4141,0.0,1.2422,0,0.2836,4.65
52,3,3,454,10,2.2026,3,0.7219,0,2,0,8,0.0,0.4405,0.0,1.7621,0,0.5406,3.89
53,3,5,430,6,1.3953,3,1.4591,0,3,1,2,0.0,0.6977,0.2326,0.4651,0,0.0635,4.99
54,3,4,848,30,3.5377,4,0.5608,2,1,0,27,0.2358,0.1179,0.0,3.184,0,0.56,4.14
55,3,5,1071,16,1.4939,7,1.6774,1,7,2,6,0.0934,0.6536,0.1867,0.5602,0,0.4362,4.8
56,3,4,514,9,1.751,3,0.7642,0,2,0,7,0.0,0.3891,0.0,1.3619,0,0.6317,4.03
57,3,4,310,9,2.9032,5,1.3516,3,1,0,5,0.9677,0.3226,0.0,1.6129,1,0.4107,3.95
58,3,2,371,5,1.3477,4,1.5219,0,2,1,2,0.0,0.5391,0.2695,0.5391,0,0.3827,2.1
59,3,5,181,1,0.5525,1,-0.0,0,1,0,0,0.0,0.5525,0.0,0.0,0,0.0422,4.26
60,3,4,775,10,1.2903,2,0.7219,0,2,0,8,0.0,0.2581,0.0,1.0323,0,0.3158,4.2
61,3,5,833,20,2.401,5,0.9918,1,4,0,15,0.12,0.4802,0.0,1.8007,0,0.5084,4.87
62,3,4,362,3,0.8287,2,0.9183,0,1,0,2,0.0,0.2762,0.0,0.5525,0,0.3152,3.74
63,3,5,1115,12,1.0762,4,1.325,0,1,5,6,0.0,0.0897,0.4484,0.5381,0,0.5682,4.76
64,3,5,259,6,2.3166,3,0.9183,0,2,0,4,0.0,0.7722,0.0,1.5444,0,0.3793,2.96
65,3,3,454,11,2.4229,2,0.4395,0,0,1,10,0.0,0.0,0.2203,2.2026,0,0.4684,3.55
66,3,4,329,4,1.2158,2,0.8113,0,0,1,3,0.0,0.0,0.304,0.9119,0,0.302,4.16
67,3,4,313,7,2.2364,2,-0.0,0,0,0,7,0.0,0.0,0.0,2.2364,0,0.4443,3.93
68,3,4,753,16,2.1248,4,0.8684,1,2,0,13,0.1328,0.2656,0.0,1.7264,0,0.656,4.15
69,3,4,442,7,1.5837,3,0.9852,0,3,0,4,0.0,0.6787,0.0,0.905,0,0.217,4.08
70,3,2,430,3,0.6977,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.6977,0,0.3546,3.16
71,3,5,295,4,1.3559,2,0.8113,1,0,0,3,0.339,0.0,0.0,1.0169,0,0.3546,4.52
72,3,4,364,15,4.1209,1,-0.0,0,0,0,15,0.0,0.0,0.0,4.1209,0,0.4322,4.07
73,3,4,491,4,0.8147,1,-0.0,0,0,0,4,0.0,0.0,0.0,0.8147,0,0.0742,4.04
74,3,3,343,10,2.9155,3,0.9219,1,1,0,8,0.2915,0.2915,0.0,2.3324,0,0.6755,3.26
75,3,5,397,5,1.2594,2,0.7219,1,0,0,4,0.2519,0.0,0.0,1.0076,0,0.2529,4.71
0,4,5,586,7,1.1945,2,0.5917,0,1,0,6,0.0,0.1706,0.0,1.0239,0,0.5614,4.64
1,4,4,473,19,4.0169,3,0.7742,0,2,1,16,0.0,0.4228,0.2114,3.3827,0,0.5312,4.02
2,4,4,947,38,4.0127,8,1.2256,11,3,0,24,1.1616,0.3168,0.0,2.5343,0,0.5181,4.13
3,4,5,683,17,2.489,5,1.659,1,4,3,9,0.1464,0.5857,0.4392,1.3177,0,0.463,4.53
4,4,5,476,5,1.0504,2,0.7219,0,1,0,4,0.0,0.2101,0.0,0.8403,0,0.0646,4.43
5,4,4,378,21,5.5556,3,0.5917,3,0,0,18,0.7937,0.0,0.0,4.7619,0,0.5215,4.03
6,4,4,321,5,1.5576,2,0.7219,0,1,0,4,0.0,0.3115,0.0,1.2461,0,0.3181,3.7
7,4,4,446,23,5.157,5,0.9976,0,1,5,17,0.0,0.2242,1.1211,3.8117,0,0.6282,3.84
8,4,4,394,13,3.2995,4,1.5766,4,0,4,5,1.0152,0.0,1.0152,1.269,0,0.7456,3.86
9,4,4,689,12,1.7417,4,1.1887,1,3,0,8,0.1451,0.4354,0.0,1.1611,0,0.5158,4.3
10,4,2,544,14,2.5735,7,1.4299,3,1,1,9,0.5515,0.1838,0.1838,1.6544,0,0.5828,3.02
11,4,4,393,8,2.0356,2,0.5436,0,1,0,7,0.0,0.2545,0.0,1.7812,0,0.5407,3.6
12,4,5,487,8,1.6427,5,1.5613,3,2,0,3,0.616,0.4107,0.0,0.616,0,0.322,3.88
13,4,4,1146,35,3.0541,7,1.1936,7,2,1,25,0.6108,0.1745,0.0873,2.1815,0,0.4854,4.3
14,4,5,336,3,0.8929,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.8929,0,0.1722,4.01
15,4,4,249,3,1.2048,1,-0.0,0,0,0,3,0.0,0.0,0.0,1.2048,0,0.1219,3.91
16,4,4,390,3,0.7692,1,-0.0,0,0,0,3,0.0,0.0,0.0,0.7692,0,0.0945,3.89
17,4,5,29,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,3.79
18,4,3,631,16,2.5357,5,1.3245,3,1,1,11,0.4754,0.1585,0.1585,1.7433,0,0.5269,3.51
19,4,5,1373,17,1.2382,3,0.6402,0,1,1,15,0.0,0.0728,0.0728,1.0925,0,0.5094,4.85
20,4,5,468,8,1.7094,1,-0.0,0,0,0,8,0.0,0.0,0.0,1.7094,0,0.5537,4.4
21,4,4,10,2,20.0,2,1.0,1,0,1,0,10.0,0.0,10.0,0.0,1,0.7075,3.87
22,4,3,570,14,2.4561,1,-0.0,0,0,0,14,0.0,0.0,0.0,2.4561,0,0.606,3.52
23,4,3,268,3,1.1194,2,0.9183,1,0,0,2,0.3731,0.0,0.0,0.7463,0,0.5882,3.47
24,4,4,424,4,0.9434,2,0.8113,0,1,0,3,0.0,0.2358,0.0,0.7075,0,0.27,4.24
25,4,4,784,22,2.8061,7,1.7647,3,2,8,9,0.3827,0.2551,1.0204,1.148,0,0.5018,4.04
26,4,4,1186,52,4.3845,8,1.0069,7,1,3,41,0.5902,0.0843,0.253,3.457,1,0.6106,4.07
27,4,4,505,6,1.1881,2,0.65,0,1,0,5,0.0,0.198,0.0,0.9901,0,0.1132,4.0
28,4,3,492,7,1.4228,3,1.1488,1,1,0,5,0.2033,0.2033,0.0,1.0163,0,0.1596,3.5
29,4,5,424,17,4.0094,6,1.574,3,3,1,10,0.7075,0.7075,0.2358,2.3585,0,0.3918,4.6
30,4,4,375,6,1.6,2,0.65,0,1,0,5,0.0,0.2667,0.0,1.3333,0,0.3823,4.17
31,4,5,371,16,4.3127,4,0.9934,1,1,1,13,0.2695,0.2695,0.2695,3.504,0,0.4305,4.58
32,4,5,551,6,1.0889,2,0.65,1,0,0,5,0.1815,0.0,0.0,0.9074,0,0.3841,4.62
33,4,4,1167,44,3.7704,7,1.3977,4,4,6,30,0.3428,0.3428,0.5141,2.5707,0,0.4198,4.23
34,4,5,738,27,3.6585,6,1.2774,7,0,3,17,0.9485,0.0,0.4065,2.3035,0,0.5762,4.59
35,4,1,291,10,3.4364,3,0.9219,0,1,1,8,0.0,0.3436,0.3436,2.7491,0,0.292,2.51
36,4,4,467,5,1.0707,2,0.7219,0,1,0,4,0.0,0.2141,0.0,0.8565,0,0.3027,4.01
37,4,5,753,21,2.7888,4,0.7229,2,1,0,18,0.2656,0.1328,0.0,2.3904,0,0.5681,4.57
38,4,4,549,21,3.8251,2,0.2762,0,0,1,20,0.0,0.0,0.1821,3.643,0,0.6057,3.94
39,4,2,387,8,2.0672,1,-0.0,0,0,0,8,0.0,0.0,0.0,2.0672,0,0.494,2.98
40,4,4,411,6,1.4599,3,0.9183,2,0,0,4,0.4866,0.0,0.0,0.9732,0,0.5006,4.23
41,4,5,420,6,1.4286,2,0.65,1,0,0,5,0.2381,0.0,0.0,1.1905,0,0.4529,4.8
42,4,4,504,6,1.1905,1,-0.0,0,0,0,6,0.0,0.0,0.0,1.1905,0,0.2395,4.22
43,4,5,327,3,0.9174,2,0.9183,0,1,0,2,0.0,0.3058,0.0,0.6116,0,0.0521,4.4
44,4,4,341,8,2.346,3,0.5436,0,1,0,7,0.0,0.2933,0.0,2.0528,0,0.282,3.76
45,4,4,422,5,1.1848,2,0.7219,0,1,0,4,0.0,0.237,0.0,0.9479,0,0.245,4.15
46,4,5,546,9,1.6484,3,0.9864,1,0,1,7,0.1832,0.0,0.1832,1.2821,0,0.4084,4.39
47,4,5,913,34,3.724,3,0.3816,1,1,0,32,0.1095,0.1095,0.0,3.5049,0,0.4877,4.65
48,4,4,342,2,0.5848,1,-0.0,0,0,0,2,0.0,0.0,0.0,0.5848,0,0.049,4.09
49,4,5,412,4,0.9709,3,1.0,0,2,0,2,0.0,0.4854,0.0,0.4854,0,0.1021,4.55
50,4,4,539,4,0.7421,2,0.8113,0,1,0,3,0.0,0.1855,0.0,0.5566,0,0.2797,3.78
51,4,4,462,5,1.0823,2,0.7219,0,1,0,4,0.0,0.2165,0.0,0.8658,0,0.4102,3.96
52,4,2,315,4,1.2698,3,1.0,0,2,0,2,0.0,0.6349,0.0,0.6349,0,0.2778,2.67
53,4,5,430,6,1.3953,3,1.4591,0,3,1,2,0.0,0.6977,0.2326,0.4651,0,0.0635,4.99
54,4,4,671,15,2.2355,5,1.2366,2,1,1,11,0.2981,0.149,0.149,1.6393,0,0.5812,3.96
55,4,5,1343,46,3.4252,3,0.3015,1,1,0,44,0.0745,0.0745,0.0,3.2762,0,0.6092,4.63
56,4,4,446,8,1.7937,1,-0.0,0,0,0,8,0.0,0.0,0.0,1.7937,0,0.5737,3.96
57,4,4,758,45,5.9367,2,0.1537,0,1,0,44,0.0,0.1319,0.0,5.8047,0,0.5143,4.08
58,4,2,371,5,1.3477,4,1.5219,0,2,1,2,0.0,0.5391,0.2695,0.5391,0,0.3827,2.1
59,4,4,1650,85,5.1515,12,1.4593,12,8,9,56,0.7273,0.4848,0.5455,3.3939,0,0.5558,4.03
60,4,3,460,8,1.7391,3,1.5613,0,3,3,2,0.0,0.6522,0.6522,0.4348,0,0.6559,3.36
61,4,5,1001,14,1.3986,3,0.7345,0,1,1,12,0.0,0.0999,0.0999,1.1988,0,0.5316,4.86
62,4,4,388,7,1.8041,2,0.8631,0,2,0,5,0.0,0.5155,0.0,1.2887,0,0.4861,3.98
63,4,5,2452,85,3.4666,7,0.9246,7,2,6,70,0.2855,0.0816,0.2447,2.8548,2,0.4782,4.44
64,4,5,960,48,5.0,6,1.0609,3,1,7,37,0.3125,0.1042,0.7292,3.8542,0,0.4937,4.35
65,4,4,423,5,1.182,2,0.7219,0,1,0,4,0.0,0.2364,0.0,0.9456,0,0.0927,4.04
66,4,4,213,2,0.939,2,1.0,0,1,0,1,0.0,0.4695,0.0,0.4695,0,0.1098,3.76
67,4,4,470,6,1.2766,3,0.9183,0,2,0,4,0.0,0.4255,0.0,0.8511,0,0.3601,4.01
68,4,3,289,1,0.346,1,-0.0,0,0,0,1,0.0,0.0,0.0,0.346,0,0.0502,3.76
69,4,4,369,7,1.897,5,1.9502,2,2,1,2,0.542,0.542,0.271,0.542,0,0.4549,3.39
70,4,4,477,6,1.2579,1,-0.0,0,0,0,6,0.0,0.0,0.0,1.2579,0,0.3106,4.19
71,4,5,514,7,1.3619,2,0.5917,0,1,0,6,0.0,0.1946,0.0,1.1673,0,0.4445,4.69
72,4,4,450,9,2.0,3,0.7642,0,2,0,7,0.0,0.4444,0.0,1.5556,0,0.4558,3.82
73,4,3,533,8,1.5009,2,0.5436,1,0,0,7,0.1876,0.0,0.0,1.3133,0,0.2995,3.54
74,4,4,392,25,6.3776,3,0.4822,1,0,1,23,0.2551,0.0,0.2551,5.8673,0,0.5808,3.84
75,4,5,409,4,0.978,2,0.8113,0,1,0,3,0.0,0.2445,0.0,0.7335,0,0.0728,4.69
